Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
21825,6464,6469,4274,5439,871
21850,6470,6479,4282,5447,872
21875,6475,6488,4291,5451,872
21900,6481,6498,4297,5459,874
21925,6484,6504,4302,5463,876
21950,6485,6506,4305,5467,877
21975,6487,6509,4307,5470,879
22000,6489,6520,4315,5474,879
22025,6492,6527,4320,5483,879
22050,6497,6535,4327,5491,879
22075,6504,6543,4337,5496,881
22100,6508,6556,4345,5504,882
22125,6512,6561,4350,5509,885
22150,6519,6572,4360,5518,885
22175,6525,6580,4364,5524,885
22200,6525,6587,4368,5530,887
22225,6527,6593,4371,5535,887
22250,6529,6605,4379,5541,888
22275,6532,6613,4388,5547,889
22300,6534,6618,4394,5551,890
22325,6537,6625,4399,5554,893
22350,6543,6637,4407,5562,893
22375,6551,6647,4414,5570,896
22400,6557,6654,4420,5580,897
22425,6560,6663,4426,5585,897
22450,6565,6671,4431,5592,897
22475,6570,6678,4436,5596,897
22500,6572,6684,4440,5601,899
22525,6579,6695,4446,5609,901
22550,6583,6705,4454,5615,903
22575,6587,6715,4460,5623,904
22600,6589,6723,4467,5627,906
22625,6591,6732,4472,5634,907
22650,6594,6740,4478,5641,908
22675,6601,6752,4485,5650,908
22700,6603,6756,4488,5656,908
22725,6605,6759,4492,5662,909
22750,6611,6768,4500,5670,911
22775,6615,6780,4508,5680,914
22800,6622,6791,4520,5691,914
22825,6628,6800,4528,5701,915
22850,6630,6814,4537,5710,916
22875,6635,6817,4540,5717,917
22900,6641,6825,4547,5723,917
22925,6649,6835,4556,5731,917
22950,6653,6843,4563,5740,917
22975,6655,6848,4568,5746,917
23000,6660,6857,4574,5753,919
23025,6664,6864,4582,5760,920
23050,6666,6872,4590,5768,920
23075,6673,6881,4596,5774,921
23100,6678,6893,4605,5784,921
23125,6683,6898,4607,5789,921
23150,6686,6905,4613,5795,921
23175,6691,6912,4620,5801,922
23200,6694,6920,4631,5810,924
23225,6698,6928,4638,5814,925
23250,6701,6936,4647,5822,926
23275,6702,6943,4656,5830,927
23300,6706,6949,4661,5837,929
23325,6713,6961,4668,5846,931
23350,6716,6970,4675,5851,933
23375,6718,6977,4682,5856,935
23400,6721,6985,4690,5862,936
23425,6725,6995,4699,5871,936
23450,6729,7003,4707,5879,936
23475,6733,7011,4713,5884,938
23500,6734,7021,4723,5892,938
23525,6736,7029,4731,5899,938
23550,6742,7034,4735,5906,939
23575,6745,7037,4738,5909,939
23600,6750,7045,4746,5914,940
23625,6752,7048,4753,5918,940
23650,6757,7056,4760,5925,940
23675,6762,7065,4769,5933,942
23700,6768,7076,4778,5941,942
23725,6771,7084,4786,5948,942
23750,6772,7092,4795,5956,943
23775,6772,7096,4798,5961,943
23800,6775,7103,4806,5968,944
23825,6781,7116,4816,5976,944
23850,6784,7123,4820,5982,946
23875,6788,7131,4826,5987,949
23900,6791,7136,4832,5993,949
23925,6792,7144,4840,6001,951
23950,6796,7152,4845,6007,951
23975,6802,7159,4850,6014,953
24000,6806,7163,4853,6019,954
24025,6810,7171,4858,6028,954
24050,6811,7177,4862,6031,954
24075,6814,7182,4867,6036,956
24100,6818,7188,4871,6042,958
24125,6821,7194,4876,6049,960
24150,6827,7204,4888,6058,961
24175,6829,7209,4891,6062,961
24200,6832,7217,4901,6069,963
24225,6836,7224,4908,6075,964
24250,6836,7235,4916,6083,965
24275,6843,7246,4924,6093,966
24300,6850,7258,4936,6099,966
24325,6855,7266,4946,6109,967
24350,6859,7273,4954,6114,969
24375,6862,7281,4960,6120,970
24400,6867,7291,4969,6127,971
24425,6869,7298,4974,6134,973
24450,6873,7302,4979,6139,973
24475,6876,7307,4983,6143,973
24500,6878,7314,4988,6146,973
24525,6880,7322,4995,6153,973
24550,6886,7333,5006,6163,974
24575,6889,7344,5014,6169,975
24600,6893,7350,5020,6178,976
24625,6898,7358,5026,6184,976
24650,6898,7366,5032,6188,976
24675,6899,7372,5038,6194,976
24700,6901,7378,5043,6197,977
24725,6902,7386,5048,6203,977
24750,6909,7393,5054,6210,977
24775,6916,7401,5061,6222,977
24800,6922,7410,5070,6231,978
24825,6925,7416,5075,6237,978
24850,6927,7421,5079,6244,978
24875,6929,7426,5082,6249,978
24900,6932,7432,5086,6254,978
24925,6935,7436,5091,6257,978
24950,6938,7439,5093,6261,978
24975,6944,7447,5098,6268,982
25000,6944,7454,5106,6279,982
25025,6944,7458,5109,6286,984
25050,6945,7468,5118,6294,984
25075,6949,7476,5124,6302,984
25100,6950,7482,5134,6307,984
25125,6951,7486,5136,6313,984
25150,6954,7492,5141,6318,984
25175,6955,7503,5150,6328,986
25200,6959,7510,5155,6334,989
25225,6962,7520,5166,6345,990
25250,6968,7525,5171,6350,991
25275,6971,7528,5174,6356,991
25300,6975,7539,5179,6365,991
25325,6981,7547,5183,6372,993
25350,6984,7555,5188,6379,993
25375,6988,7559,5194,6386,994
25400,6992,7562,5196,6393,997
25425,6996,7567,5199,6398,1002
25450,7003,7574,5207,6405,1003
25475,7007,7582,5212,6412,1003
25500,7012,7589,5218,6419,1005
25525,7015,7592,5223,6426,1006
25550,7020,7601,5231,6436,1009
25575,7026,7612,5238,6444,1009
25600,7029,7623,5244,6453,1010
25625,7032,7630,5252,6461,1011
25650,7036,7637,5258,6467,1012
25675,7037,7643,5264,6474,1012
25700,7040,7648,5268,6480,1012
25725,7041,7648,5270,6484,1015
25750,7045,7654,5274,6492,1016
25775,7050,7660,5278,6501,1017
25800,7053,7672,5284,6512,1020
25825,7054,7680,5291,6522,1020
25850,7060,7688,5299,6529,1022
25875,7062,7692,5305,6533,1022
25900,7070,7703,5316,6543,1022
25925,7074,7708,5321,6551,1023
25950,7074,7714,5326,6560,1025
25975,7077,7721,5330,6567,1027
26000,7082,7728,5337,6575,1027
26025,7085,7734,5342,6581,1029
26050,7088,7742,5350,6589,1030
26075,7090,7749,5357,6596,1030
26100,7092,7757,5364,6602,1031
26125,7096,7763,5367,6612,1032
26150,7102,7771,5375,6619,1034
26175,7104,7779,5381,6627,1034
26200,7105,7790,5389,6633,1035
26225,7108,7798,5394,6640,1035
26250,7109,7802,5397,6645,1036
26275,7111,7812,5404,6651,1037
26300,7114,7822,5412,6661,1038
26325,7121,7831,5421,6668,1038
26350,7124,7839,5427,6679,1038
26375,7127,7847,5430,6687,1041
26400,7129,7855,5435,6692,1043
26425,7136,7863,5441,6701,1043
26450,7137,7867,5444,6705,1045
26475,7139,7873,5449,6711,1045
26500,7145,7879,5454,6717,1046
26525,7150,7886,5458,6723,1048
26550,7154,7899,5469,6732,1051
26575,7161,7908,5478,6741,1051
26600,7164,7914,5484,6748,1052
26625,7169,7921,5489,6754,1052
26650,7173,7927,5493,6760,1053
26675,7174,7936,5500,6766,1054
26700,7176,7943,5504,6772,1054
26725,7180,7951,5510,6777,1054
26750,7185,7957,5514,6781,1054
26775,7190,7964,5520,6785,1054
26800,7194,7975,5529,6792,1054
26825,7198,7981,5534,6801,1056
26850,7202,7987,5541,6806,1057
26875,7204,7995,5549,6811,1057
26900,7208,8002,5556,6819,1058
26925,7211,8012,5564,6827,1059
26950,7213,8017,5569,6831,1059
26975,7218,8020,5570,6833,1060
27000,7220,8025,5573,6836,1061
27025,7224,8031,5578,6843,1061
27050,7227,8038,5584,6851,1061
27075,7232,8050,5593,6864,1061
27100,7235,8053,5596,6869,1062
27125,7241,8059,5602,6875,1064
27150,7246,8070,5611,6881,1066
27175,7249,8076,5615,6885,1067
27200,7251,8084,5623,6891,1071
27225,7255,8093,5630,6901,1072
27250,7258,8102,5638,6908,1072
27275,7263,8113,5646,6918,1072
27300,7265,8117,5650,6922,1072
27325,7271,8124,5656,6928,1073
27350,7277,8131,5665,6935,1074
27375,7281,8139,5672,6941,1076
27400,7284,8141,5674,6945,1077
27425,7284,8150,5682,6949,1077
27450,7290,8161,5691,6958,1077
27475,7294,8170,5698,6968,1078
27500,7300,8179,5706,6973,1080
27525,7304,8186,5714,6979,1081
27550,7306,8190,5717,6982,1081
27575,7308,8198,5723,6988,1081
27600,7312,8203,5726,6996,1083
27625,7317,8212,5734,7005,1084
27650,7319,8217,5738,7012,1085
27675,7322,8225,5743,7020,1086
27700,7326,8234,5749,7029,1087
27725,7333,8248,5763,7039,1088
27750,7335,8255,5768,7044,1088
27775,7340,8266,5776,7054,1088
27800,7343,8273,5782,7060,1090
27825,7346,8280,5788,7066,1090
27850,7349,8287,5792,7073,1091
27875,7350,8294,5798,7075,1093
27900,7355,8304,5806,7084,1094
27925,7358,8314,5814,7091,1095
27950,7361,8319,5819,7095,1096
27975,7363,8327,5828,7101,1096
28000,7365,8339,5837,7105,1097
28025,7367,8348,5844,7113,1099
28050,7369,8355,5848,7123,1100
28075,7372,8361,5854,7126,1100
28100,7374,8365,5858,7131,1102
28125,7376,8371,5863,7135,1104
28150,7381,8381,5872,7141,1104
28175,7385,8388,5878,7149,1105
28200,7389,8397,5886,7159,1105
28225,7394,8403,5893,7167,1107
28250,7396,8410,5898,7175,1107
28275,7399,8417,5904,7182,1108
28300,7401,8421,5908,7187,1110
28325,7404,8429,5915,7193,1110
28350,7408,8438,5924,7199,1110
28375,7409,8447,5931,7206,1112
28400,7416,8455,5936,7216,1113
28425,7418,8463,5946,7223,1114
28450,7421,8467,5951,7228,1114
28475,7426,8477,5958,7237,1115
28500,7429,8485,5964,7243,1117
28525,7430,8490,5968,7249,1119
28550,7432,8498,5974,7255,1121
28575,7436,8507,5982,7264,1123
28600,7438,8511,5986,7268,1124
28625,7444,8517,5992,7274,1124
28650,7447,8526,5999,7281,1127
28675,7449,8537,6007,7290,1128
28700,7450,8548,6014,7298,1131
28725,7454,8556,6020,7307,1132
28750,7459,8560,6024,7309,1133
28775,7460,8568,6030,7314,1134
28800,7463,8572,6033,7318,1134
28825,7466,8579,6038,7327,1135
28850,7468,8586,6042,7333,1136
28875,7471,8595,6048,7340,1137
28900,7474,8605,6054,7346,1139
28925,7478,8610,6057,7351,1141
28950,7482,8618,6065,7363,1142
28975,7486,8630,6074,7373,1142
29000,7490,8642,6085,7382,1142
29025,7493,8648,6092,7389,1142
29050,7494,8655,6097,7396,1145
29075,7496,8660,6101,7402,1145
29100,7499,8667,6109,7405,1145
29125,7501,8674,6114,7410,1146
29150,7505,8682,6123,7416,1147
29175,7509,8692,6133,7424,1147
29200,7512,8700,6141,7430,1148
29225,7515,8703,6148,7434,1149
29250,7517,8713,6152,7442,1151
29275,7520,8724,6161,7453,1152
29300,7520,8729,6167,7459,1154
29325,7521,8735,6171,7465,1154
29350,7525,8743,6176,7474,1155
29375,7528,8752,6184,7482,1156
29400,7531,8762,6192,7494,1157
29425,7535,8772,6200,7504,1157
29450,7538,8781,6208,7514,1157
29475,7542,8792,6220,7525,1157
29500,7545,8797,6225,7533,1158
29525,7550,8803,6229,7540,1160
29550,7554,8813,6237,7548,1162
29575,7559,8819,6243,7555,1164
29600,7562,8828,6251,7564,1165
29625,7563,8835,6258,7571,1169
29650,7567,8847,6268,7581,1170
29675,7569,8853,6274,7587,1171
29700,7574,8863,6282,7594,1171
29725,7578,8878,6295,7607,1171
29750,7580,8882,6300,7612,1172
29775,7583,8890,6307,7618,1172
29800,7586,8896,6313,7624,1174
29825,7587,8903,6319,7628,1174
29850,7592,8915,6329,7638,1177
29875,7594,8924,6337,7644,1179
29900,7599,8930,6342,7650,1181
29925,7602,8938,6350,7656,1181
29950,7606,8945,6357,7662,1182
29975,7607,8955,6368,7668,1184
30000,7611,8965,6377,7677,1185
30025,7614,8971,6383,7683,1186
30050,7617,8978,6390,7689,1192
30075,7619,8985,6398,7694,1192
30100,7621,8991,6405,7699,1192
30125,7627,9000,6413,7709,1192
30150,7629,9006,6417,7713,1193
30175,7632,9014,6422,7718,1193
30200,7636,9019,6425,7720,1193
30225,7640,9029,6432,7727,1193
30250,7643,9037,6439,7735,1195
30275,7645,9046,6447,7743,1195
30300,7649,9055,6456,7750,1196
30325,7652,9065,6463,7757,1197
30350,7655,9073,6470,7763,1197
30375,7658,9081,6478,7772,1197
30400,7662,9093,6489,7782,1197
30425,7664,9097,6492,7786,1198
30450,7666,9111,6501,7796,1200
30475,7672,9124,6513,7807,1201
30500,7675,9131,6517,7812,1202
30525,7679,9140,6524,7820,1203
30550,7682,9145,6528,7824,1205
30575,7685,9152,6534,7831,1207
30600,7689,9161,6541,7838,1207
30625,7693,9172,6549,7849,1209
30650,7697,9182,6557,7859,1209
30675,7699,9192,6567,7868,1210
30700,7703,9201,6573,7877,1211
30725,7707,9210,6582,7887,1214
30750,7710,9219,6591,7894,1215
30775,7711,9222,6594,7898,1215
30800,7714,9231,6604,7908,1216
30825,7717,9238,6611,7914,1218
30850,7720,9244,6618,7920,1219
30875,7724,9253,6624,7929,1220
30900,7727,9259,6629,7937,1222
30925,7730,9271,6640,7948,1222
30950,7732,9280,6648,7956,1223
30975,7735,9287,6655,7962,1224
31000,7738,9295,6660,7968,1224
31025,7742,9301,6665,7973,1225
31050,7746,9308,6673,7980,1225
31075,7749,9316,6682,7989,1226
31100,7752,9321,6689,7994,1226
31125,7756,9332,6696,8002,1227
31150,7759,9340,6703,8012,1227
31175,7763,9351,6712,8021,1227
31200,7766,9359,6719,8029,1228
31225,7770,9367,6727,8035,1228
31250,7774,9377,6734,8044,1229
31275,7782,9388,6744,8053,1229
31300,7784,9397,6752,8062,1232
31325,7790,9408,6758,8072,1234
31350,7797,9415,6766,8078,1235
31375,7802,9424,6774,8087,1236
31400,7811,9436,6780,8099,1236
31425,7816,9442,6787,8109,1237
31450,7821,9450,6794,8115,1238
31475,7827,9459,6802,8126,1239
31500,7829,9463,6807,8129,1239
31525,7832,9467,6809,8135,1239
31550,7835,9477,6817,8144,1239
31575,7837,9483,6822,8151,1239
31600,7840,9493,6833,8162,1241
31625,7842,9501,6837,8169,1241
31650,7843,9509,6844,8177,1241
31675,7845,9516,6851,8183,1241
31700,7849,9520,6855,8188,1243
31725,7853,9528,6862,8194,1245
31750,7856,9537,6870,8204,1246
31775,7857,9549,6880,8214,1247
31800,7861,9558,6888,8220,1248
31825,7865,9568,6898,8231,1250
31850,7866,9573,6903,8237,1252
31875,7870,9581,6909,8245,1252
31900,7873,9587,6915,8253,1254
31925,7876,9595,6922,8258,1256
31950,7882,9606,6932,8270,1257
31975,7886,9616,6937,8278,1257
32000,7890,9623,6943,8283,1257
32025,7894,9632,6949,8291,1257
32050,7899,9638,6955,8297,1257
32075,7901,9643,6962,8302,1257
32100,7904,9650,6966,8309,1258
32125,7911,9658,6972,8313,1258
32150,7916,9665,6977,8320,1260
32175,7918,9671,6982,8322,1260
32200,7919,9676,6985,8323,1262
32225,7923,9679,6989,8325,1264
32250,7928,9687,6996,8330,1265
32275,7930,9693,7003,8336,1267
32300,7933,9701,7009,8341,1267
32325,7934,9706,7013,8345,1268
32350,7938,9714,7021,8352,1268
32375,7939,9720,7025,8356,1268
32400,7940,9726,7030,8360,1270
32425,7943,9733,7038,8367,1272
32450,7943,9744,7046,8376,1274
32475,7947,9752,7053,8380,1276
32500,7948,9754,7054,8382,1278
32525,7951,9764,7061,8392,1278
32550,7954,9773,7069,8400,1280
32575,7958,9783,7078,8407,1281
32600,7961,9793,7084,8416,1284
32625,7962,9799,7092,8422,1284
32650,7966,9807,7100,8431,1284
32675,7970,9818,7107,8442,1285
32700,7973,9826,7115,8451,1285
32725,7976,9834,7123,8459,1285
32750,7978,9840,7126,8464,1286
32775,7980,9851,7134,8471,1287
32800,7983,9861,7143,8479,1288
32825,7986,9876,7156,8493,1290
32850,7987,9884,7161,8499,1290
32875,7989,9894,7168,8508,1290
32900,7991,9903,7175,8516,1292
32925,7995,9913,7183,8525,1293
32950,8000,9921,7189,8534,1297
32975,8003,9929,7197,8545,1298
33000,8009,9937,7205,8551,1300
33025,8012,9943,7212,8558,1300
33050,8014,9952,7221,8568,1301
33075,8021,9963,7231,8578,1301
33100,8024,9972,7239,8586,1301
33125,8029,9984,7252,8599,1302
33150,8033,9994,7261,8609,1302
33175,8035,10004,7271,8618,1302
33200,8038,10013,7280,8627,1303
33225,8040,10022,7288,8638,1305
33250,8042,10027,7294,8644,1307
33275,8046,10033,7299,8650,1309
33300,8049,10038,7306,8656,1310
33325,8052,10044,7311,8665,1312
33350,8054,10052,7317,8672,1314
33375,8056,10059,7323,8681,1315
33400,8061,10068,7330,8688,1315
33425,8065,10081,7341,8696,1316
33450,8068,10091,7349,8705,1316
33475,8073,10099,7356,8712,1316
33500,8076,10104,7361,8715,1316
33525,8080,10110,7365,8719,1317
33550,8083,10120,7374,8726,1318
33575,8084,10127,7380,8733,1320
33600,8089,10138,7384,8740,1321
33625,8091,10149,7392,8748,1322
33650,8094,10159,7401,8755,1322
33675,8100,10169,7406,8762,1322
33700,8102,10176,7411,8768,1323
33725,8104,10182,7417,8773,1323
33750,8106,10190,7426,8782,1323
33775,8108,10199,7432,8788,1323
33800,8111,10211,7441,8796,1325
33825,8114,10221,7449,8805,1325
33850,8116,10234,7460,8814,1326
33875,8117,10240,7465,8819,1326
33900,8123,10252,7476,8829,1327
33925,8125,10258,7482,8838,1329
33950,8128,10262,7486,8842,1331
33975,8129,10267,7491,8848,1331
34000,8134,10275,7496,8856,1332
34025,8137,10284,7504,8866,1332
34050,8145,10293,7513,8877,1335
34075,8150,10300,7520,8885,1335
34100,8155,10304,7525,8892,1336
34125,8162,10313,7533,8902,1337
34150,8170,10319,7539,8909,1337
34175,8179,10327,7547,8917,1337
34200,8184,10333,7549,8926,1338
34225,8191,10341,7556,8934,1338
34250,8199,10353,7566,8946,1338
34275,8203,10357,7569,8952,1340
34300,8208,10369,7579,8962,1341
34325,8213,10378,7586,8972,1341
34350,8214,10385,7592,8977,1341
34375,8214,10391,7597,8981,1342
34400,8218,10400,7604,8987,1342
34425,8222,10408,7611,8994,1345
34450,8223,10415,7617,9000,1345
34475,8225,10423,7626,9008,1345
34500,8229,10426,7631,9014,1346
34525,8232,10433,7637,9023,1346
34550,8239,10441,7644,9030,1347
34575,8245,10451,7653,9039,1347
34600,8252,10462,7660,9048,1347
34625,8257,10473,7670,9055,1348
34650,8265,10479,7678,9062,1348
34675,8272,10490,7690,9072,1351
34700,8275,10498,7699,9080,1353
34725,8280,10504,7704,9085,1353
34750,8282,10511,7710,9091,1354
34775,8289,10521,7721,9100,1357
34800,8293,10529,7728,9110,1358
34825,8301,10539,7738,9121,1358
34850,8308,10549,7748,9131,1361
34875,8319,10562,7759,9144,1362
34900,8322,10570,7767,9153,1364
34925,8329,10577,7775,9160,1364
34950,8333,10591,7789,9172,1364
34975,8336,10596,7794,9177,1365
35000,8341,10605,7804,9186,1367
35025,8345,10613,7814,9193,1368
35050,8349,10623,7823,9203,1369
35075,8351,10631,7830,9208,1370
35100,8353,10640,7837,9217,1374
35125,8357,10646,7844,9223,1375
35150,8359,10652,7848,9228,1375
35175,8359,10657,7854,9230,1379
35200,8361,10669,7865,9237,1379
35225,8367,10680,7876,9248,1381
35250,8373,10692,7889,9255,1381
35275,8377,10701,7898,9261,1381
35300,8382,10707,7904,9265,1382
35325,8386,10718,7914,9275,1383
35350,8389,10728,7925,9284,1383
35375,8392,10738,7935,9294,1385
35400,8396,10753,7950,9306,1385
35425,8400,10765,7958,9313,1386
35450,8405,10778,7968,9324,1386
35475,8408,10783,7971,9327,1387
35500,8408,10791,7981,9336,1387
35525,8410,10798,7989,9344,1387
35550,8414,10809,8001,9354,1388
35575,8418,10816,8008,9362,1388
35600,8419,10823,8013,9369,1389
35625,8421,10832,8021,9373,1389
35650,8425,10841,8032,9382,1390
35675,8429,10850,8043,9392,1391
35700,8433,10859,8052,9403,1393
35725,8436,10866,8061,9413,1393
35750,8439,10872,8067,9419,1394
35775,8443,10877,8071,9425,1395
35800,8446,10883,8077,9433,1395
35825,8449,10891,8083,9440,1396
35850,8451,10899,8090,9445,1397
35875,8455,10910,8099,9458,1397
35900,8456,10913,8102,9461,1397
35925,8462,10918,8108,9467,1397
35950,8467,10928,8120,9478,1397
35975,8472,10935,8126,9485,1400
36000,8477,10941,8131,9491,1401
36025,8480,10948,8135,9497,1401
36050,8487,10961,8145,9510,1401
36075,8492,10968,8151,9516,1401
36100,8498,10979,8159,9525,1402
36125,8502,10984,8164,9532,1402
36150,8510,10998,8176,9542,1402
36175,8520,11010,8189,9552,1403
36200,8529,11018,8196,9562,1403
36225,8532,11028,8204,9569,1404
36250,8538,11043,8217,9579,1405
36275,8541,11051,8225,9588,1406
36300,8548,11061,8235,9597,1406
36325,8556,11074,8248,9611,1406
36350,8560,11087,8259,9624,1406
36375,8568,11101,8272,9638,1406
36400,8578,11111,8282,9651,1406
36425,8583,11122,8293,9659,1406
36450,8587,11137,8304,9670,1407
36475,8597,11150,8318,9681,1409
36500,8605,11161,8328,9694,1410
36525,8609,11177,8344,9710,1412
36550,8616,11193,8359,9727,1412
36575,8619,11207,8369,9740,1412
36600,8627,11217,8375,9747,1414
36625,8632,11229,8387,9756,1415
36650,8640,11238,8396,9764,1416
36675,8645,11246,8407,9775,1416
36700,8651,11259,8419,9787,1416
36725,8654,11267,8429,9797,1417
36750,8659,11274,8435,9803,1418
36775,8664,11284,8445,9812,1420
36800,8669,11296,8457,9825,1423
36825,8672,11308,8468,9838,1425
36850,8679,11317,8476,9847,1425
36875,8685,11323,8480,9852,1425
36900,8690,11330,8487,9859,1427
36925,8695,11338,8496,9866,1427
36950,8700,11348,8506,9875,1429
36975,8703,11362,8521,9888,1429
37000,8705,11370,8530,9897,1429
37025,8706,11375,8535,9900,1429
37050,8710,11384,8542,9910,1429
37075,8711,11391,8548,9918,1429
37100,8717,11397,8556,9922,1430
37125,8724,11408,8566,9934,1430
37150,8728,11415,8572,9942,1432
37175,8732,11424,8581,9951,1433
37200,8735,11431,8588,9961,1433
37225,8740,11442,8598,9971,1435
37250,8746,11452,8607,9984,1436
37275,8752,11461,8615,9993,1438
37300,8755,11470,8623,10003,1438
37325,8757,11478,8628,10013,1440
37350,8762,11490,8639,10024,1440
37375,8767,11498,8649,10033,1442
37400,8771,11509,8659,10046,1443
37425,8777,11524,8675,10061,1445
37450,8780,11538,8689,10074,1446
37475,8781,11546,8697,10078,1448
37500,8781,11556,8708,10084,1452
37525,8781,11562,8715,10089,1452
37550,8784,11570,8723,10094,1453
37575,8789,11581,8732,10102,1453
37600,8792,11594,8743,10112,1458
37625,8796,11602,8753,10119,1459
37650,8800,11611,8763,10128,1460
37675,8804,11622,8773,10137,1462
37700,8807,11625,8778,10139,1462
37725,8812,11632,8786,10145,1463
37750,8816,11640,8795,10152,1465
37775,8819,11646,8801,10160,1468
37800,8825,11655,8810,10169,1468
37825,8826,11661,8816,10173,1470
37850,8832,11671,8827,10181,1471
37875,8839,11677,8833,10189,1471
37900,8839,11682,8836,10194,1473
37925,8843,11683,8838,10195,1473
37950,8848,11690,8845,10202,1475
37975,8851,11694,8849,10208,1475
38000,8853,11697,8851,10212,1475
38025,8858,11703,8858,10221,1476
38050,8864,11710,8864,10229,1480
38075,8865,11711,8865,10230,1481
38100,8867,11716,8870,10236,1481
38125,8871,11722,8876,10242,1481
38150,8875,11732,8886,10249,1483
38175,8882,11743,8895,10257,1483
38200,8891,11752,8904,10268,1483
38225,8893,11761,8913,10277,1483
38250,8900,11773,8921,10289,1486
38275,8904,11783,8931,10299,1486
38300,8910,11794,8939,10309,1486
38325,8913,11800,8945,10317,1488
38350,8914,11803,8948,10328,1489
38375,8917,11810,8958,10335,1489
38400,8918,11817,8962,10345,1491
38425,8922,11826,8966,10353,1492
38450,8925,11837,8976,10358,1493
38475,8925,11843,8980,10366,1493
38500,8929,11850,8988,10378,1494
38525,8935,11861,8999,10388,1494
38550,8938,11870,9008,10396,1495
38575,8941,11879,9018,10406,1498
38600,8942,11885,9027,10416,1499
38625,8945,11895,9036,10427,1501
38650,8946,11897,9040,10431,1503
38675,8952,11903,9048,10440,1504
38700,8958,11911,9055,10451,1505
38725,8963,11917,9061,10459,1505
38750,8966,11925,9068,10468,1505
38775,8971,11933,9078,10481,1506
38800,8977,11940,9085,10487,1509
38825,8982,11950,9095,10497,1509
38850,8984,11955,9103,10504,1510
38875,8991,11967,9115,10521,1512
38900,8999,11978,9126,10532,1512
38925,9004,11988,9136,10544,1516
38950,9010,11999,9147,10556,1517
38975,9013,12007,9155,10563,1517
39000,9015,12013,9162,10565,1519
39025,9016,12022,9171,10577,1521
39050,9017,12031,9178,10585,1521
39075,9019,12039,9183,10592,1524
39100,9024,12045,9188,10600,1524
39125,9025,12054,9197,10606,1526
39150,9028,12066,9209,10615,1527
39175,9030,12079,9222,10629,1527
39200,9034,12090,9232,10638,1528
39225,9037,12104,9242,10652,1528
39250,9040,12111,9249,10663,1530
39275,9044,12121,9259,10671,1531
39300,9048,12132,9269,10680,1533
39325,9051,12136,9272,10685,1533
39350,9057,12145,9280,10692,1536
39375,9062,12153,9286,10698,1536
39400,9068,12167,9300,10710,1538
39425,9072,12179,9312,10722,1539
39450,9076,12189,9322,10732,1542
39475,9080,12204,9336,10748,1545
39500,9085,12215,9346,10760,1546
39525,9090,12221,9351,10768,1547
39550,9095,12235,9364,10782,1549
39575,9096,12243,9369,10791,1550
39600,9098,12249,9375,10798,1551
39625,9100,12259,9383,10808,1551
39650,9104,12266,9390,10815,1551
39675,9107,12277,9399,10826,1553
39700,9108,12291,9413,10841,1554
39725,9111,12298,9420,10848,1556
39750,9118,12310,9430,10860,1556
39775,9119,12316,9437,10867,1557
39800,9125,12324,9445,10875,1559
39825,9129,12337,9459,10890,1559
39850,9137,12349,9472,10904,1563
39875,9141,12358,9482,10913,1563
39900,9142,12363,9487,10916,1564
39925,9145,12371,9493,10922,1564
39950,9146,12376,9501,10928,1565
39975,9147,12387,9511,10939,1567
40000,9149,12393,9519,10945,1568
40025,9149,12396,9524,10954,1568
40050,9150,12400,9527,10957,1568
40075,9151,12404,9531,10961,1569
40100,9154,12413,9540,10969,1570
40125,9156,12420,9546,10977,1571
40150,9158,12426,9552,10982,1571
40175,9163,12435,9559,10988,1571
40200,9163,12443,9565,10995,1571
40225,9170,12455,9578,11005,1571
40250,9172,12459,9580,11010,1575
40275,9174,12467,9588,11019,1577
40300,9176,12473,9593,11022,1577
40325,9178,12477,9596,11025,1579
40350,9179,12483,9602,11031,1579
40375,9182,12487,9607,11036,1580
40400,9183,12492,9609,11040,1581
40425,9184,12495,9611,11045,1582
40450,9188,12500,9616,11052,1582
40475,9190,12504,9620,11056,1583
40500,9190,12506,9623,11058,1585
40525,9192,12512,9630,11067,1586
40550,9192,12518,9636,11073,1587
40575,9193,12524,9643,11081,1587
40600,9196,12532,9652,11089,1588
40625,9198,12539,9658,11096,1590
40650,9200,12550,9668,11105,1592
40675,9202,12562,9682,11117,1592
40700,9205,12574,9694,11129,1592
40725,9208,12592,9710,11145,1597
40750,9214,12602,9721,11155,1600
40775,9217,12607,9726,11160,1601
40800,9218,12616,9733,11169,1601
40825,9220,12627,9744,11175,1602
40850,9222,12633,9751,11180,1603
40875,9223,12640,9758,11185,1605
40900,9226,12645,9763,11191,1605
40925,9226,12649,9766,11196,1607
40950,9227,12651,9766,11197,1607
40975,9236,12665,9780,11211,1608
41000,9242,12683,9798,11229,1609
41025,9243,12686,9802,11239,1609
41050,9255,12698,9812,11255,1609
41075,9256,12701,9814,11259,1609
41100,9259,12714,9824,11272,1610
41125,9260,12726,9835,11284,1612
41150,9265,12736,9844,11293,1614
41175,9265,12743,9853,11302,1615
41200,9267,12751,9864,11310,1616
41225,9268,12756,9869,11313,1618
41250,9274,12762,9872,11319,1619
41275,9275,12770,9878,11324,1621
