Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified,HetoFedBandit_Enhanced
35550,8414,10809,8001,9175,12991,1401
35575,8418,10816,8008,9182,13003,1405
35600,8419,10823,8013,9188,13010,1406
35625,8421,10832,8021,9196,13017,1407
35650,8425,10841,8032,9203,13028,1408
35675,8429,10850,8043,9211,13037,1409
35700,8433,10859,8052,9222,13048,1412
35725,8436,10866,8061,9230,13056,1413
35750,8439,10872,8067,9235,13062,1414
35775,8443,10877,8071,9241,13068,1416
35800,8446,10883,8077,9248,13078,1417
35825,8449,10891,8083,9257,13086,1417
35850,8451,10899,8090,9263,13096,1417
35875,8455,10910,8099,9269,13105,1417
35900,8456,10913,8102,9273,13109,1419
35925,8462,10918,8108,9280,13117,1422
35950,8467,10928,8120,9289,13127,1422
35975,8472,10935,8126,9296,13134,1423
36000,8477,10941,8131,9301,13142,1424
36025,8480,10948,8135,9304,13148,1425
36050,8487,10961,8145,9314,13162,1427
36075,8492,10968,8151,9321,13169,1431
36100,8498,10979,8159,9329,13181,1431
36125,8502,10984,8164,9334,13191,1434
36150,8510,10998,8176,9348,13205,1434
36175,8520,11010,8189,9358,13216,1436
36200,8529,11018,8196,9369,13230,1437
36225,8532,11028,8204,9377,13239,1438
36250,8538,11043,8217,9389,13253,1439
36275,8541,11051,8225,9398,13260,1439
36300,8548,11061,8235,9409,13270,1439
36325,8556,11074,8248,9422,13286,1441
36350,8560,11087,8259,9436,13299,1441
36375,8568,11101,8272,9451,13314,1442
36400,8578,11111,8282,9462,13327,1442
36425,8583,11122,8293,9473,13340,1443
36450,8587,11137,8304,9484,13355,1445
36475,8597,11150,8318,9498,13370,1445
36500,8605,11161,8328,9511,13382,1448
36525,8609,11177,8344,9526,13399,1448
36550,8616,11193,8359,9540,13416,1449
36575,8619,11207,8369,9549,13430,1450
36600,8627,11217,8375,9556,13440,1450
36625,8632,11229,8387,9566,13452,1450
36650,8640,11238,8396,9573,13461,1451
36675,8645,11246,8407,9582,13469,1455
36700,8651,11259,8419,9594,13481,1455
36725,8654,11267,8429,9604,13491,1455
36750,8659,11274,8435,9612,13498,1456
36775,8664,11284,8445,9620,13509,1456
36800,8669,11296,8457,9632,13523,1456
36825,8672,11308,8468,9643,13536,1456
36850,8679,11317,8476,9651,13546,1458
36875,8685,11323,8480,9655,13553,1458
36900,8690,11330,8487,9664,13564,1460
36925,8695,11338,8496,9671,13574,1461
36950,8700,11348,8506,9682,13584,1463
36975,8703,11362,8521,9695,13600,1464
37000,8705,11370,8530,9702,13609,1464
37025,8706,11375,8535,9707,13618,1465
37050,8710,11384,8542,9717,13626,1466
37075,8711,11391,8548,9727,13636,1469
37100,8717,11397,8556,9735,13646,1471
37125,8724,11408,8566,9746,13660,1471
37150,8728,11415,8572,9753,13668,1472
37175,8732,11424,8581,9763,13679,1473
37200,8735,11431,8588,9773,13688,1474
37225,8740,11442,8598,9786,13699,1475
37250,8746,11452,8607,9797,13710,1476
37275,8752,11461,8615,9804,13718,1478
37300,8755,11470,8623,9811,13728,1478
37325,8757,11478,8628,9818,13737,1480
37350,8762,11490,8639,9828,13748,1481
37375,8767,11498,8649,9836,13759,1482
37400,8771,11509,8659,9848,13774,1483
37425,8777,11524,8675,9862,13791,1484
37450,8780,11538,8689,9874,13803,1486
37475,8781,11546,8697,9880,13812,1486
37500,8781,11556,8708,9887,13823,1486
37525,8781,11562,8715,9891,13831,1486
37550,8784,11570,8723,9900,13840,1489
37575,8789,11581,8732,9910,13853,1493
37600,8792,11594,8743,9917,13866,1495
37625,8796,11602,8753,9928,13878,1497
37650,8800,11611,8763,9937,13890,1497
37675,8804,11622,8773,9947,13899,1497
37700,8807,11625,8778,9949,13901,1498
37725,8812,11632,8786,9956,13909,1498
37750,8816,11640,8795,9965,13919,1498
37775,8819,11646,8801,9973,13926,1499
37800,8825,11655,8810,9985,13938,1500
37825,8826,11661,8816,9988,13944,1500
37850,8832,11671,8827,9996,13955,1500
37875,8839,11677,8833,10005,13965,1500
37900,8839,11682,8836,10007,13971,1500
37925,8843,11683,8838,10010,13973,1500
37950,8848,11690,8845,10017,13981,1500
37975,8851,11694,8849,10022,13988,1501
38000,8853,11697,8851,10026,13991,1501
38025,8858,11703,8858,10035,13998,1504
38050,8864,11710,8864,10040,14005,1506
38075,8865,11711,8865,10043,14007,1508
38100,8867,11716,8870,10049,14013,1509
38125,8871,11722,8876,10055,14018,1509
38150,8875,11732,8886,10064,14028,1511
38175,8882,11743,8895,10073,14039,1511
38200,8891,11752,8904,10082,14051,1513
38225,8893,11761,8913,10088,14062,1513
38250,8900,11773,8921,10098,14073,1515
38275,8904,11783,8931,10104,14084,1516
38300,8910,11794,8939,10115,14093,1516
38325,8913,11800,8945,10123,14100,1517
38350,8914,11803,8948,10129,14109,1517
38375,8917,11810,8958,10138,14118,1521
38400,8918,11817,8962,10144,14129,1521
38425,8922,11826,8966,10154,14142,1523
38450,8925,11837,8976,10164,14152,1523
38475,8925,11843,8980,10171,14159,1524
38500,8929,11850,8988,10178,14167,1525
38525,8935,11861,8999,10189,14180,1526
38550,8938,11870,9008,10198,14190,1529
38575,8941,11879,9018,10207,14203,1530
38600,8942,11885,9027,10216,14213,1531
38625,8945,11895,9036,10225,14223,1533
38650,8946,11897,9040,10230,14228,1535
38675,8952,11903,9048,10240,14238,1535
38700,8958,11911,9055,10252,14251,1536
38725,8963,11917,9061,10258,14261,1537
38750,8966,11925,9068,10267,14271,1539
38775,8971,11933,9078,10277,14284,1543
38800,8977,11940,9085,10285,14292,1544
38825,8982,11950,9095,10298,14304,1545
38850,8984,11955,9103,10309,14313,1546
38875,8991,11967,9115,10326,14329,1547
38900,8999,11978,9126,10336,14340,1547
38925,9004,11988,9136,10345,14350,1548
38950,9010,11999,9147,10360,14366,1549
38975,9013,12007,9155,10368,14376,1550
39000,9015,12013,9162,10372,14378,1551
39025,9016,12022,9171,10381,14388,1552
39050,9017,12031,9178,10387,14396,1554
39075,9019,12039,9183,10392,14403,1555
39100,9024,12045,9188,10401,14414,1556
39125,9025,12054,9197,10411,14424,1557
39150,9028,12066,9209,10424,14436,1559
39175,9030,12079,9222,10436,14452,1560
39200,9034,12090,9232,10446,14464,1560
39225,9037,12104,9242,10459,14479,1560
39250,9040,12111,9249,10470,14489,1561
39275,9044,12121,9259,10478,14498,1563
39300,9048,12132,9269,10488,14507,1563
39325,9051,12136,9272,10493,14512,1565
39350,9057,12145,9280,10500,14519,1565
39375,9062,12153,9286,10506,14527,1566
39400,9068,12167,9300,10522,14542,1569
39425,9072,12179,9312,10535,14555,1569
39450,9076,12189,9322,10545,14565,1570
39475,9080,12204,9336,10556,14578,1571
39500,9085,12215,9346,10566,14589,1571
39525,9090,12221,9351,10573,14596,1572
39550,9095,12235,9364,10586,14609,1573
39575,9096,12243,9369,10594,14616,1574
39600,9098,12249,9375,10600,14623,1575
39625,9100,12259,9383,10605,14634,1575
39650,9104,12266,9390,10612,14640,1576
39675,9107,12277,9399,10622,14650,1577
39700,9108,12291,9413,10634,14661,1578
39725,9111,12298,9420,10644,14669,1578
39750,9118,12310,9430,10655,14680,1578
39775,9119,12316,9437,10663,14687,1580
39800,9125,12324,9445,10670,14694,1583
39825,9129,12337,9459,10684,14710,1583
39850,9137,12349,9472,10697,14724,1583
39875,9141,12358,9482,10707,14734,1584
39900,9142,12363,9487,10712,14740,1584
39925,9145,12371,9493,10720,14747,1584
39950,9146,12376,9501,10729,14755,1585
39975,9147,12387,9511,10741,14768,1588
40000,9149,12393,9519,10746,14775,1588
40025,9149,12396,9524,10755,14785,1589
40050,9150,12400,9527,10762,14791,1589
40075,9151,12404,9531,10767,14795,1590
40100,9154,12413,9540,10774,14806,1592
40125,9156,12420,9546,10781,14814,1593
40150,9158,12426,9552,10788,14821,1593
40175,9163,12435,9559,10797,14829,1594
40200,9163,12443,9565,10801,14836,1594
40225,9170,12455,9578,10814,14846,1595
40250,9172,12459,9580,10819,14850,1596
40275,9174,12467,9588,10827,14858,1597
40300,9176,12473,9593,10828,14862,1598
40325,9178,12477,9596,10832,14867,1598
40350,9179,12483,9602,10838,14873,1598
40375,9182,12487,9607,10844,14879,1599
40400,9183,12492,9609,10848,14884,1599
40425,9184,12495,9611,10850,14888,1600
40450,9188,12500,9616,10856,14896,1600
40475,9190,12504,9620,10861,14901,1600
40500,9190,12506,9623,10866,14905,1600
40525,9192,12512,9630,10872,14911,1600
40550,9192,12518,9636,10877,14916,1601
40575,9193,12524,9643,10887,14924,1603
40600,9196,12532,9652,10897,14934,1604
40625,9198,12539,9658,10905,14943,1604
40650,9200,12550,9668,10914,14952,1604
40675,9202,12562,9682,10925,14964,1606
40700,9205,12574,9694,10937,14976,1606
40725,9208,12592,9710,10954,14995,1607
40750,9214,12602,9721,10963,15005,1608
40775,9217,12607,9726,10969,15008,1609
40800,9218,12616,9733,10977,15017,1609
40825,9220,12627,9744,10981,15021,1611
40850,9222,12633,9751,10991,15030,1613
40875,9223,12640,9758,10998,15036,1613
40900,9226,12645,9763,11003,15042,1617
40925,9226,12649,9766,11011,15047,1619
40950,9227,12651,9766,11012,15048,1620
40975,9236,12665,9780,11026,15062,1625
41000,9242,12683,9798,11045,15080,1625
41025,9243,12686,9802,11054,15087,1626
41050,9255,12698,9812,11070,15102,1626
41075,9256,12701,9814,11076,15109,1626
41100,9259,12714,9824,11091,15123,1626
41125,9260,12726,9835,11105,15134,1626
41150,9265,12736,9844,11116,15144,1629
41175,9265,12743,9853,11120,15148,1631
41200,9267,12751,9864,11128,15155,1632
41225,9268,12756,9869,11131,15158,1633
41250,9274,12762,9872,11137,15163,1633
41275,9275,12770,9878,11145,15170,1634
