Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified,HetoFedBandit_Enhanced
35200,8361,10669,7865,9510,12192,1395
35225,8367,10680,7876,9523,12201,1396
35250,8373,10692,7889,9536,12212,1397
35275,8377,10701,7898,9545,12221,1398
35300,8382,10707,7904,9553,12227,1398
35325,8386,10718,7914,9563,12234,1399
35350,8389,10728,7925,9575,12245,1399
35375,8392,10738,7935,9587,12254,1401
35400,8396,10753,7950,9602,12267,1404
35425,8400,10765,7958,9613,12275,1406
35450,8405,10778,7968,9625,12285,1406
35475,8408,10783,7971,9631,12291,1409
35500,8408,10791,7981,9639,12302,1410
35525,8410,10798,7989,9646,12309,1410
35550,8414,10809,8001,9657,12318,1411
35575,8418,10816,8008,9665,12327,1411
35600,8419,10823,8013,9672,12335,1412
35625,8421,10832,8021,9678,12345,1412
35650,8425,10841,8032,9684,12356,1413
35675,8429,10850,8043,9691,12366,1413
35700,8433,10859,8052,9701,12378,1414
35725,8436,10866,8061,9710,12386,1415
35750,8439,10872,8067,9715,12391,1417
35775,8443,10877,8071,9722,12397,1417
35800,8446,10883,8077,9729,12406,1417
35825,8449,10891,8083,9738,12414,1417
35850,8451,10899,8090,9743,12422,1418
35875,8455,10910,8099,9751,12433,1419
35900,8456,10913,8102,9754,12437,1419
35925,8462,10918,8108,9761,12444,1422
35950,8467,10928,8120,9772,12455,1423
35975,8472,10935,8126,9777,12463,1423
36000,8477,10941,8131,9779,12469,1423
36025,8480,10948,8135,9786,12475,1424
36050,8487,10961,8145,9798,12487,1426
36075,8492,10968,8151,9804,12496,1428
36100,8498,10979,8159,9814,12506,1429
36125,8502,10984,8164,9822,12514,1430
36150,8510,10998,8176,9835,12530,1430
36175,8520,11010,8189,9848,12540,1432
36200,8529,11018,8196,9859,12550,1433
36225,8532,11028,8204,9871,12558,1434
36250,8538,11043,8217,9885,12573,1436
36275,8541,11051,8225,9893,12582,1438
36300,8548,11061,8235,9907,12592,1439
36325,8556,11074,8248,9921,12606,1439
36350,8560,11087,8259,9934,12617,1440
36375,8568,11101,8272,9951,12632,1440
36400,8578,11111,8282,9965,12643,1442
36425,8583,11122,8293,9974,12653,1442
36450,8587,11137,8304,9986,12664,1442
36475,8597,11150,8318,9998,12680,1443
36500,8605,11161,8328,10010,12694,1446
36525,8609,11177,8344,10024,12713,1447
36550,8616,11193,8359,10042,12728,1448
36575,8619,11207,8369,10053,12741,1449
36600,8627,11217,8375,10065,12750,1452
36625,8632,11229,8387,10077,12761,1453
36650,8640,11238,8396,10085,12771,1455
36675,8645,11246,8407,10094,12779,1458
36700,8651,11259,8419,10105,12791,1461
36725,8654,11267,8429,10115,12801,1462
36750,8659,11274,8435,10122,12809,1463
36775,8664,11284,8445,10131,12819,1466
36800,8669,11296,8457,10145,12832,1467
36825,8672,11308,8468,10156,12844,1469
36850,8679,11317,8476,10165,12855,1469
36875,8685,11323,8480,10169,12862,1470
36900,8690,11330,8487,10178,12872,1470
36925,8695,11338,8496,10191,12880,1470
36950,8700,11348,8506,10201,12890,1470
36975,8703,11362,8521,10217,12907,1471
37000,8705,11370,8530,10226,12918,1472
37025,8706,11375,8535,10233,12923,1475
37050,8710,11384,8542,10242,12933,1475
37075,8711,11391,8548,10248,12943,1476
37100,8717,11397,8556,10254,12952,1478
37125,8724,11408,8566,10266,12970,1480
37150,8728,11415,8572,10271,12976,1481
37175,8732,11424,8581,10280,12987,1481
37200,8735,11431,8588,10289,12996,1482
37225,8740,11442,8598,10299,13006,1483
37250,8746,11452,8607,10308,13016,1485
37275,8752,11461,8615,10316,13024,1485
37300,8755,11470,8623,10327,13032,1485
37325,8757,11478,8628,10338,13040,1487
37350,8762,11490,8639,10348,13050,1488
37375,8767,11498,8649,10356,13060,1489
37400,8771,11509,8659,10365,13073,1490
37425,8777,11524,8675,10380,13087,1493
37450,8780,11538,8689,10392,13099,1496
37475,8781,11546,8697,10400,13108,1499
37500,8781,11556,8708,10409,13119,1500
37525,8781,11562,8715,10415,13128,1502
37550,8784,11570,8723,10424,13136,1506
37575,8789,11581,8732,10436,13147,1508
37600,8792,11594,8743,10444,13158,1509
37625,8796,11602,8753,10454,13167,1509
37650,8800,11611,8763,10465,13179,1510
37675,8804,11622,8773,10471,13189,1511
37700,8807,11625,8778,10474,13194,1512
37725,8812,11632,8786,10481,13201,1514
37750,8816,11640,8795,10489,13210,1516
37775,8819,11646,8801,10499,13219,1516
37800,8825,11655,8810,10509,13230,1518
37825,8826,11661,8816,10513,13237,1520
37850,8832,11671,8827,10527,13247,1523
37875,8839,11677,8833,10535,13258,1525
37900,8839,11682,8836,10542,13263,1525
37925,8843,11683,8838,10546,13267,1525
37950,8848,11690,8845,10554,13275,1525
37975,8851,11694,8849,10560,13284,1526
38000,8853,11697,8851,10562,13287,1526
38025,8858,11703,8858,10570,13295,1526
38050,8864,11710,8864,10576,13303,1526
38075,8865,11711,8865,10579,13304,1527
38100,8867,11716,8870,10587,13312,1527
38125,8871,11722,8876,10595,13320,1528
38150,8875,11732,8886,10606,13330,1530
38175,8882,11743,8895,10614,13339,1531
38200,8891,11752,8904,10625,13350,1532
38225,8893,11761,8913,10632,13360,1535
38250,8900,11773,8921,10643,13371,1536
38275,8904,11783,8931,10655,13382,1536
38300,8910,11794,8939,10666,13392,1539
38325,8913,11800,8945,10675,13401,1539
38350,8914,11803,8948,10685,13411,1540
38375,8917,11810,8958,10695,13421,1544
38400,8918,11817,8962,10704,13427,1545
38425,8922,11826,8966,10712,13438,1547
38450,8925,11837,8976,10723,13448,1549
38475,8925,11843,8980,10730,13457,1549
38500,8929,11850,8988,10737,13467,1553
38525,8935,11861,8999,10749,13479,1555
38550,8938,11870,9008,10759,13489,1556
38575,8941,11879,9018,10766,13499,1558
38600,8942,11885,9027,10772,13507,1559
38625,8945,11895,9036,10781,13516,1561
38650,8946,11897,9040,10786,13520,1563
38675,8952,11903,9048,10798,13529,1563
38700,8958,11911,9055,10810,13539,1563
38725,8963,11917,9061,10820,13549,1563
38750,8966,11925,9068,10829,13559,1564
38775,8971,11933,9078,10840,13570,1565
38800,8977,11940,9085,10848,13577,1566
38825,8982,11950,9095,10859,13590,1566
38850,8984,11955,9103,10865,13599,1566
38875,8991,11967,9115,10882,13618,1568
38900,8999,11978,9126,10895,13632,1569
38925,9004,11988,9136,10905,13642,1571
38950,9010,11999,9147,10918,13654,1572
38975,9013,12007,9155,10928,13662,1573
39000,9015,12013,9162,10935,13666,1576
39025,9016,12022,9171,10947,13675,1578
39050,9017,12031,9178,10955,13684,1578
39075,9019,12039,9183,10963,13691,1579
39100,9024,12045,9188,10971,13700,1581
39125,9025,12054,9197,10980,13709,1582
39150,9028,12066,9209,10992,13722,1582
39175,9030,12079,9222,11005,13736,1583
39200,9034,12090,9232,11016,13747,1583
39225,9037,12104,9242,11030,13762,1585
39250,9040,12111,9249,11039,13772,1585
39275,9044,12121,9259,11050,13781,1586
39300,9048,12132,9269,11061,13792,1587
39325,9051,12136,9272,11065,13797,1588
39350,9057,12145,9280,11073,13805,1588
39375,9062,12153,9286,11079,13813,1590
39400,9068,12167,9300,11094,13827,1590
39425,9072,12179,9312,11106,13838,1592
39450,9076,12189,9322,11115,13845,1592
39475,9080,12204,9336,11130,13860,1594
39500,9085,12215,9346,11140,13872,1596
39525,9090,12221,9351,11148,13878,1597
39550,9095,12235,9364,11162,13891,1597
39575,9096,12243,9369,11167,13899,1598
39600,9098,12249,9375,11174,13905,1598
39625,9100,12259,9383,11182,13916,1600
39650,9104,12266,9390,11188,13923,1600
39675,9107,12277,9399,11198,13935,1600
39700,9108,12291,9413,11212,13947,1603
39725,9111,12298,9420,11220,13955,1604
39750,9118,12310,9430,11233,13967,1604
39775,9119,12316,9437,11242,13973,1605
39800,9125,12324,9445,11251,13982,1606
39825,9129,12337,9459,11267,13998,1608
39850,9137,12349,9472,11279,14009,1608
39875,9141,12358,9482,11290,14017,1609
39900,9142,12363,9487,11297,14021,1610
39925,9145,12371,9493,11304,14030,1612
39950,9146,12376,9501,11309,14037,1613
39975,9147,12387,9511,11322,14048,1613
40000,9149,12393,9519,11329,14055,1613
40025,9149,12396,9524,11337,14065,1615
40050,9150,12400,9527,11343,14070,1617
40075,9151,12404,9531,11349,14074,1617
40100,9154,12413,9540,11359,14083,1618
40125,9156,12420,9546,11368,14091,1619
40150,9158,12426,9552,11376,14098,1619
40175,9163,12435,9559,11387,14108,1620
40200,9163,12443,9565,11394,14116,1621
40225,9170,12455,9578,11407,14129,1622
40250,9172,12459,9580,11412,14133,1623
40275,9174,12467,9588,11419,14142,1623
40300,9176,12473,9593,11424,14147,1623
40325,9178,12477,9596,11429,14153,1624
40350,9179,12483,9602,11435,14159,1625
40375,9182,12487,9607,11440,14164,1627
40400,9183,12492,9609,11446,14169,1629
40425,9184,12495,9611,11450,14174,1629
40450,9188,12500,9616,11458,14182,1631
40475,9190,12504,9620,11464,14186,1633
40500,9190,12506,9623,11469,14190,1633
40525,9192,12512,9630,11477,14199,1633
40550,9192,12518,9636,11484,14207,1636
40575,9193,12524,9643,11493,14215,1639
40600,9196,12532,9652,11502,14223,1640
40625,9198,12539,9658,11509,14232,1642
40650,9200,12550,9668,11519,14241,1642
40675,9202,12562,9682,11531,14255,1643
40700,9205,12574,9694,11544,14268,1643
40725,9208,12592,9710,11562,14284,1644
40750,9214,12602,9721,11571,14293,1645
40775,9217,12607,9726,11577,14297,1646
40800,9218,12616,9733,11586,14303,1647
40825,9220,12627,9744,11597,14310,1647
40850,9222,12633,9751,11605,14319,1648
40875,9223,12640,9758,11611,14328,1648
40900,9226,12645,9763,11617,14334,1649
40925,9226,12649,9766,11623,14340,1654
40950,9227,12651,9766,11623,14341,1655
40975,9236,12665,9780,11637,14355,1656
41000,9242,12683,9798,11657,14374,1658
41025,9243,12686,9802,11666,14378,1661
41050,9255,12698,9812,11682,14394,1661
41075,9256,12701,9814,11692,14400,1664
41100,9259,12714,9824,11707,14414,1666
41125,9260,12726,9835,11720,14426,1669
41150,9265,12736,9844,11731,14436,1672
41175,9265,12743,9853,11737,14441,1672
41200,9267,12751,9864,11745,14450,1672
41225,9268,12756,9869,11748,14453,1674
41250,9274,12762,9872,11756,14460,1675
41275,9275,12770,9878,11762,14464,1675
