Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified
21475,5847,8045,4747,5994,912
21500,5852,8053,4755,6001,912
21525,5855,8062,4759,6005,913
21550,5857,8071,4765,6014,913
21575,5859,8078,4774,6019,916
21600,5862,8086,4782,6024,916
21625,5864,8095,4789,6028,917
21650,5871,8104,4794,6034,917
21675,5876,8112,4796,6037,918
21700,5879,8121,4802,6043,919
21725,5881,8130,4811,6049,920
21750,5887,8145,4820,6059,922
21775,5891,8155,4827,6065,923
21800,5894,8168,4835,6072,924
21825,5898,8177,4843,6078,926
21850,5901,8188,4851,6084,928
21875,5904,8195,4858,6091,928
21900,5909,8204,4865,6097,929
21925,5912,8210,4872,6101,931
21950,5916,8216,4878,6105,935
21975,5923,8227,4886,6111,936
22000,5929,8234,4891,6115,938
22025,5931,8241,4898,6119,939
22050,5934,8249,4905,6125,940
22075,5937,8255,4911,6129,941
22100,5937,8260,4916,6134,941
22125,5943,8267,4922,6141,941
22150,5945,8276,4928,6147,943
22175,5946,8281,4931,6149,945
22200,5949,8289,4935,6152,946
22225,5952,8298,4943,6158,948
22250,5956,8308,4951,6167,950
22275,5960,8317,4958,6173,950
22300,5962,8325,4963,6178,950
22325,5968,8334,4966,6183,952
22350,5972,8339,4972,6190,953
22375,5977,8343,4977,6192,955
22400,5982,8352,4983,6199,959
22425,5986,8360,4989,6205,960
22450,5994,8371,4997,6211,962
22475,5997,8381,5005,6216,964
22500,5998,8389,5014,6220,965
22525,6002,8398,5022,6226,965
22550,6007,8409,5032,6230,966
22575,6011,8419,5037,6237,968
22600,6015,8434,5044,6245,969
22625,6023,8443,5051,6253,971
22650,6030,8453,5058,6262,973
22675,6033,8459,5064,6268,974
22700,6037,8467,5068,6273,974
22725,6038,8479,5075,6277,974
22750,6042,8489,5084,6280,976
22775,6043,8497,5090,6283,977
22800,6048,8507,5095,6287,978
22825,6052,8516,5098,6291,978
22850,6057,8526,5108,6297,978
22875,6061,8534,5115,6303,978
22900,6063,8543,5120,6310,978
22925,6065,8549,5124,6314,979
22950,6070,8559,5135,6322,979
22975,6077,8575,5148,6330,983
23000,6083,8585,5154,6337,984
23025,6088,8597,5165,6347,984
23050,6092,8605,5170,6350,986
23075,6095,8614,5182,6359,987
23100,6097,8625,5191,6363,987
23125,6100,8633,5196,6369,989
23150,6100,8643,5204,6376,990
23175,6105,8658,5213,6386,990
23200,6107,8668,5219,6392,990
23225,6108,8675,5224,6397,991
23250,6110,8682,5230,6400,992
23275,6112,8691,5237,6406,992
23300,6115,8698,5242,6410,994
23325,6118,8702,5246,6411,995
23350,6123,8713,5256,6418,995
23375,6128,8721,5261,6424,995
23400,6128,8728,5265,6427,995
23425,6132,8732,5269,6431,997
23450,6134,8745,5277,6434,999
23475,6136,8753,5283,6438,999
23500,6140,8759,5289,6442,999
23525,6143,8769,5295,6447,1000
23550,6145,8775,5302,6453,1002
23575,6148,8780,5308,6458,1002
23600,6152,8790,5315,6462,1003
23625,6155,8798,5323,6469,1003
23650,6161,8812,5337,6479,1003
23675,6164,8819,5341,6483,1007
23700,6166,8827,5348,6487,1007
23725,6171,8836,5358,6491,1010
23750,6173,8842,5361,6497,1010
23775,6176,8849,5367,6501,1010
23800,6179,8859,5374,6509,1010
23825,6182,8869,5378,6517,1010
23850,6186,8886,5391,6530,1013
23875,6189,8896,5398,6535,1013
23900,6194,8905,5407,6544,1013
23925,6196,8908,5411,6546,1015
23950,6197,8914,5415,6548,1016
23975,6200,8923,5424,6552,1016
24000,6203,8932,5429,6555,1018
24025,6205,8942,5435,6560,1019
24050,6207,8951,5442,6566,1020
24075,6209,8959,5448,6571,1021
24100,6212,8967,5454,6575,1021
24125,6215,8974,5460,6581,1022
24150,6215,8985,5466,6585,1023
24175,6216,8993,5472,6589,1026
24200,6217,9000,5479,6593,1026
24225,6219,9007,5485,6598,1027
24250,6221,9016,5489,6602,1027
24275,6225,9025,5497,6608,1030
24300,6228,9033,5504,6614,1030
24325,6229,9042,5514,6618,1032
24350,6231,9051,5520,6621,1032
24375,6236,9063,5528,6628,1032
24400,6237,9072,5534,6634,1034
24425,6242,9084,5542,6640,1038
24450,6246,9090,5546,6644,1039
24475,6247,9098,5551,6645,1039
24500,6249,9107,5558,6652,1039
24525,6251,9113,5560,6654,1039
24550,6252,9123,5568,6655,1041
24575,6255,9135,5578,6661,1043
24600,6257,9148,5589,6667,1044
24625,6260,9160,5595,6673,1045
24650,6263,9170,5599,6677,1046
24675,6265,9180,5607,6681,1046
24700,6269,9190,5615,6685,1046
24725,6273,9200,5626,6693,1046
24750,6277,9211,5632,6697,1046
24775,6281,9219,5639,6708,1046
24800,6283,9227,5649,6713,1046
24825,6285,9235,5657,6717,1047
24850,6287,9246,5668,6726,1048
24875,6287,9250,5671,6730,1048
24900,6289,9261,5679,6735,1050
24925,6293,9274,5689,6743,1050
24950,6298,9287,5699,6752,1050
24975,6300,9296,5707,6758,1050
25000,6307,9305,5714,6767,1052
25025,6311,9311,5720,6773,1053
25050,6316,9320,5730,6782,1054
25075,6320,9333,5742,6790,1057
25100,6323,9340,5748,6795,1060
25125,6326,9347,5753,6801,1060
25150,6329,9356,5759,6806,1062
25175,6334,9366,5765,6809,1063
25200,6338,9378,5777,6817,1063
25225,6339,9386,5783,6823,1063
25250,6341,9396,5790,6829,1064
25275,6345,9405,5798,6835,1064
25300,6349,9414,5805,6842,1065
25325,6353,9425,5812,6848,1065
25350,6359,9434,5819,6858,1066
25375,6365,9444,5826,6866,1066
25400,6368,9454,5832,6870,1066
25425,6374,9466,5840,6876,1066
25450,6379,9477,5851,6884,1068
25475,6380,9482,5855,6889,1069
25500,6382,9486,5858,6892,1070
25525,6385,9491,5862,6896,1070
25550,6389,9501,5871,6903,1070
25575,6396,9514,5881,6912,1070
25600,6402,9521,5886,6915,1072
25625,6406,9529,5893,6924,1073
25650,6409,9540,5901,6931,1074
25675,6416,9551,5912,6938,1077
25700,6422,9559,5919,6942,1079
25725,6424,9565,5922,6945,1080
25750,6431,9573,5927,6950,1081
25775,6436,9580,5934,6954,1082
25800,6438,9589,5941,6960,1083
25825,6440,9593,5946,6962,1083
25850,6442,9598,5952,6966,1085
25875,6446,9608,5960,6972,1085
25900,6451,9612,5964,6975,1085
25925,6453,9620,5967,6979,1086
25950,6458,9631,5978,6984,1089
25975,6467,9643,5990,6993,1089
26000,6473,9653,5998,7000,1089
26025,6478,9662,6003,7010,1089
26050,6483,9671,6009,7016,1089
26075,6489,9677,6015,7019,1090
26100,6492,9686,6022,7023,1090
26125,6495,9692,6028,7026,1091
26150,6497,9699,6033,7031,1094
26175,6498,9705,6037,7035,1094
26200,6503,9718,6044,7042,1094
26225,6505,9725,6049,7048,1096
26250,6508,9736,6056,7055,1097
26275,6513,9747,6065,7061,1097
26300,6516,9752,6070,7063,1099
26325,6520,9761,6077,7070,1100
26350,6523,9768,6082,7075,1103
26375,6526,9776,6086,7079,1104
26400,6529,9786,6093,7086,1104
26425,6530,9794,6099,7089,1105
26450,6532,9804,6103,7092,1107
26475,6534,9815,6109,7099,1111
26500,6536,9825,6116,7105,1113
26525,6539,9832,6118,7107,1113
26550,6542,9837,6124,7111,1114
26575,6546,9849,6133,7120,1114
26600,6548,9858,6140,7124,1114
26625,6551,9867,6149,7133,1114
26650,6553,9876,6156,7137,1115
26675,6557,9885,6160,7142,1115
26700,6560,9892,6162,7145,1115
26725,6564,9900,6169,7152,1116
26750,6568,9910,6176,7161,1117
26775,6571,9922,6185,7165,1118
26800,6575,9929,6190,7169,1120
26825,6579,9939,6194,7174,1120
26850,6583,9948,6202,7182,1122
26875,6585,9958,6208,7189,1123
26900,6591,9970,6218,7197,1123
26925,6595,9977,6224,7199,1123
26950,6600,9988,6230,7205,1124
26975,6604,9999,6240,7212,1125
27000,6606,10008,6248,7218,1127
27025,6609,10020,6259,7226,1130
27050,6616,10034,6270,7235,1130
27075,6619,10044,6278,7243,1131
27100,6621,10051,6285,7245,1132
27125,6623,10063,6295,7248,1134
27150,6627,10072,6303,7254,1134
27175,6631,10082,6312,7261,1135
27200,6633,10089,6317,7267,1137
27225,6637,10096,6323,7273,1138
27250,6638,10099,6327,7277,1140
27275,6642,10104,6333,7282,1141
27300,6645,10110,6337,7286,1141
27325,6651,10119,6343,7289,1141
27350,6653,10126,6350,7293,1143
27375,6658,10137,6359,7303,1144
27400,6663,10147,6364,7309,1144
27425,6665,10157,6370,7315,1146
27450,6670,10166,6375,7321,1146
27475,6674,10181,6387,7332,1147
27500,6677,10194,6398,7337,1147
27525,6680,10199,6402,7342,1148
27550,6681,10210,6410,7350,1149
27575,6683,10220,6417,7357,1152
27600,6685,10227,6421,7362,1153
27625,6692,10237,6431,7366,1154
27650,6698,10244,6438,7373,1157
27675,6707,10254,6448,7383,1157
27700,6712,10263,6453,7389,1160
27725,6717,10273,6457,7398,1160
27750,6720,10282,6461,7403,1162
27775,6720,10290,6467,7409,1164
27800,6723,10295,6473,7416,1165
27825,6726,10302,6481,7424,1167
27850,6729,10309,6487,7430,1167
27875,6733,10318,6494,7437,1168
27900,6738,10326,6503,7444,1169
27925,6743,10334,6510,7450,1169
27950,6746,10343,6521,7458,1169
27975,6750,10353,6528,7465,1169
28000,6755,10362,6535,7472,1169
28025,6756,10368,6541,7475,1170
28050,6761,10375,6547,7481,1172
28075,6769,10384,6551,7485,1173
28100,6774,10391,6557,7491,1175
28125,6778,10399,6562,7499,1175
28150,6782,10407,6568,7507,1177
28175,6788,10414,6575,7512,1178
28200,6790,10424,6583,7516,1181
28225,6790,10435,6587,7519,1183
28250,6794,10442,6593,7521,1185
28275,6796,10453,6597,7529,1186
28300,6800,10459,6600,7534,1187
28325,6802,10466,6604,7538,1187
28350,6802,10477,6613,7544,1189
28375,6806,10485,6617,7548,1191
28400,6810,10495,6623,7555,1191
28425,6815,10505,6632,7562,1191
28450,6817,10514,6640,7570,1192
28475,6820,10524,6649,7577,1192
28500,6822,10533,6657,7583,1193
28525,6823,10540,6663,7589,1195
28550,6828,10552,6673,7596,1195
28575,6831,10561,6681,7602,1196
28600,6835,10571,6688,7607,1196
28625,6836,10583,6694,7612,1197
28650,6838,10590,6698,7618,1198
28675,6839,10600,6706,7626,1198
28700,6842,10611,6714,7632,1199
28725,6842,10620,6720,7637,1200
28750,6845,10628,6728,7643,1201
28775,6847,10636,6734,7648,1201
28800,6849,10647,6743,7655,1202
28825,6851,10662,6750,7659,1204
28850,6854,10667,6755,7664,1207
28875,6859,10677,6761,7673,1209
28900,6864,10689,6773,7682,1209
28925,6867,10696,6777,7686,1209
28950,6869,10705,6786,7694,1211
28975,6873,10715,6793,7702,1211
29000,6874,10726,6801,7707,1211
29025,6876,10737,6808,7714,1212
29050,6881,10750,6819,7724,1212
29075,6887,10758,6827,7730,1212
29100,6891,10767,6837,7739,1213
29125,6895,10774,6844,7744,1214
29150,6899,10781,6850,7750,1215
29175,6906,10794,6861,7757,1216
29200,6912,10804,6871,7762,1217
29225,6917,10813,6880,7768,1217
29250,6923,10825,6891,7775,1222
29275,6929,10841,6908,7788,1222
29300,6935,10851,6920,7795,1225
29325,6943,10866,6935,7806,1225
29350,6950,10879,6944,7814,1226
29375,6956,10889,6949,7821,1229
29400,6960,10896,6956,7825,1231
29425,6964,10906,6966,7833,1231
29450,6966,10915,6977,7839,1232
29475,6969,10919,6982,7844,1232
29500,6974,10928,6990,7854,1232
29525,6977,10939,6999,7860,1235
29550,6982,10950,7004,7867,1236
29575,6989,10956,7011,7875,1238
29600,6994,10963,7019,7884,1238
29625,6997,10971,7027,7892,1239
29650,7001,10978,7035,7898,1241
29675,7004,10993,7049,7911,1243
29700,7008,11005,7057,7918,1243
29725,7013,11015,7067,7926,1246
29750,7017,11020,7072,7931,1246
29775,7019,11028,7081,7938,1247
29800,7022,11034,7086,7943,1248
29825,7026,11041,7090,7946,1249
29850,7031,11052,7100,7956,1250
29875,7037,11064,7108,7961,1251
29900,7040,11075,7113,7968,1253
29925,7041,11082,7120,7973,1254
29950,7047,11090,7128,7981,1256
29975,7053,11098,7137,7989,1261
30000,7057,11108,7148,7997,1261
30025,7062,11118,7160,8005,1261
30050,7070,11133,7175,8018,1263
30075,7078,11141,7182,8026,1265
30100,7086,11153,7191,8038,1267
30125,7089,11161,7199,8047,1269
30150,7096,11174,7211,8056,1270
30175,7101,11184,7219,8064,1270
30200,7105,11193,7227,8074,1270
30225,7107,11202,7238,8083,1273
30250,7112,11213,7246,8095,1275
30275,7117,11224,7253,8099,1276
30300,7125,11234,7264,8110,1276
30325,7128,11245,7274,8119,1278
30350,7132,11254,7281,8124,1279
30375,7139,11268,7293,8135,1279
30400,7143,11274,7298,8139,1281
30425,7147,11290,7312,8144,1282
30450,7156,11302,7323,8155,1283
30475,7159,11309,7333,8163,1284
30500,7160,11321,7343,8174,1286
30525,7163,11331,7351,8180,1288
30550,7168,11339,7353,8184,1291
30575,7174,11346,7361,8189,1291
30600,7176,11356,7371,8193,1291
30625,7186,11371,7384,8198,1293
30650,7189,11383,7394,8204,1293
30675,7197,11396,7409,8217,1293
30700,7205,11409,7424,8228,1293
30725,7212,11423,7436,8237,1294
30750,7221,11438,7449,8245,1294
30775,7225,11451,7456,8251,1295
30800,7229,11460,7467,8260,1295
30825,7235,11473,7478,8270,1296
30850,7237,11484,7488,8276,1297
30875,7242,11487,7494,8281,1298
30900,7248,11494,7504,8290,1301
30925,7254,11503,7511,8296,1304
30950,7257,11512,7523,8306,1306
30975,7262,11523,7530,8312,1310
31000,7269,11532,7538,8324,1312
31025,7272,11542,7546,8332,1312
31050,7278,11552,7555,8344,1314
31075,7281,11564,7565,8353,1314
31100,7286,11577,7577,8362,1314
31125,7294,11586,7584,8370,1314
31150,7299,11598,7591,8378,1314
31175,7303,11606,7597,8384,1314
31200,7307,11612,7603,8389,1315
31225,7311,11623,7614,8396,1315
31250,7312,11634,7624,8404,1318
31275,7314,11645,7635,8413,1318
31300,7317,11653,7642,8418,1321
31325,7319,11665,7652,8427,1323
31350,7320,11676,7662,8434,1323
31375,7323,11686,7673,8443,1324
31400,7330,11697,7682,8450,1325
31425,7335,11710,7693,8458,1326
31450,7338,11712,7695,8459,1327
31475,7342,11722,7704,8468,1327
31500,7347,11735,7716,8476,1328
31525,7348,11740,7720,8480,1328
31550,7351,11749,7726,8483,1328
31575,7359,11761,7737,8491,1328
31600,7362,11772,7748,8496,1328
31625,7365,11783,7756,8500,1329
31650,7371,11797,7768,8510,1330
31675,7380,11816,7782,8519,1332
31700,7383,11823,7787,8523,1335
31725,7384,11831,7793,8526,1336
31750,7393,11842,7803,8536,1338
31775,7396,11859,7819,8549,1340
31800,7398,11868,7825,8551,1340
31825,7400,11877,7834,8557,1342
31850,7405,11890,7846,8566,1344
31875,7408,11904,7859,8575,1344
31900,7412,11916,7869,8581,1344
31925,7415,11925,7881,8590,1344
31950,7421,11932,7888,8597,1345
31975,7424,11939,7897,8605,1345
32000,7428,11948,7905,8612,1346
32025,7431,11956,7914,8618,1347
32050,7433,11967,7923,8626,1348
32075,7437,11973,7928,8629,1350
32100,7441,11979,7934,8635,1352
32125,7444,11988,7939,8643,1352
32150,7447,11997,7944,8648,1352
32175,7448,12008,7951,8652,1353
32200,7453,12020,7963,8659,1353
32225,7456,12030,7968,8667,1354
32250,7459,12038,7973,8672,1354
32275,7465,12045,7979,8679,1354
32300,7469,12055,7990,8687,1354
32325,7472,12066,7997,8695,1354
32350,7475,12071,8003,8701,1356
32375,7479,12076,8008,8706,1357
32400,7484,12082,8013,8712,1357
32425,7484,12089,8019,8716,1359
32450,7488,12095,8025,8724,1360
32475,7496,12106,8032,8732,1360
32500,7498,12114,8038,8738,1362
32525,7502,12123,8046,8746,1365
32550,7508,12134,8057,8755,1365
32575,7515,12145,8069,8763,1366
32600,7523,12161,8080,8771,1369
32625,7533,12171,8091,8780,1370
32650,7537,12183,8101,8790,1372
32675,7540,12193,8112,8796,1373
32700,7542,12200,8118,8799,1373
32725,7542,12213,8128,8806,1374
32750,7545,12226,8140,8817,1374
32775,7548,12232,8143,8822,1374
32800,7552,12243,8150,8830,1375
32825,7557,12250,8156,8837,1378
32850,7563,12267,8169,8848,1380
32875,7566,12278,8176,8855,1380
32900,7570,12288,8190,8864,1381
32925,7572,12296,8200,8870,1381
32950,7573,12300,8202,8874,1382
32975,7576,12307,8204,8876,1382
33000,7581,12316,8208,8881,1383
33025,7588,12330,8219,8892,1384
33050,7594,12346,8230,8903,1385
33075,7595,12357,8236,8910,1386
33100,7599,12367,8244,8920,1386
33125,7601,12378,8254,8932,1387
33150,7606,12386,8261,8942,1389
33175,7613,12402,8276,8956,1391
33200,7617,12413,8287,8964,1391
33225,7620,12420,8293,8968,1392
33250,7625,12432,8301,8975,1392
33275,7631,12446,8313,8986,1393
33300,7633,12462,8325,8998,1395
33325,7636,12483,8344,9014,1396
33350,7639,12496,8355,9021,1396
33375,7644,12509,8366,9032,1398
33400,7648,12523,8381,9045,1399
33425,7652,12533,8390,9054,1400
33450,7658,12543,8401,9062,1402
33475,7663,12555,8412,9075,1405
33500,7666,12563,8417,9080,1406
33525,7669,12567,8420,9084,1406
33550,7669,12576,8429,9094,1406
33575,7670,12587,8438,9102,1408
33600,7673,12596,8445,9111,1409
33625,7675,12602,8452,9120,1409
33650,7678,12613,8463,9130,1413
33675,7680,12615,8465,9134,1413
33700,7681,12618,8469,9136,1414
33725,7684,12625,8476,9143,1415
33750,7691,12633,8485,9154,1416
33775,7694,12641,8493,9162,1418
33800,7695,12651,8501,9171,1420
33825,7698,12662,8509,9179,1420
33850,7703,12671,8521,9187,1420
33875,7709,12683,8531,9193,1420
33900,7714,12690,8537,9201,1421
33925,7719,12698,8544,9209,1423
33950,7723,12703,8548,9213,1424
33975,7727,12710,8554,9219,1426
34000,7734,12721,8562,9229,1426
34025,7737,12732,8572,9239,1427
34050,7742,12743,8583,9252,1428
34075,7744,12752,8589,9258,1428
34100,7744,12761,8597,9265,1428
34125,7746,12767,8602,9272,1429
34150,7749,12770,8605,9275,1430
34175,7750,12774,8610,9278,1430
34200,7753,12779,8616,9283,1431
34225,7755,12786,8622,9289,1433
34250,7758,12791,8627,9293,1436
34275,7759,12796,8632,9299,1436
34300,7760,12800,8634,9304,1436
34325,7760,12807,8640,9309,1436
34350,7764,12817,8647,9318,1436
34375,7770,12832,8656,9329,1436
34400,7772,12842,8664,9337,1436
34425,7774,12854,8674,9346,1438
34450,7776,12859,8680,9351,1439
34475,7776,12867,8685,9357,1439
34500,7776,12875,8695,9365,1439
34525,7778,12884,8702,9374,1439
34550,7780,12889,8706,9377,1439
34575,7783,12894,8712,9381,1440
34600,7786,12904,8718,9387,1441
34625,7787,12909,8723,9392,1442
34650,7789,12915,8728,9396,1443
34675,7790,12922,8734,9402,1444
34700,7791,12930,8741,9409,1445
34725,7793,12934,8745,9413,1446
34750,7795,12943,8755,9423,1446
34775,7801,12955,8768,9436,1447
34800,7801,12958,8771,9439,1448
34825,7801,12963,8776,9444,1448
34850,7804,12974,8786,9456,1449
34875,7806,12976,8789,9459,1449
34900,7807,12980,8793,9461,1449
34925,7809,12987,8799,9469,1449
34950,7811,12994,8800,9473,1449
34975,7818,13008,8813,9487,1450
35000,7827,13018,8820,9494,1451
35025,7828,13030,8831,9504,1452
35050,7830,13042,8842,9514,1453
35075,7837,13058,8857,9528,1454
35100,7839,13071,8866,9539,1454
35125,7840,13077,8872,9545,1456
35150,7845,13082,8875,9550,1456
35175,7848,13088,8881,9554,1457
35200,7848,13098,8891,9560,1457
35225,7849,13106,8897,9566,1458
35250,7849,13111,8904,9570,1459
35275,7849,13122,8916,9578,1459
35300,7849,13128,8921,9579,1459
35325,7853,13133,8923,9582,1459
35350,7853,13141,8926,9587,1461
35375,7853,13151,8935,9595,1462
35400,7855,13162,8945,9603,1462
35425,7855,13168,8950,9610,1464
