Time(Iteration),DisLinUCB,NIndepLinUCB-alpha=0.3,FCLUB_DC,HetoFedBandit_Simplified,HetoFedBandit_Enhanced
23075,5254,0,8108,1242,984
23100,5254,0,8113,1242,984
23125,5254,0,8119,1244,984
23150,5254,0,8121,1244,984
23175,5254,0,8126,1244,984
23200,5254,0,8130,1250,984
23225,5254,0,8132,1250,984
23250,5254,0,8133,1250,984
23275,5254,0,8136,1254,984
23300,5254,0,8139,1254,984
23325,5254,0,8145,1254,984
23350,5254,0,8150,1256,984
23375,5254,0,8154,1256,984
23400,5254,0,8160,1256,984
23425,5254,0,8165,1266,984
23450,5254,0,8167,1266,984
23475,5254,0,8171,1266,984
23500,5254,0,8172,1278,984
23525,5254,0,8174,1278,984
23550,5254,0,8176,1278,984
23575,5254,0,8178,1280,984
23600,5254,0,8184,1280,984
23625,5254,0,8186,1280,984
23650,5254,0,8190,1282,984
23675,5254,0,8195,1282,984
23700,5254,0,8197,1282,984
23725,5254,0,8201,1284,984
23750,5254,0,8206,1284,984
23775,5254,0,8211,1284,984
23800,5254,0,8214,1288,984
23825,5254,0,8217,1288,984
23850,5254,0,8220,1288,984
23875,5254,0,8222,1308,984
23900,5254,0,8224,1308,984
23925,5254,0,8228,1308,984
23950,5254,0,8234,1312,984
23975,5254,0,8239,1312,984
24000,5254,0,8242,1312,984
24025,5254,0,8247,1320,984
24050,5254,0,8249,1320,984
24075,5254,0,8255,1320,984
24100,5254,0,8258,1322,984
24125,5254,0,8262,1322,984
24150,5254,0,8264,1322,984
24175,5254,0,8269,1324,984
24200,5254,0,8270,1324,984
24225,5404,0,8274,1324,984
24250,5404,0,8276,1326,984
24275,5404,0,8280,1326,984
24300,5404,0,8281,1326,984
24325,5404,0,8282,1328,984
24350,5404,0,8287,1328,984
24375,5404,0,8288,1328,984
24400,5404,0,8293,1330,984
24425,5404,0,8296,1330,984
24450,5404,0,8298,1330,984
24475,5404,0,8305,1332,984
24500,5404,0,8309,1332,984
24525,5404,0,8311,1332,984
24550,5404,0,8313,1338,984
24575,5404,0,8317,1338,984
24600,5404,0,8320,1338,984
24625,5404,0,8325,1340,984
24650,5404,0,8327,1340,984
24675,5404,0,8330,1340,984
24700,5404,0,8330,1346,984
24725,5404,0,8332,1346,984
24750,5404,0,8336,1346,984
24775,5404,0,8340,1348,984
24800,5404,0,8343,1348,984
24825,5404,0,8347,1348,984
24850,5404,0,8353,1350,984
24875,5404,0,8356,1350,984
24900,5404,0,8361,1350,984
24925,5404,0,8366,1352,984
24950,5404,0,8376,1352,984
24975,5404,0,8378,1352,984
25000,5404,0,8380,1356,984
25025,5404,0,8383,1356,984
25050,5404,0,8388,1356,984
25075,5404,0,8391,1358,984
25100,5404,0,8393,1358,984
25125,5404,0,8396,1358,984
25150,5404,0,8400,1364,984
25175,5404,0,8406,1364,984
25200,5404,0,8410,1364,984
25225,5404,0,8410,1370,984
25250,5404,0,8412,1370,984
25275,5404,0,8417,1370,984
25300,5404,0,8423,1374,984
25325,5404,0,8426,1374,984
25350,5404,0,8431,1374,984
25375,5404,0,8435,1376,984
25400,5404,0,8438,1376,984
25425,5404,0,8443,1376,1060
25450,5404,0,8448,1378,1060
25475,5404,0,8450,1378,1060
25500,5404,0,8453,1378,1060
25525,5404,0,8456,1380,1060
25550,5404,0,8461,1380,1060
25575,5404,0,8462,1380,1060
25600,5404,0,8467,1388,1060
25625,5404,0,8469,1388,1060
25650,5404,0,8472,1388,1060
25675,5404,0,8474,1390,1060
25700,5404,0,8477,1390,1060
25725,5404,0,8483,1390,1060
25750,5404,0,8488,1396,1060
25775,5404,0,8489,1396,1060
25800,5404,0,8493,1396,1060
25825,5554,0,8495,1400,1060
25850,5554,0,8499,1400,1060
25875,5554,0,8502,1400,1060
25900,5554,0,8506,1402,1060
25925,5554,0,8511,1402,1060
25950,5554,0,8517,1402,1060
25975,5554,0,8518,1410,1060
26000,5554,0,8520,1410,1060
26025,5554,0,8523,1410,1060
26050,5554,0,8526,1412,1060
26075,5554,0,8532,1412,1060
26100,5554,0,8532,1412,1060
26125,5554,0,8537,1416,1060
26150,5554,0,8537,1416,1060
26175,5554,0,8543,1416,1060
26200,5554,0,8548,1418,1060
26225,5554,0,8550,1418,1060
26250,5554,0,8554,1418,1060
26275,5554,0,8558,1422,1060
26300,5554,0,8560,1422,1060
26325,5554,0,8560,1422,1060
26350,5554,0,8566,1424,1060
26375,5554,0,8568,1424,1060
26400,5554,0,8570,1424,1060
26425,5554,0,8574,1428,1060
26450,5554,0,8581,1428,1060
26475,5554,0,8583,1428,1060
26500,5554,0,8587,1432,1060
26525,5554,0,8592,1432,1060
26550,5554,0,8593,1432,1060
26575,5554,0,8595,1440,1060
26600,5554,0,8598,1440,1060
26625,5554,0,8601,1440,1060
26650,5554,0,8605,1462,1060
26675,5554,0,8607,1462,1060
26700,5554,0,8611,1462,1060
26725,5554,0,8615,1464,1060
26750,5554,0,8620,1464,1060
26775,5554,0,8621,1464,1060
26800,5554,0,8623,1466,1060
26825,5554,0,8625,1466,1060
26850,5554,0,8628,1466,1060
26875,5554,0,8632,1480,1060
26900,5554,0,8636,1480,1060
26925,5554,0,8639,1480,1060
26950,5554,0,8641,1504,1060
26975,5554,0,8647,1504,1060
27000,5554,0,8649,1504,1060
27025,5554,0,8654,1506,1060
27050,5554,0,8661,1506,1060
27075,5554,0,8662,1506,1060
27100,5554,0,8664,1510,1060
27125,5554,0,8668,1510,1060
27150,5554,0,8671,1510,1060
27175,5554,0,8673,1518,1060
27200,5554,0,8676,1518,1060
27225,5554,0,8678,1518,1060
27250,5554,0,8680,1520,1060
27275,5554,0,8683,1520,1060
27300,5554,0,8686,1520,1060
27325,5554,0,8690,1522,1060
27350,5554,0,8694,1522,1060
27375,5554,0,8700,1522,1060
27400,5554,0,8701,1524,1060
27425,5554,0,8703,1524,1060
27450,5554,0,8705,1524,1060
27475,5554,0,8708,1528,1060
27500,5554,0,8712,1528,1060
27525,5554,0,8713,1528,1060
27550,5704,0,8718,1530,1060
27575,5704,0,8727,1530,1060
27600,5704,0,8727,1530,1060
27625,5704,0,8730,1536,1060
27650,5704,0,8732,1536,1060
27675,5704,0,8734,1536,1060
27700,5704,0,8736,1546,1060
27725,5704,0,8739,1546,1060
27750,5704,0,8743,1546,1060
27775,5704,0,8748,1548,1060
27800,5704,0,8750,1548,1060
27825,5704,0,8752,1548,1060
27850,5704,0,8755,1560,1060
27875,5704,0,8757,1560,1060
27900,5704,0,8759,1560,1060
27925,5704,0,8764,1568,1060
27950,5704,0,8768,1568,1060
27975,5704,0,8769,1568,1060
28000,5704,0,8773,1588,1060
28025,5704,0,8778,1588,1060
28050,5704,0,8781,1588,1060
28075,5704,0,8786,1590,1060
28100,5704,0,8789,1590,1060
28125,5704,0,8795,1590,1060
28150,5704,0,8797,1592,1060
28175,5704,0,8800,1592,1060
28200,5704,0,8802,1592,1060
28225,5704,0,8804,1598,1060
28250,5704,0,8806,1598,1060
28275,5704,0,8809,1598,1060
28300,5704,0,8811,1600,1060
28325,5704,0,8816,1600,1060
28350,5704,0,8816,1600,1060
28375,5704,0,8817,1602,1060
28400,5704,0,8820,1602,1060
28425,5704,0,8824,1602,1060
28450,5704,0,8828,1604,1060
28475,5704,0,8831,1604,1060
28500,5704,0,8833,1604,1060
28525,5704,0,8834,1606,1060
28550,5704,0,8841,1606,1060
28575,5704,0,8844,1606,1060
28600,5704,0,8846,1610,1060
28625,5704,0,8848,1610,1060
28650,5704,0,8850,1610,1060
28675,5704,0,8853,1612,1060
28700,5704,0,8855,1612,1060
28725,5704,0,8860,1612,1060
28750,5704,0,8864,1614,1060
28775,5704,0,8866,1614,1060
28800,5704,0,8869,1614,1060
28825,5704,0,8871,1616,1060
28850,5704,0,8878,1616,1060
28875,5704,0,8881,1616,1136
28900,5704,0,8882,1620,1136
28925,5704,0,8885,1620,1136
28950,5704,0,8889,1620,1136
28975,5704,0,8895,1622,1136
29000,5704,0,8900,1622,1136
29025,5704,0,8901,1622,1136
29050,5704,0,8903,1624,1136
29075,5704,0,8905,1624,1136
29100,5704,0,8905,1624,1136
29125,5704,0,8907,1626,1136
29150,5704,0,8907,1626,1136
29175,5704,0,8910,1626,1136
29200,5704,0,8915,1632,1136
29225,5704,0,8916,1632,1136
29250,5704,0,8918,1632,1136
29275,5704,0,8919,1636,1136
29300,5704,0,8922,1636,1136
29325,5704,0,8927,1636,1136
29350,5704,0,8930,1642,1136
29375,5704,0,8931,1642,1136
29400,5704,0,8935,1642,1136
29425,5704,0,8942,1644,1136
29450,5854,0,8944,1644,1136
29475,5854,0,8947,1644,1136
29500,5854,0,8947,1646,1136
29525,5854,0,8949,1646,1136
29550,5854,0,8952,1646,1136
29575,5854,0,8956,1654,1136
29600,5854,0,8958,1654,1136
29625,5854,0,8959,1654,1136
29650,5854,0,8963,1658,1136
29675,5854,0,8969,1658,1136
29700,5854,0,8971,1658,1136
29725,5854,0,8971,1664,1136
29750,5854,0,8976,1664,1136
29775,5854,0,8977,1664,1136
29800,5854,0,8977,1666,1136
29825,5854,0,8979,1666,1136
29850,5854,0,8979,1666,1136
29875,5854,0,8981,1668,1136
29900,5854,0,8988,1668,1136
29925,5854,0,8993,1668,1136
29950,5854,0,8995,1676,1136
29975,5854,0,8997,1676,1136
30000,5854,0,9001,1676,1136
30025,5854,0,9004,1678,1136
30050,5854,0,9007,1678,1136
30075,5854,0,9008,1678,1136
30100,5854,0,9010,1682,1136
30125,5854,0,9011,1682,1136
30150,5854,0,9015,1682,1136
30175,5854,0,9016,1686,1136
30200,5854,0,9017,1686,1136
30225,5854,0,9020,1686,1136
30250,5854,0,9023,1690,1136
30275,5854,0,9025,1690,1136
30300,5854,0,9026,1690,1136
30325,5854,0,9028,1694,1136
30350,5854,0,9030,1694,1136
30375,5854,0,9032,1694,1136
30400,5854,0,9034,1696,1212
30425,5854,0,9039,1696,1212
30450,5854,0,9040,1696,1212
30475,5854,0,9041,1698,1212
30500,5854,0,9045,1698,1212
30525,5854,0,9048,1698,1212
30550,5854,0,9048,1712,1212
30575,5854,0,9050,1712,1212
30600,5854,0,9055,1712,1212
30625,5854,0,9059,1714,1212
30650,5854,0,9062,1714,1212
30675,5854,0,9064,1714,1212
30700,5854,0,9067,1716,1212
30725,5854,0,9069,1716,1212
30750,5854,0,9070,1716,1212
30775,5854,0,9072,1724,1212
30800,5854,0,9072,1724,1212
30825,5854,0,9075,1724,1212
30850,5854,0,9076,1726,1212
30875,5854,0,9079,1726,1212
30900,6004,0,9082,1726,1212
30925,6004,0,9084,1730,1212
30950,6004,0,9087,1730,1212
30975,6004,0,9093,1730,1212
31000,6004,0,9095,1740,1212
31025,6004,0,9096,1740,1212
31050,6004,0,9100,1740,1212
31075,6004,0,9102,1742,1212
31100,6004,0,9105,1742,1212
31125,6004,0,9106,1742,1212
31150,6004,0,9108,1766,1212
31175,6004,0,9112,1766,1212
31200,6004,0,9114,1766,1212
31225,6004,0,9116,1768,1212
31250,6004,0,9116,1768,1212
31275,6004,0,9119,1768,1212
31300,6004,0,9120,1780,1212
31325,6004,0,9124,1780,1212
31350,6004,0,9125,1780,1212
31375,6004,0,9129,1800,1212
31400,6004,0,9130,1800,1212
31425,6004,0,9132,1800,1212
31450,6004,0,9136,1804,1212
31475,6004,0,9137,1804,1212
31500,6004,0,9138,1804,1212
31525,6004,0,9143,1810,1212
31550,6004,0,9148,1810,1212
31575,6004,0,9150,1810,1212
31600,6004,0,9150,1812,1212
31625,6004,0,9154,1812,1212
31650,6004,0,9157,1812,1212
31675,6004,0,9159,1814,1212
31700,6004,0,9161,1814,1212
31725,6004,0,9163,1814,1212
31750,6004,0,9165,1820,1212
31775,6004,0,9166,1820,1212
31800,6004,0,9168,1820,1212
31825,6004,0,9172,1822,1212
31850,6004,0,9174,1822,1212
31875,6004,0,9175,1822,1212
31900,6004,0,9179,1826,1212
31925,6004,0,9181,1826,1212
31950,6004,0,9185,1826,1212
31975,6004,0,9185,1828,1212
32000,6004,0,9188,1828,1212
32025,6004,0,9190,1828,1288
32050,6004,0,9191,1834,1288
32075,6004,0,9193,1834,1288
32100,6004,0,9195,1834,1288
32125,6004,0,9200,1838,1288
32150,6004,0,9201,1838,1288
32175,6154,0,9206,1838,1288
32200,6154,0,9208,1840,1288
32225,6154,0,9210,1840,1288
32250,6154,0,9211,1840,1288
32275,6154,0,9212,1846,1288
32300,6154,0,9215,1846,1288
32325,6154,0,9218,1846,1288
32350,6154,0,9221,1848,1288
32375,6154,0,9223,1848,1288
32400,6154,0,9225,1848,1288
32425,6154,0,9230,1850,1288
32450,6154,0,9230,1850,1288
32475,6154,0,9232,1850,1288
32500,6154,0,9236,1854,1288
32525,6154,0,9237,1854,1288
32550,6154,0,9239,1854,1288
32575,6154,0,9241,1860,1288
32600,6154,0,9243,1860,1288
32625,6154,0,9243,1860,1288
32650,6154,0,9246,1862,1288
32675,6154,0,9247,1862,1288
32700,6154,0,9249,1862,1288
32725,6154,0,9252,1870,1288
32750,6154,0,9255,1870,1288
32775,6154,0,9256,1870,1288
32800,6154,0,9256,1872,1288
32825,6154,0,9256,1872,1288
32850,6154,0,9256,1872,1288
32875,6154,0,9256,1876,1288
32900,6154,0,9256,1876,1288
32925,6154,0,9256,1876,1288
32950,6154,0,9257,1880,1288
32975,6154,0,9259,1880,1288
33000,6154,0,9261,1880,1288
33025,6154,0,9264,1882,1288
33050,6154,0,9264,1882,1288
33075,6154,0,9265,1882,1288
33100,6154,0,9267,1886,1288
33125,6154,0,9267,1886,1288
33150,6154,0,9269,1886,1288
33175,6154,0,9272,1890,1288
33200,6304,0,9273,1890,1288
33225,6304,0,9277,1890,1288
33250,6304,0,9280,1892,1288
33275,6304,0,9283,1892,1288
33300,6304,0,9284,1892,1288
33325,6304,0,9286,1894,1288
33350,6304,0,9287,1894,1288
33375,6304,0,9288,1894,1288
33400,6304,0,9293,1908,1288
33425,6304,0,9296,1908,1288
33450,6304,0,9297,1908,1288
33475,6304,0,9298,1916,1288
33500,6304,0,9301,1916,1288
33525,6304,0,9303,1916,1288
33550,6304,0,9306,1918,1288
33575,6304,0,9308,1918,1288
33600,6304,0,9313,1918,1288
33625,6304,0,9315,1920,1288
33650,6304,0,9317,1920,1288
33675,6304,0,9318,1920,1288
33700,6304,0,9319,1922,1288
33725,6304,0,9320,1922,1288
33750,6304,0,9320,1922,1288
33775,6304,0,9321,1942,1288
33800,6304,0,9326,1942,1288
33825,6304,0,9328,1942,1288
33850,6304,0,9330,1946,1288
33875,6304,0,9332,1946,1288
33900,6304,0,9333,1946,1288
33925,6304,0,9335,1952,1288
33950,6304,0,9336,1952,1288
33975,6304,0,9339,1952,1288
34000,6304,0,9340,1956,1288
34025,6304,0,9343,1956,1288
34050,6304,0,9345,1956,1288
34075,6304,0,9345,1958,1288
34100,6304,0,9347,1958,1364
34125,6304,0,9352,1958,1364
34150,6304,0,9354,1964,1364
34175,6304,0,9356,1964,1364
34200,6454,0,9358,1964,1364
34225,6454,0,9360,1966,1364
34250,6454,0,9361,1966,1364
34275,6454,0,9362,1966,1364
34300,6454,0,9366,1968,1364
34325,6454,0,9368,1968,1364
34350,6454,0,9369,1968,1364
34375,6454,0,9372,1972,1364
34400,6454,0,9377,1972,1364
34425,6454,0,9377,1972,1364
34450,6454,0,9379,1978,1364
34475,6454,0,9381,1978,1364
34500,6454,0,9382,1978,1364
34525,6454,0,9382,1982,1364
34550,6454,0,9386,1982,1364
34575,6454,0,9389,1982,1364
34600,6454,0,9391,1988,1364
34625,6454,0,9393,1988,1364
34650,6454,0,9395,1988,1364
34675,6454,0,9397,1990,1364
34700,6454,0,9401,1990,1364
34725,6454,0,9402,1990,1364
34750,6454,0,9402,1998,1364
34775,6454,0,9404,1998,1364
34800,6454,0,9406,1998,1364
34825,6454,0,9407,2004,1364
34850,6454,0,9408,2004,1440
34875,6454,0,9411,2004,1440
34900,6454,0,9413,2006,1440
34925,6454,0,9415,2006,1440
34950,6454,0,9416,2006,1440
34975,6454,0,9421,2008,1440
35000,6454,0,9422,2008,1440
35025,6454,0,9423,2008,1440
35050,6454,0,9426,2012,1440
35075,6604,0,9427,2012,1440
35100,6604,0,9427,2012,1440
35125,6604,0,9428,2016,1440
35150,6604,0,9429,2016,1440
35175,6604,0,9431,2016,1440
35200,6604,0,9433,2018,1440
35225,6604,0,9437,2018,1440
35250,6604,0,9438,2018,1440
35275,6604,0,9440,2020,1440
35300,6604,0,9443,2020,1440
35325,6604,0,9446,2020,1440
35350,6604,0,9448,2024,1440
35375,6604,0,9449,2024,1440
35400,6604,0,9452,2024,1440
35425,6604,0,9455,2032,1440
35450,6604,0,9457,2032,1440
35475,6604,0,9457,2032,1440
35500,6604,0,9457,2034,1440
35525,6604,0,9457,2034,1440
35550,6604,0,9459,2034,1440
35575,6604,0,9463,2036,1440
35600,6604,0,9464,2036,1440
35625,6604,0,9467,2036,1440
35650,6604,0,9468,2038,1440
35675,6604,0,9471,2038,1440
35700,6604,0,9472,2038,1440
35725,6604,0,9474,2052,1440
35750,6604,0,9474,2052,1440
35775,6604,0,9475,2052,1440
35800,6604,0,9479,2072,1440
35825,6604,0,9481,2072,1440
35850,6604,0,9482,2072,1440
35875,6754,0,9482,2074,1440
35900,6754,0,9483,2074,1440
35925,6754,0,9485,2074,1440
35950,6754,0,9486,2078,1516
35975,6754,0,9486,2078,1516
36000,6754,0,9488,2078,1516
36025,6754,0,9491,2084,1516
36050,6754,0,9494,2084,1516
36075,6754,0,9494,2084,1516
36100,6754,0,9497,2088,1516
36125,6754,0,9498,2088,1516
36150,6754,0,9502,2088,1516
36175,6754,0,9502,2094,1516
36200,6754,0,9503,2094,1516
36225,6754,0,9503,2094,1516
36250,6754,0,9507,2102,1516
36275,6754,0,9508,2102,1516
36300,6754,0,9508,2102,1516
36325,6754,0,9509,2104,1516
36350,6754,0,9511,2104,1516
36375,6754,0,9513,2104,1516
36400,6754,0,9514,2110,1516
36425,6754,0,9514,2110,1516
36450,6754,0,9517,2110,1516
36475,6754,0,9517,2112,1516
36500,6754,0,9518,2112,1516
36525,6904,0,9519,2112,1516
36550,6904,0,9519,2116,1516
36575,6904,0,9521,2116,1516
36600,6904,0,9523,2116,1516
36625,6904,0,9525,2118,1516
36650,6904,0,9527,2118,1516
36675,6904,0,9528,2118,1516
36700,6904,0,9530,2126,1516
36725,6904,0,9533,2126,1516
36750,6904,0,9533,2126,1516
36775,6904,0,9534,2130,1516
36800,6904,0,9536,2130,1516
36825,6904,0,9537,2130,1516
36850,6904,0,9537,2132,1516
36875,6904,0,9539,2132,1516
36900,6904,0,9540,2132,1516
36925,6904,0,9542,2134,1516
36950,6904,0,9544,2134,1516
36975,6904,0,9546,2134,1516
37000,6904,0,9547,2138,1516
37025,6904,0,9547,2138,1516
37050,7054,0,9549,2138,1516
37075,7054,0,9553,2158,1592
37100,7054,0,9554,2158,1592
37125,7054,0,9555,2158,1592
37150,7054,0,9557,2164,1592
37175,7054,0,9557,2164,1592
37200,7054,0,9558,2164,1592
37225,7054,0,9558,2178,1592
37250,7054,0,9560,2178,1592
37275,7054,0,9561,2178,1592
37300,7054,0,9563,2186,1592
37325,7054,0,9566,2186,1592
37350,7054,0,9566,2186,1592
37375,7054,0,9567,2190,1592
37400,7054,0,9570,2190,1668
37425,7054,0,9571,2190,1668
37450,7054,0,9573,2192,1668
37475,7054,0,9575,2192,1668
37500,7204,0,9576,2192,1668
37525,7204,0,9576,2196,1668
37550,7204,0,9576,2196,1668
37575,7204,0,9577,2196,1668
37600,7204,0,9578,2198,1668
37625,7204,0,9581,2198,1668
37650,7204,0,9582,2198,1668
37675,7204,0,9583,2206,1668
37700,7204,0,9585,2206,1668
37725,7204,0,9587,2206,1668
37750,7204,0,9588,2208,1668
37775,7204,0,9590,2208,1668
37800,7204,0,9591,2208,1668
37825,7204,0,9594,2212,1668
37850,7204,0,9595,2212,1668
37875,7204,0,9596,2212,1668
37900,7204,0,9599,2232,1744
37925,7204,0,9600,2232,1744
37950,7204,0,9601,2232,1744
37975,7204,0,9601,2246,1744
38000,7204,0,9604,2246,1744
38025,7204,0,9605,2246,1744
38050,7354,0,9607,2250,1744
38075,7354,0,9607,2250,1744
38100,7354,0,9609,2250,1744
38125,7354,0,9611,2258,1744
38150,7354,0,9612,2258,1744
38175,7354,0,9612,2258,1744
38200,7354,0,9614,2262,1744
38225,7354,0,9617,2262,1744
38250,7354,0,9618,2262,1744
38275,7354,0,9620,2264,1744
38300,7354,0,9620,2264,1820
38325,7354,0,9622,2264,1820
38350,7354,0,9624,2266,1820
38375,7354,0,9625,2266,1820
38400,7354,0,9626,2266,1820
38425,7354,0,9627,2268,1820
38450,7354,0,9628,2268,1820
38475,7354,0,9629,2268,1820
38500,7354,0,9630,2276,1820
38525,7354,0,9631,2276,1820
38550,7354,0,9634,2276,1820
38575,7354,0,9636,2280,1820
38600,7504,0,9636,2280,1820
38625,7504,0,9637,2280,1820
38650,7504,0,9638,2300,1820
38675,7504,0,9639,2300,1820
38700,7504,0,9641,2300,1820
38725,7504,0,9642,2314,1820
38750,7504,0,9643,2314,1820
38775,7504,0,9644,2314,1820
38800,7504,0,9646,2318,1896
38825,7504,0,9646,2318,1896
38850,7504,0,9647,2318,1896
38875,7504,0,9648,2320,1896
38900,7504,0,9652,2320,1896
38925,7504,0,9652,2320,1896
38950,7504,0,9652,2328,1896
38975,7504,0,9653,2328,1896
39000,7504,0,9656,2328,1896
39025,7654,0,9657,2330,1896
39050,7654,0,9658,2330,1896
39075,7654,0,9660,2330,1896
39100,7654,0,9662,2334,1896
39125,7654,0,9663,2334,1896
39150,7654,0,9664,2334,1896
39175,7654,0,9665,2336,1896
39200,7654,0,9666,2336,1896
39225,7654,0,9668,2336,1896
39250,7654,0,9669,2344,1896
39275,7654,0,9670,2344,1896
39300,7654,0,9671,2344,1896
39325,7654,0,9672,2348,1972
39350,7654,0,9674,2348,1972
39375,7804,0,9675,2348,1972
39400,7804,0,9676,2368,1972
39425,7804,0,9678,2368,1972
39450,7804,0,9680,2368,1972
39475,7804,0,9681,2372,1972
39500,7804,0,9682,2372,1972
39525,7804,0,9683,2372,1972
39550,7804,0,9685,2386,1972
39575,7804,0,9685,2386,1972
39600,7804,0,9686,2386,1972
39625,7804,0,9689,2388,1972
39650,7804,0,9690,2388,1972
39675,7804,0,9691,2388,1972
39700,7804,0,9691,2390,1972
39725,7804,0,9693,2390,1972
39750,7804,0,9694,2390,1972
39775,7954,0,9695,2398,1972
39800,7954,0,9695,2398,1972
39825,7954,0,9696,2398,1972
39850,7954,0,9696,2400,1972
39875,7954,0,9697,2400,1972
39900,7954,0,9701,2400,2048
39925,7954,0,9704,2408,2048
39950,7954,0,9704,2408,2048
39975,7954,0,9704,2408,2048
40000,7954,0,9704,2412,2048
40025,7954,0,9706,2412,2048
40050,7954,0,9708,2412,2048
40075,7954,0,9709,2416,2048
40100,7954,0,9710,2416,2048
40125,7954,0,9710,2416,2048
40150,8104,0,9712,2436,2048
40175,8104,0,9713,2436,2048
40200,8104,0,9715,2436,2048
40225,8104,0,9716,2438,2048
40250,8104,0,9717,2438,2048
40275,8104,0,9718,2438,2048
40300,8104,0,9719,2452,2048
40325,8104,0,9719,2452,2048
40350,8104,0,9720,2452,2124
40375,8104,0,9720,2454,2124
40400,8104,0,9723,2454,2124
40425,8104,0,9723,2454,2124
40450,8254,0,9724,2456,2124
40475,8254,0,9727,2456,2124
40500,8254,0,9728,2456,2124
40525,8254,0,9729,2464,2124
40550,8254,0,9729,2464,2124
40575,8254,0,9730,2464,2124
40600,8254,0,9732,2468,2124
40625,8254,0,9733,2468,2124
40650,8254,0,9733,2468,2124
40675,8254,0,9733,2472,2124
40700,8254,0,9734,2472,2124
40725,8254,0,9734,2472,2124
40750,8404,0,9735,2492,2200
40775,8404,0,9738,2492,2200
40800,8404,0,9739,2492,2200
40825,8404,0,9739,2506,2200
40850,8404,0,9739,2506,2200
40875,8404,0,9741,2506,2200
40900,8404,0,9742,2508,2200
40925,8404,0,9743,2508,2200
40950,8404,0,9744,2508,2200
40975,8554,0,9745,2510,2200
41000,8554,0,9745,2510,2276
41025,8554,0,9747,2510,2276
41050,8554,0,9747,2514,2276
41075,8554,0,9749,2514,2276
41100,8704,0,9749,2514,2276
41125,8704,0,9750,2518,2276
41150,8704,0,9750,2518,2276
41175,8704,0,9752,2518,2276
41200,8854,0,9753,2538,2276
41225,8854,0,9754,2538,2352
41250,9004,0,9755,2538,2352
41275,9004,0,9756,2542,2352
