Time(Iteration),oracleLinUCB,dLinUCB,DyClu
536,18.567506019187025,104.06254859866588,41.89536166442189
537,18.57327294487251,104.0664037766101,41.89921684236611
538,18.57327294487251,104.0664037766101,41.89921684236611
539,18.57327294487251,104.14381424962622,41.93386958497686
540,18.583860001197053,104.15440130595076,41.94445664130141
541,18.583860001197053,104.21666907562111,41.94445664130141
542,18.583860001197053,104.2459093740996,41.9736969397799
543,18.583860001197053,104.25796581253942,41.9736969397799
544,18.601267825241433,104.25796581253942,41.991104763824275
545,18.601267825241433,104.29328270600602,41.991104763824275
546,18.606303226487704,104.30646798078708,42.00548632220979
547,18.606303226487704,104.31496158898314,42.01735240392901
548,18.606303226487704,104.34158790538287,42.01735240392901
549,18.606505141412015,104.38274978856802,42.01755431885332
550,18.606505141412015,104.49021855770957,42.01755431885332
551,18.606505141412015,104.49021855770957,42.01755431885332
552,18.607749348477082,104.49146276477464,42.01755431885332
553,18.608911748662447,104.49262516496,42.05831759332803
554,18.608911748662447,104.49262516496,42.05831759332803
555,18.608911748662447,104.5561579338745,42.05831759332803
556,18.608911748662447,104.5561579338745,42.05831759332803
557,18.61986281835644,104.608308781514,42.06926866302202
558,18.638565440226532,104.66992733000563,42.08797128489211
559,18.638565440226532,104.7013939413556,42.08797128489211
560,18.644802630347105,104.71096280849837,42.167971442602486
561,18.644802630347105,104.71096280849837,42.21147307584253
562,18.644802630347105,104.71096280849837,42.21147307584253
563,18.644802630347105,104.71096280849837,42.21147307584253
564,18.644802630347105,104.75853263017781,42.21147307584253
565,18.644802630347105,104.75853263017781,42.21147307584253
566,18.647300552516953,104.80156295791888,42.21397099801237
567,18.647300552516953,104.80156295791888,42.21397099801237
568,18.647300552516953,104.87519168491994,42.21397099801237
569,18.647300552516953,104.87519168491994,42.21397099801237
570,18.680106913775276,104.88892509570887,42.21397099801237
571,18.680106913775276,104.98450898488336,42.23487881272102
572,18.68165618546545,104.99542683148402,42.236428084411195
573,18.68165618546545,105.05336576583434,42.236428084411195
574,18.689569221188105,105.05336576583434,42.244341120133846
575,18.689569221188105,105.05336576583434,42.244341120133846
576,18.689569221188105,105.06949944082501,42.26760418611421
577,18.698472994345373,105.10596514070733,42.27650795927148
578,18.698472994345373,105.10596514070733,42.27650795927148
579,18.698472994345373,105.18058016433409,42.27650795927148
580,18.70963948984279,105.20566772784372,42.2876744547689
581,18.70963948984279,105.23922550374785,42.29755204234672
582,18.70963948984279,105.23922550374785,42.29755204234672
583,18.70963948984279,105.26466112111558,42.29755204234672
584,18.729103891572024,105.29235074646996,42.31701644407596
585,18.729103891572024,105.32307551660669,42.31719207489342
586,18.75227207640837,105.40244536527112,42.34036025972976
587,18.79920356900794,105.42284370111778,42.38729175232933
588,18.79920356900794,105.42284370111778,42.38729175232933
589,18.815222242939598,105.42712169054475,42.39156974175629
590,18.816654490586323,105.43467154051459,42.39300198940302
591,18.836937223605688,105.44321484115285,42.401545290041284
592,18.836937223605688,105.44321484115285,42.401545290041284
593,18.836937223605688,105.60325579063996,42.401545290041284
594,18.836937223605688,105.68823639351945,42.401545290041284
595,18.8534682035427,105.81549024246003,42.41807626997829
596,18.8534682035427,105.90825762328603,42.41807626997829
597,18.8534682035427,105.90825762328603,42.41807626997829
598,18.861497674002564,105.90825762328603,42.42610574043816
599,18.861497674002564,105.94430742475062,42.46215554190274
600,18.86261432212877,105.94430742475062,42.463272190028945
601,18.867386537174024,105.94907963979587,42.468044405074195
602,18.867386537174024,105.94907963979587,42.468044405074195
603,18.89226366708301,105.99047783520632,42.49292153498318
604,18.89226366708301,105.99047783520632,42.49292153498318
605,18.89226366708301,105.99047783520632,42.49292153498318
606,18.89357885288644,106.03660691701958,42.49292153498318
607,18.905635074324522,106.04866313845767,42.51049050724249
608,18.905635074324522,106.04866313845767,42.532561366693805
609,18.908214861327597,106.09128463109717,42.56648423293
610,18.908214861327597,106.09128463109717,42.60668957207711
611,18.908214861327597,106.1135196290293,42.60668957207711
612,18.9388843098453,106.144189077547,42.63069384126478
613,18.9388843098453,106.19178079197985,42.66823093162126
614,18.9388843098453,106.19178079197985,42.66823093162126
615,18.9388843098453,106.19178079197985,42.66823093162126
616,18.9388843098453,106.19178079197985,42.66823093162126
617,18.95082779673988,106.19178079197985,42.68017441851584
618,18.95082779673988,106.19178079197985,42.68017441851584
619,18.95082779673988,106.23843167807131,42.68017441851584
620,18.95082779673988,106.32443089904308,42.70251468780467
621,18.95421071368049,106.32781381598369,42.70589760474528
622,18.95421071368049,106.32781381598369,42.70589760474528
623,18.95421071368049,106.36267825492216,42.70811824063154
624,18.95421071368049,106.36267825492216,42.70811824063154
625,18.95421071368049,106.36267825492216,42.70811824063154
626,18.967284301306524,106.3757518425482,42.71953428917667
627,18.967284301306524,106.39002626081817,42.71953428917667
628,18.967284301306524,106.39002626081817,42.71953428917667
629,18.978596336678542,106.47577934414983,42.730846324548686
630,18.978596336678542,106.53269879669016,42.730846324548686
631,18.99001170208052,106.54411416209214,42.74226168995066
632,18.99648089075616,106.56585883486078,42.7487308786263
633,19.004393926478816,106.57377187058343,42.75664391434895
634,19.004393926478816,106.6833974303071,42.76227946524967
635,19.016095240711532,106.69509874453982,42.76227946524967
636,19.016095240711532,106.70150374112734,42.76227946524967
637,19.03144971267737,106.78084678460952,42.77763393721551
638,19.03144971267737,106.78084678460952,42.77763393721551
639,19.03144971267737,106.80076982093809,42.77763393721551
640,19.04510533398524,106.81738748025951,42.780595975229055
641,19.04510533398524,106.83476938187968,42.864258622626075
642,19.052358702959506,106.84202275085394,42.871511991600336
643,19.052358702959506,106.86953217977006,42.871511991600336
644,19.052358702959506,106.88857722429616,42.871511991600336
645,19.056518361670673,106.9330596879129,42.871511991600336
646,19.056518361670673,106.9330596879129,42.871511991600336
647,19.062540243142443,106.97254503411563,42.87753387307211
648,19.062540243142443,107.1107575836959,42.87857383595893
649,19.062540243142443,107.1202384593691,42.87857383595893
650,19.081610310831255,107.13930852705792,42.89764390364774
651,19.081610310831255,107.15365869599009,42.91199407257991
652,19.09772862150381,107.15365869599009,42.959373223232845
653,19.122593958898914,107.17229601338107,43.00287587801893
654,19.140499579988283,107.19020163447044,43.02664867801635
655,19.140499579988283,107.19020163447044,43.02664867801635
656,19.140499579988283,107.23243627739859,43.035337030575384
657,19.140499579988283,107.27335564373018,43.035337030575384
658,19.140499579988283,107.27335564373018,43.035337030575384
659,19.140499579988283,107.33639400433157,43.035337030575384
660,19.140499579988283,107.37292930309926,43.035337030575384
661,19.140499579988283,107.37292930309926,43.035337030575384
662,19.140499579988283,107.39420165529586,43.035337030575384
663,19.14910993113064,107.42133652031963,43.08974954015019
664,19.14910993113064,107.42133652031963,43.08974954015019
665,19.14910993113064,107.42133652031963,43.08974954015019
666,19.14910993113064,107.42133652031963,43.08974954015019
667,19.15262841556232,107.42485500475131,43.09723899533129
668,19.15262841556232,107.44158653628796,43.09723899533129
669,19.15262841556232,107.44158653628796,43.09723899533129
670,19.15262841556232,107.44158653628796,43.09723899533129
671,19.18141501985658,107.51687760575373,43.12602559962555
672,19.18141501985658,107.51687760575373,43.12602559962555
673,19.20173916148514,107.58913912647422,43.14634974125411
674,19.20173916148514,107.58913912647422,43.14634974125411
675,19.20173916148514,107.60751298135999,43.15489284796611
676,19.223684338263052,107.62995663304807,43.16810855633035
677,19.246674466649186,107.64556956908808,43.17684722027723
678,19.246674466649186,107.66209175133763,43.19511289185667
679,19.256783557054955,107.70008066147417,43.20522198226244
680,19.256783557054955,107.70008066147417,43.20522198226244
681,19.256783557054955,107.70008066147417,43.20522198226244
682,19.256783557054955,107.70008066147417,43.20522198226244
683,19.256783557054955,107.73735748359309,43.20522198226244
684,19.256783557054955,107.7565908976296,43.25531972946044
685,19.256783557054955,107.82033113180913,43.25531972946044
686,19.259051506398084,107.84739937713883,43.25758767880357
687,19.259051506398084,107.84739937713883,43.25758767880357
688,19.259051506398084,107.84739937713883,43.26085664046805
689,19.259051506398084,107.84739937713883,43.26085664046805
690,19.259051506398084,107.85568048072768,43.26085664046805
691,19.259051506398084,107.85568048072768,43.26085664046805
692,19.259550384877688,107.85568048072768,43.26135551894765
693,19.304039935628033,107.89079631806193,43.330279586486974
694,19.304039935628033,107.92317152110742,43.330279586486974
695,19.331268702107444,107.95040028758683,43.34999022592963
696,19.331268702107444,107.95040028758683,43.34999022592963
697,19.331268702107444,107.97498116297191,43.34999022592963
698,19.331268702107444,107.97498116297191,43.34999022592963
699,19.331268702107444,107.97498116297191,43.34999022592963
700,19.331268702107444,107.97498116297191,43.36523113920692
701,19.338501377239428,107.97498116297191,43.37246381433891
702,19.338501377239428,107.97498116297191,43.38491742397048
703,19.357627886408885,107.97498116297191,43.40404393313994
704,19.363527169819058,108.04579391529943,43.40994321655011
705,19.363527169819058,108.06064987948592,43.440512398112475
706,19.36930105388967,108.0702945165813,43.45015703520784
707,19.36930105388967,108.0825947065535,43.45015703520784
708,19.377398945880337,108.11716164342069,43.4582549271985
709,19.388936280832187,108.12869897837254,43.493434292588404
710,19.388936280832187,108.12869897837254,43.526774057210886
711,19.388936280832187,108.12869897837254,43.526774057210886
712,19.396247595316762,108.17319474389596,43.571269822734294
713,19.396247595316762,108.17319474389596,43.571269822734294
714,19.396247595316762,108.21846941905393,43.571269822734294
715,19.396247595316762,108.22476407166104,43.572587309177955
716,19.396247595316762,108.25563990751226,43.572587309177955
717,19.402912774646794,108.25563990751226,43.572587309177955
718,19.402912774646794,108.25563990751226,43.572587309177955
719,19.402912774646794,108.25563990751226,43.572587309177955
720,19.430758517136216,108.25563990751226,43.60043305166737
721,19.450331360184393,108.25563990751226,43.60043305166737
722,19.450331360184393,108.26429329833178,43.60908644248689
723,19.450331360184393,108.26429329833178,43.60908644248689
724,19.450331360184393,108.28932596453461,43.60908644248689
725,19.467790987047884,108.30678559139811,43.60908644248689
726,19.467790987047884,108.30678559139811,43.62773121288576
727,19.467790987047884,108.30678559139811,43.62773121288576
728,19.467790987047884,108.30678559139811,43.62773121288576
729,19.469877744761007,108.31308833724383,43.6361207164446
730,19.473861381488938,108.31308833724383,43.661018222849044
731,19.485845069474898,108.34265525165654,43.6788022974325
732,19.491817242960757,108.3486274251424,43.684774470918356
733,19.491817242960757,108.36533419241903,43.75949302677674
734,19.491817242960757,108.36533419241903,43.75949302677674
735,19.507936026789565,108.51030644516918,43.89485917096591
736,19.527646959943652,109.50072523055407,44.885277956350805
737,19.527646959943652,110.31422666229082,45.69877938808755
738,19.527646959943652,111.21632422903241,46.51880406209532
739,19.527646959943652,111.3394423943264,46.62756147098173
740,19.527646959943652,111.77821471225515,47.04771732313797
741,19.527646959943652,112.13354566852315,47.40304827940597
742,19.527646959943652,112.49554648603998,47.7650490969228
743,19.527646959943652,113.06784253632485,48.33734514720767
744,19.527646959943652,113.347915477821,48.617418088703836
745,19.527646959943652,113.97539684600902,49.24489945689184
746,19.527646959943652,114.71264555701471,49.505195470521876
747,19.527646959943652,115.51024450975747,50.302794423264636
748,19.527646959943652,115.93343795672747,50.599956675891704
749,19.527646959943652,116.04827227769704,50.70855297371465
750,19.548072032165877,116.76800279776012,51.0418328655153
751,19.557612122696646,117.36520740413104,51.6105504448897
752,19.557612122696646,117.6817138334653,51.9324657067297
753,19.557612122696646,117.87098460963914,51.9324657067297
754,19.557612122696646,119.1885516482973,52.34174328547993
755,19.565392984204884,120.40292000706745,52.43748275050653
756,19.565392984204884,120.86528641658033,52.43748275050653
757,19.58533659311017,121.11068825242383,52.51499424005009
758,19.58533659311017,121.62062173951524,52.51499424005009
759,19.58533659311017,122.74239931222598,52.51499424005009
760,19.58533659311017,122.86466782546886,52.56299973300588
761,19.60095675617994,123.1452589499225,52.56299973300588
762,19.60095675617994,123.59724119670908,52.56299973300588
763,19.60095675617994,124.02654681000618,52.56299973300588
764,19.615587790541117,124.46071304652074,52.57763076736706
765,19.615587790541117,125.04575437253928,52.57763076736706
766,19.626559499537983,125.25437932270239,52.588602476363924
767,19.626559499537983,125.39324660861948,52.588602476363924
768,19.626559499537983,125.80458935246114,52.588602476363924
769,19.628612145548477,126.37587962562242,52.588602476363924
770,19.628612145548477,127.1217427400272,52.59250245134331
771,19.628612145548477,128.0347685289246,52.59250245134331
772,19.634030475825483,128.12553799423696,52.59250245134331
773,19.634030475825483,128.15011886962205,52.59250245134331
774,19.639445729974963,128.84374865125707,52.6182493523024
775,19.639445729974963,129.0773405100876,52.6401296648121
776,19.639445729974963,129.77560444530855,52.6401296648121
777,19.639445729974963,130.26684473147296,52.68552418501567
778,19.641528683720527,130.7884765354883,52.68760713876124
779,19.641528683720527,131.13499070936697,52.69393624577733
780,19.641528683720527,131.5217717886402,52.69393624577733
781,19.641528683720527,132.124557983406,52.69393624577733
782,19.675639404992147,132.50714495462898,52.69393624577733
783,19.686441421888897,132.97076198190294,52.70473826267408
784,19.686441421888897,133.6667186180538,52.70473826267408
785,19.686441421888897,133.98016889793402,52.70473826267408
786,19.686441421888897,134.30699459284187,52.70473826267408
787,19.686441421888897,134.38297344322248,52.70473826267408
788,19.687011408538837,134.50167249880977,52.70473826267408
789,19.687011408538837,134.758367905299,52.726555772108924
790,19.70110308956153,134.83421510689408,52.726555772108924
791,19.70110308956153,135.13220143105443,52.726555772108924
792,19.70110308956153,135.2679222897519,52.731350894880656
793,19.70110308956153,135.34236982692448,52.731350894880656
794,19.70110308956153,135.8019623167264,52.731350894880656
795,19.70110308956153,135.84606775567272,52.731350894880656
796,19.71680787228635,136.077149534696,52.74705567760547
797,19.71680787228635,136.4135852262342,52.782509016506346
798,19.723862741316754,136.75979761964948,52.78956388553675
799,19.723862741316754,137.04858011534026,52.78956388553675
800,19.723862741316754,137.04858011534026,52.78956388553675
801,19.723862741316754,137.3924262118996,52.79140945208949
802,19.72856549858031,138.01874383967495,52.79611220935304
803,19.72856549858031,138.35499979586746,52.79611220935304
804,19.746281295488387,138.75682216557223,52.81382800626112
805,19.76636059262015,138.86785138937051,52.833907303392884
806,19.76636059262015,138.87176437937958,52.83674827737592
807,19.76636059262015,138.96929567715216,52.846983871496796
808,19.7762157716482,139.05667278163813,52.854953320223444
809,19.784906132039605,139.399580792732,52.86364368061485
810,19.784906132039605,139.77800376654162,52.86364368061485
811,19.78867104746201,139.8888759519301,52.86740859603725
812,19.78867104746201,140.19483648257403,52.86740859603725
813,19.78867104746201,140.36303424325527,52.86740859603725
814,19.78867104746201,140.58845216006128,52.86740859603725
815,19.789776781668127,140.74823791170277,52.868514330243364
816,19.789776781668127,140.9797859442265,52.90303986562257
817,19.789776781668127,141.34797176056844,52.90303986562257
818,19.796187953037702,141.51556758920356,52.909451036992145
819,19.796187953037702,141.76016758889656,52.909451036992145
820,19.806710327572606,141.87753068328132,52.9098980346
821,19.806710327572606,142.0858317125663,52.9098980346
822,19.806710327572606,142.30657482918966,52.9098980346
823,19.806710327572606,142.39417255326052,52.9098980346
824,19.806710327572606,142.39417255326052,52.9098980346
825,19.806710327572606,142.4806521577994,52.9098980346
826,19.806710327572606,142.4806521577994,52.9098980346
827,19.806710327572606,142.8517378828082,52.9098980346
828,19.806710327572606,143.12905134367472,52.9098980346
829,19.806710327572606,143.13552938477002,52.9098980346
830,19.819481630550065,143.19759887566516,52.92266933757745
831,19.819481630550065,143.51410916368383,52.923988471532624
832,19.819481630550065,143.60876907239026,52.923988471532624
833,19.819481630550065,143.67239626169885,52.923988471532624
834,19.819481630550065,143.67239626169885,52.923988471532624
835,19.819481630550065,143.67625586844014,52.92784807827391
836,19.819481630550065,143.71262811133224,52.92784807827391
837,19.819481630550065,143.8636364707148,52.92784807827391
838,19.826058130862027,144.00902170111254,52.93442457858587
839,19.826058130862027,144.21662363039908,52.95320561678543
840,19.826058130862027,144.56226868763423,52.95320561678543
841,19.826764643818404,144.59020896265727,52.95391212974181
842,19.840374012971004,144.60381833180986,52.967521498894406
843,19.863997941001884,144.60381833180986,52.967521498894406
844,19.863997941001884,144.60381833180986,52.9743814804913
845,19.86908304791863,144.6171863499756,52.97946658740805
846,19.86908304791863,144.80550318937986,52.997593288493064
847,19.86908304791863,144.9495159520185,52.997593288493064
848,19.86908304791863,144.97500213501147,52.997593288493064
849,19.86908304791863,144.97500213501147,52.997593288493064
850,19.86908304791863,144.97500213501147,52.997593288493064
851,19.87871206207506,145.03749991528508,53.06009106876666
852,19.87871206207506,145.03749991528508,53.06679731444652
853,19.87871206207506,145.03749991528508,53.06679731444652
854,19.87871206207506,145.0717098731777,53.06679731444652
855,19.889717966076674,145.1741373343654,53.07747609601745
856,19.889717966076674,145.17840011075486,53.08173887240689
857,19.889717966076674,145.27260056735224,53.08173887240689
858,19.913789251549474,145.2967011499422,53.08173887240689
859,19.913789251549474,145.39847117025403,53.08173887240689
860,19.913789251549474,145.48045923335798,53.08173887240689
861,19.918077814930385,145.48474779673887,53.0860274357878
862,19.918077814930385,145.75360141522333,53.0860274357878
863,19.918077814930385,145.89691331508038,53.0860274357878
864,19.918077814930385,145.91579372287043,53.10490784357785
865,19.95828315407749,145.92773558420532,53.145113182724955
866,19.95828315407749,145.92773558420532,53.145113182724955
867,19.95828315407749,145.92773558420532,53.18138573842304
868,19.95828315407749,145.92773558420532,53.18138573842304
869,19.971608342078138,145.94106077220596,53.19471092642368
870,19.971608342078138,145.9455801567482,53.19471092642368
871,19.98625577716093,146.00489871202146,53.209358361506474
872,19.98625577716093,146.0850417169543,53.209358361506474
873,19.98625577716093,146.1598214080688,53.209358361506474
874,19.98625577716093,146.1598214080688,53.23768208777795
875,19.98625577716093,146.1848434109717,53.23768208777795
876,19.98625577716093,146.21087792127545,53.23768208777795
877,19.98625577716093,146.21087792127545,53.23768208777795
878,19.98625577716093,146.21087792127545,53.23768208777795
879,19.98625577716093,146.21087792127545,53.23768208777795
880,19.98625577716093,146.21087792127545,53.24757348134229
881,19.98625577716093,146.21087792127545,53.24757348134229
882,19.98625577716093,146.25049036789332,53.24757348134229
883,19.98625577716093,146.25049036789332,53.24757348134229
884,19.98625577716093,146.25049036789332,53.24757348134229
885,19.98625577716093,146.36629869743626,53.24757348134229
886,19.98625577716093,146.52554641898843,53.25733677877394
887,19.98625577716093,146.52554641898843,53.25733677877394
888,19.98625577716093,146.5987826505912,53.25733677877394
889,20.005840322081845,146.76802990602562,53.27692132369485
890,20.005840322081845,146.83186865808457,53.27692132369485
891,20.005840322081845,146.83186865808457,53.27692132369485
892,20.005840322081845,146.97454675912059,53.30224504694284
893,20.025134777246937,146.99384121428568,53.32153950210794
894,20.028647266651962,146.99384121428568,53.325051991512964
895,20.05352439656095,147.09556795273014,53.325051991512964
896,20.05352439656095,147.09556795273014,53.325051991512964
897,20.054196049174895,147.11336168732825,53.32572364412691
898,20.0593083772059,147.11442887132932,53.330835972157914
899,20.0593083772059,147.1627095263406,53.330835972157914
900,20.066109053174984,147.24823989475533,53.337636648126995
901,20.066109053174984,147.26183098980033,53.337636648126995
902,20.08783443255513,147.28355636918047,53.346060450814974
903,20.08783443255513,147.28355636918047,53.346060450814974
904,20.096468595302188,147.29219053192753,53.35469461356203
905,20.096468595302188,147.29219053192753,53.35469461356203
906,20.096468595302188,147.4875243781929,53.404029894000196
907,20.09981590771998,147.5327524462027,53.447122416509515
908,20.112790135523007,147.6997744090996,53.447122416509515
909,20.112790135523007,147.736964272449,53.447122416509515
910,20.117381678864373,147.77676726365104,53.45171395985088
911,20.117381678864373,147.80839622425066,53.45171395985088
912,20.117381678864373,147.88328292826142,53.45171395985088
913,20.117381678864373,147.89879647101287,53.45171395985088
914,20.117381678864373,147.89879647101287,53.45171395985088
915,20.117381678864373,148.10614710660946,53.46953985057313
916,20.120511634273292,148.10614710660946,53.47266980598205
917,20.136856500130317,148.1224919724665,53.47266980598205
918,20.136856500130317,148.1224919724665,53.47266980598205
919,20.136856500130317,148.2044898605349,53.491701489596615
920,20.136856500130317,148.2439286218548,53.491701489596615
921,20.136856500130317,148.2439286218548,53.491701489596615
922,20.152468084999693,148.25954020672418,53.491701489596615
923,20.152468084999693,148.44421680706526,53.49861485857789
924,20.152468084999693,148.4624522956598,53.49861485857789
925,20.152468084999693,148.4624522956598,53.49861485857789
926,20.152468084999693,148.4624522956598,53.49861485857789
927,20.152468084999693,148.56363354621894,53.49861485857789
928,20.16969225073817,148.6241879218016,53.515839024316364
929,20.175566744070657,148.64607608940392,53.531852698586185
930,20.175566744070657,148.66340911824042,53.57109442590762
931,20.17645542486349,148.66429779903325,53.57198310670045
932,20.17645542486349,148.66429779903325,53.572091101353884
933,20.182231974152142,148.69830030525026,53.60609360757089
934,20.182231974152142,148.70548706328702,53.60609360757089
935,20.188781623348238,148.70548706328702,53.61264325676699
936,20.188781623348238,148.70548706328702,53.61264325676699
937,20.18910080387201,148.7058062438108,53.61296243729076
938,20.18910080387201,148.77866170178766,53.61296243729076
939,20.18910080387201,148.77866170178766,53.61296243729076
940,20.18910080387201,148.78457256724994,53.61296243729076
941,20.18910080387201,148.78457256724994,53.61296243729076
942,20.18910080387201,148.78457256724994,53.61296243729076
943,20.18910080387201,148.81857412702274,53.6254854470268
944,20.18910080387201,148.81857412702274,53.6254854470268
945,20.18910080387201,148.91065096097816,53.6254854470268
946,20.18910080387201,148.93464057999842,53.6254854470268
947,20.18910080387201,148.95948379998438,53.63941916599366
948,20.18910080387201,148.95948379998438,53.63941916599366
949,20.19463370354189,149.0097833996166,53.64495206566354
950,20.19931245453393,149.01446215060864,53.64963081665558
951,20.19931245453393,149.01446215060864,53.64963081665558
952,20.19931245453393,149.01446215060864,53.64963081665558
953,20.19931245453393,149.01446215060864,53.64963081665558
954,20.2081082432038,149.0276848663955,53.6540577437726
955,20.2081082432038,149.0276848663955,53.6540577437726
956,20.231903127207648,149.05617039737012,53.677852627776446
957,20.231903127207648,149.05617039737012,53.677852627776446
958,20.231903127207648,149.05617039737012,53.677852627776446
959,20.231903127207648,149.05617039737012,53.70355826856162
960,20.231903127207648,149.0654450482385,53.70355826856162
961,20.231903127207648,149.0654450482385,53.70355826856162
962,20.23244390912808,149.0654450482385,53.70355826856162
963,20.239411092251306,149.09225472768847,53.71052545168485
964,20.239411092251306,149.09225472768847,53.71052545168485
965,20.239411092251306,149.10038821165261,53.71052545168485
966,20.239411092251306,149.17482466542015,53.71052545168485
967,20.239411092251306,149.19728974523852,53.71052545168485
968,20.239411092251306,149.19728974523852,53.71052545168485
969,20.239411092251306,149.19728974523852,53.71052545168485
970,20.239411092251306,149.252528093907,53.71052545168485
971,20.239411092251306,149.252528093907,53.71052545168485
972,20.239411092251306,149.252528093907,53.71661680068528
973,20.239411092251306,149.2587512596761,53.72283996645441
974,20.239411092251306,149.28402305589768,53.72283996645441
975,20.239411092251306,149.2893957766042,53.72821268716095
976,20.239411092251306,149.30732679441732,53.72821268716095
977,20.243904966070655,149.31182066823666,53.7327065609803
978,20.243904966070655,149.31182066823666,53.7327065609803
979,20.243904966070655,149.31182066823666,53.7327065609803
980,20.243904966070655,149.33503084164659,53.7327065609803
981,20.258493971800483,149.34961984737643,53.74729556671012
982,20.284914779577953,149.41986782781612,53.77371637448759
983,20.300776562033224,149.4522834746906,53.8181687854746
984,20.301499323596623,149.4522834746906,53.818891547038
985,20.301499323596623,149.4522834746906,53.818891547038
986,20.301499323596623,149.4522834746906,53.82684646598294
987,20.301499323596623,149.4522834746906,53.82684646598294
988,20.301499323596623,149.4593998322233,53.83396282351564
989,20.301499323596623,149.5008167498345,53.83396282351564
990,20.312049537252797,149.51136696349067,53.844513037171815
991,20.312049537252797,149.52962463532378,53.84846796970703
992,20.312049537252797,149.52962463532378,53.84846796970703
993,20.312049537252797,149.52962463532378,53.84846796970703
994,20.335743953622526,149.5885373089267,53.87216238607676
995,20.335743953622526,149.62384556673362,53.87216238607676
996,20.335743953622526,149.6666236000528,53.87216238607676
997,20.335743953622526,149.6666236000528,53.87216238607676
998,20.335743953622526,149.67541733160675,53.87216238607676
999,20.335743953622526,149.67541733160675,53.87216238607676
1000,20.335743953622526,149.67541733160675,53.87216238607676
1001,20.338745827390284,149.70387753360507,53.87516425984452
1002,20.338745827390284,149.70387753360507,53.87516425984452
1003,20.338745827390284,149.70387753360507,53.87516425984452
1004,20.338745827390284,149.7192221977083,53.890508923947756
1005,20.338745827390284,149.76659387291102,53.890508923947756
1006,20.346266860615884,149.76659387291102,53.89802995717336
1007,20.347920711190547,149.76659387291102,53.89968380774802
1008,20.347920711190547,149.7794419759653,53.89968380774802
1009,20.347920711190547,149.7794419759653,53.89968380774802
1010,20.347920711190547,149.7794419759653,53.89968380774802
1011,20.347920711190547,149.79008623885693,53.905423711525444
1012,20.375074602441266,149.81724013010765,53.93257760277616
1013,20.375074602441266,149.8972943275641,53.95847231012016
1014,20.375074602441266,149.8972943275641,53.95847231012016
1015,20.395680226335724,149.8972943275641,53.97907793401461
1016,20.422611280459982,149.92422538168836,54.022835696393884
1017,20.423801125230327,149.9254152264587,54.04436317303008
1018,20.423801125230327,149.9254152264587,54.04436317303008
1019,20.435312922830693,149.9369270240591,54.05587497063044
1020,20.435312922830693,149.9369270240591,54.05587497063044
1021,20.442509084366066,150.0356453926,54.06307113216582
1022,20.452446097269323,150.05999626692116,54.08742200648696
1023,20.452446097269323,150.05999626692116,54.08742200648696
1024,20.476026920119732,150.05999626692116,54.11100282933737
1025,20.476026920119732,150.05999626692116,54.11100282933737
1026,20.499718056565744,150.08368740336718,54.11100282933737
1027,20.499718056565744,150.08368740336718,54.11100282933737
1028,20.520515680935592,150.09669210501258,54.11100282933737
1029,20.520515680935592,150.16961540723898,54.11100282933737
1030,20.520515680935592,150.16961540723898,54.11100282933737
1031,20.520515680935592,150.20517005231275,54.11100282933737
1032,20.524065820715077,150.2084822172274,54.11455296911686
1033,20.527148578200105,150.2084822172274,54.11763572660188
1034,20.531953410730477,150.2084822172274,54.11763572660188
1035,20.531953410730477,150.2380059319096,54.121489039504866
1036,20.533839091207273,150.26409592812678,54.121489039504866
1037,20.533839091207273,150.26409592812678,54.13163763182514
1038,20.533839091207273,150.26409592812678,54.13163763182514
1039,20.538489920640075,150.29133598475835,54.13628846125794
1040,20.538489920640075,150.29133598475835,54.13628846125794
1041,20.538489920640075,150.34463648601013,54.13628846125794
1042,20.538489920640075,150.35689100777913,54.13628846125794
1043,20.538489920640075,150.4102821702098,54.13628846125794
1044,20.538489920640075,150.4102821702098,54.13628846125794
1045,20.5432802139103,150.4294704488653,54.143270299415356
1046,20.5432802139103,150.44112159776355,54.14562973891135
1047,20.5432802139103,150.45586524663005,54.14562973891135
1048,20.560246352913328,150.47283138563307,54.17306953362226
1049,20.560246352913328,150.47283138563307,54.17306953362226
1050,20.569167153849694,150.48982777939096,54.18199033455863
1051,20.57597396426471,150.50605884238635,54.18879714497364
1052,20.57597396426471,150.55809324107776,54.18879714497364
1053,20.57597396426471,150.57424350502922,54.18879714497364
1054,20.57597396426471,150.57424350502922,54.20628751395663
1055,20.585886377314264,150.59313330759613,54.21619992700619
1056,20.585886377314264,150.59313330759613,54.21619992700619
1057,20.585886377314264,150.59313330759613,54.21619992700619
1058,20.59206662411385,150.5993135543957,54.21619992700619
1059,20.59206662411385,150.67801680366952,54.21619992700619
1060,20.59206662411385,150.67801680366952,54.21619992700619
1061,20.59206662411385,150.67801680366952,54.21619992700619
1062,20.59206662411385,150.70153450830895,54.23971763164561
1063,20.599576716060838,150.73444930803447,54.25265282682638
1064,20.599576716060838,150.78700563767546,54.25265282682638
1065,20.599576716060838,150.78700563767546,54.25265282682638
1066,20.599576716060838,150.78700563767546,54.25265282682638
1067,20.599576716060838,150.78700563767546,54.25265282682638
1068,20.599576716060838,150.86572947382672,54.25265282682638
1069,20.599576716060838,150.97945213212614,54.25265282682638
1070,20.608267076452243,150.99651514883732,54.26134318721778
