Time(Iteration),oracleLinUCBTheta,dLinUCBTheta,DyCluTheta
764,0.07428497875628404,0.3236472592700609,0.26980799083422247
765,0.07382233386347262,0.32355191392420335,0.2664149060030886
766,0.07335143322970543,0.32637834011076305,0.26212781029623644
767,0.07294703408641892,0.3261161406208955,0.26172417209714954
768,0.07265318187738137,0.3255425274328169,0.2618709836707344
769,0.07212554130160323,0.3204984684619567,0.2619204094280998
770,0.07230028676542147,0.3204209155585084,0.25116051726474453
771,0.07204152705596396,0.31729369378623934,0.2501959300782804
772,0.07144487086747897,0.3179897599786838,0.25447095738111614
773,0.07121895619324106,0.31708824608313296,0.25324478639139975
774,0.07014081897242555,0.31957125839418393,0.25644891257393493
775,0.07004192781909088,0.3174376549495947,0.25507325201107656
776,0.06963838239787648,0.3153802961365732,0.2447933871169384
777,0.07015667081983197,0.31473838504943635,0.24502586704412654
778,0.07069519633854054,0.31980860926228594,0.24532352775680302
779,0.0708222522181601,0.322426208609359,0.24435111233658824
780,0.07031064112529287,0.3227648602556535,0.24525703830445095
781,0.07031153160697945,0.3200161963083002,0.24393509090278265
782,0.07013379205206526,0.32037348308717073,0.24186182997400793
783,0.06985558945009743,0.3190937639209678,0.23533821179282705
784,0.06931789932572335,0.31689777560323484,0.23629085783922082
785,0.06884980262886045,0.3251409502055306,0.23178282499173716
786,0.06851187674465822,0.32395024038682463,0.23155918261408245
787,0.06910224721802573,0.324863802646839,0.23275385145957714
788,0.06912394514936869,0.31750025712617685,0.23211008756270396
789,0.06953867790231008,0.3177162848248323,0.23313484756968114
790,0.07028159457396545,0.27776595294088546,0.23257106745431252
791,0.07075767494964091,0.2772064277077324,0.22904728592246498
792,0.07144466019576996,0.2704748434014911,0.2294844494517699
793,0.07179903628994848,0.26661230617488235,0.2276194415178685
794,0.07177191839090456,0.26366259151945837,0.2275014468112695
795,0.07150490944467112,0.261612976409066,0.22650676450374663
796,0.07111774560654142,0.2604715111091679,0.22462764851759914
797,0.071088141453348,0.25978872532712044,0.22204624173311135
798,0.07092315663891495,0.2589010842793889,0.21801532297115317
799,0.0715582354404374,0.25935079128353233,0.2165265286772033
800,0.07225305487526147,0.2506959253849995,0.21611100079933676
801,0.07156541579475498,0.2449201425397148,0.21555009663818253
802,0.07244048282727156,0.2483508804654894,0.2147512445128652
803,0.0726660830916691,0.24679655737818446,0.21600892684489859
804,0.07187981652198115,0.24488312244636462,0.21882676250674127
805,0.0725683785699214,0.24549562142256304,0.21080596537937696
806,0.07241160845314623,0.24150871740298646,0.21100048920645928
807,0.0717693389534169,0.2477154459361779,0.21722958731229935
808,0.07136009360334031,0.24314204386950106,0.2173685390706877
809,0.07145248702040526,0.23864494672519326,0.21766581113364314
810,0.07143141468195142,0.2335467499519739,0.21568494177600486
811,0.07103226763021044,0.23135156056508585,0.215108183745731
812,0.07131089204159725,0.23431302656660194,0.2150534548814267
813,0.0712485719545801,0.2347769983360736,0.21627120602565633
814,0.07073064050466901,0.22918058288113743,0.21336836357943842
815,0.07075306759580424,0.2222371084150116,0.2096595373978217
816,0.06926359581528745,0.22479423510611146,0.20950642873839076
817,0.06927049621916773,0.2088559948275095,0.20857354916052592
818,0.0692937026092234,0.2073550825305269,0.21064779452250737
819,0.06925762581780397,0.1967001586772766,0.21040214986552835
820,0.06893088053767973,0.19718682691298658,0.20855147412028324
821,0.0689422379348872,0.20087059364650428,0.208801290682936
822,0.06820815154119182,0.1976559627850534,0.21041345828085128
823,0.06843417946638741,0.19755995465687523,0.20760942999943327
824,0.06885355623072889,0.1954900921082343,0.20675834756735792
825,0.06902530488876965,0.19669351621507064,0.20737969207636492
826,0.0694260164876835,0.19600036966458487,0.20728000126942506
827,0.06922521459204901,0.19464569058665465,0.20592439480910313
828,0.06785864385742725,0.19757108597535605,0.20752771812936044
829,0.06725561457623272,0.196840456750331,0.20958455812193208
830,0.06662845748867807,0.1935769125265972,0.2111393576699144
831,0.06673227492580222,0.19502165719550982,0.21027989520692167
832,0.0665072854875827,0.19668135937311657,0.20906067894298935
833,0.06598472614304628,0.19646976264370325,0.2085278269601535
834,0.06515301665765805,0.1953292426056505,0.2027809202681324
835,0.06515236065026998,0.19689317836577233,0.2027367130333259
836,0.06472267682837475,0.19848946798523245,0.20681056031265688
837,0.06484279388728723,0.19471533870676033,0.20756772388540154
838,0.06440065089819311,0.1980607625474045,0.20958347067620306
839,0.06414934274849779,0.19581009574445943,0.2103042513513797
840,0.06438279190305352,0.18738478001343098,0.20962613028633661
841,0.06427110402384217,0.18686311830024932,0.20881073684762969
842,0.06441435904680383,0.1861970398815747,0.20903060013471828
843,0.0640465850010797,0.18504006453737287,0.20973017782091538
844,0.06414465881559764,0.18568414066575978,0.2081159002120932
845,0.06372903197193018,0.18569561971134313,0.2085158097550343
846,0.06334312160264043,0.1844953689934999,0.20862789863149253
847,0.062796539339222,0.1831529949525147,0.2084909208316501
848,0.06206024109074419,0.1793412380212551,0.20648534073191155
849,0.06239375988326275,0.17876291181626291,0.20683201079891597
850,0.06281306276667079,0.17853882785903658,0.2040998629613986
851,0.06235861147846679,0.1787039541779514,0.2034580256312546
852,0.06229942353438602,0.17769767533349495,0.20367250011999044
853,0.06205098896687193,0.17721228140669665,0.201673088554283
854,0.061553534725912906,0.1745878582842053,0.1987975456115027
855,0.061805668009909734,0.17528202474670165,0.20015462154591152
856,0.06223627502499353,0.17490308132261406,0.1996096517636206
857,0.06175101557298703,0.17439167008584897,0.1980195984621996
858,0.061765060723678135,0.17434115456392588,0.1983613095291831
859,0.061494807832031026,0.1733098824495191,0.19719240036101257
860,0.06125861826090936,0.1725608325249844,0.19866759276375703
861,0.06178300000035304,0.1727915859006615,0.19796762153999647
862,0.06193071964933948,0.17338198314438819,0.19843744347118547
863,0.06218293963407767,0.17427187301491393,0.19887306658343246
864,0.062112881829268066,0.17523104720495192,0.19835583725039857
865,0.06257226236213587,0.16747197597629848,0.1985065229914533
866,0.06242744170726554,0.1661601475377973,0.1982202709930017
867,0.06218809145465025,0.16889836961372023,0.19933109931344903
868,0.06218135715390442,0.16930545115575862,0.20033589752581019
869,0.06290601222496936,0.1686996264133266,0.19994412165044945
870,0.06305604314674947,0.16853816873987545,0.19963289227467435
871,0.062416284487020725,0.1688886871557635,0.19861557064888943
872,0.06200561729603793,0.16989188609319145,0.19896480930875904
873,0.0621213898324795,0.16702095224587377,0.19957292487079284
874,0.06215600131599595,0.16555049641514735,0.20031539838772622
875,0.06272618169168528,0.16582173537488948,0.19939467901455035
876,0.062257400828005335,0.1646506245448719,0.1993952244946005
877,0.062019196571752165,0.16601765661324333,0.1998095691645912
878,0.062155310834661005,0.16498475027684179,0.19913617487660756
879,0.06186764838092047,0.164434356419636,0.1991580850156065
880,0.06209822075943403,0.16396539464794654,0.1998933921566128
881,0.06201696658494101,0.16370726857143394,0.19970442075372324
882,0.06170389793394806,0.1623257453725359,0.19857628501605773
883,0.061264692654109464,0.16181621251302536,0.20045593954892574
884,0.0611086958156,0.16125019417783099,0.19863102917171804
885,0.061122199798082956,0.15782814302056072,0.2004002659616968
886,0.06098051789097421,0.1567066148857597,0.1983339313741272
887,0.05991757471483532,0.155770269886833,0.197215280369588
888,0.05987956975894476,0.15487719342651604,0.1978976913493236
889,0.06011851854158203,0.15525368000913986,0.19941255765705215
890,0.05951976960845976,0.15465354299006245,0.19728269176367128
891,0.05912166640179868,0.15633897414865833,0.1987109533509323
892,0.05875564727532452,0.15546304898639443,0.1975850820148236
893,0.05883892649819812,0.1562707690762392,0.19899745040034658
894,0.058436222049901995,0.15701288026862695,0.1994664282680303
895,0.05845499793617781,0.1576891561277463,0.19722791501941206
896,0.058931228426586456,0.15811944882416332,0.19742877899031813
897,0.05907971392495044,0.1578110955810943,0.19746991685120457
898,0.05837641938624696,0.15649041269662967,0.19686247094806475
899,0.05755788778059713,0.15553252468048237,0.19582203751742627
900,0.05751140873250678,0.1578471251720654,0.19562830553645352
901,0.05700969838722877,0.1577776012024168,0.1950910044660642
902,0.05641670811748385,0.15759108379255293,0.19419208483160644
903,0.05730044943876047,0.15772839485094484,0.19432094497662433
904,0.058198655825973764,0.15593804177696285,0.19238755087907541
905,0.057916352283056825,0.1547268747668303,0.19080514397452475
906,0.05730655309820267,0.15417238532996685,0.1886060993758768
907,0.057116401380309226,0.15421296610762583,0.18772544042994083
908,0.05658244447167928,0.15459088244745267,0.18126101843942624
909,0.056430348369932104,0.15466968829030467,0.1810888993120789
910,0.05604403959342984,0.15537792338584422,0.1812729296690827
911,0.05596015978719811,0.1550202070570353,0.18134290445798862
912,0.05565076441406084,0.15448901455272127,0.178444437309962
913,0.055471793644243275,0.15298814095571897,0.17667496581185102
914,0.0549839342825296,0.1531846303532368,0.17713148336266296
915,0.05523535527716973,0.15241422026672385,0.17721197267494643
916,0.05559233901050632,0.15353002376475622,0.17842596829067642
917,0.05595376878701301,0.15356541829244416,0.17824690051774464
918,0.05595580560059292,0.15180745689131933,0.17661559123931625
919,0.0561790764811114,0.15125472807487486,0.1757807970494258
920,0.05636644876651059,0.15081735005281255,0.17578610540194345
921,0.05599750102301802,0.15274395743126556,0.17679081361394025
922,0.05520204619341325,0.15191380877743008,0.17527403279888704
923,0.05512257341176311,0.15226292512705525,0.17461425410918605
924,0.05542041041487601,0.15390427386056915,0.1743257134712456
925,0.05525341381498282,0.1544315466355007,0.17475003577521192
926,0.05521093992417937,0.15532384270662425,0.17566351522759444
927,0.055193456192805676,0.15637651151221144,0.17830661823287544
928,0.055711567536769535,0.1539280852695977,0.17575561953964744
929,0.05543109354438219,0.1551753547313353,0.17707105845742271
930,0.05533275640274852,0.15482996000175211,0.17640797102128897
931,0.0552007654694883,0.1549024353380307,0.1763746555485028
932,0.055482959871967184,0.15595397837130395,0.1763254249044372
933,0.055352251838362655,0.15471266437241452,0.1761799730673333
934,0.055132248834038014,0.1555761546687328,0.1765094562122458
935,0.055505364428616324,0.15485679190714333,0.17578383413934745
936,0.05559056065904672,0.15507887615419225,0.17562330655157715
937,0.055683013942092664,0.15450201266350017,0.17613683793204055
938,0.05538151405383401,0.1544513255360985,0.1765398235607632
939,0.05565213452841504,0.15527419751480825,0.17721594408353444
940,0.05549647525543357,0.15514115085767838,0.17664396684578768
941,0.055314276713795504,0.1564117542718648,0.17650092297436687
942,0.05506161060715674,0.1592508218171505,0.1783745486215107
943,0.05436452952356421,0.1596781578265106,0.1785117585332539
944,0.05383295572103704,0.15047435634068856,0.1778143296524432
945,0.05342460163501774,0.1488804130544256,0.17711998474333784
946,0.05401312345298327,0.1480885754945265,0.1769841834691496
947,0.05367282368875156,0.14693684948494562,0.1747651223542349
948,0.05321400750542939,0.14545467782344473,0.17215594919410218
949,0.05329551605139458,0.14586598876439508,0.17168263955740037
950,0.05350775011883716,0.14606243270568797,0.17132410243081597
951,0.05347519003737922,0.14704189888180424,0.17170568984656706
952,0.05413403746978512,0.14731649531110472,0.17260586784265625
953,0.05457600127707947,0.14690376043524384,0.17241645064045838
954,0.054137693729121625,0.14681807929109175,0.17260108988014988
955,0.05426652373271662,0.14682383760065826,0.17234569777613623
956,0.05419673563269075,0.14533381921510402,0.17190035051458014
957,0.05442155183099116,0.14574588791206228,0.17184335141005552
958,0.05485583882638403,0.14542308834936107,0.1707945537860281
959,0.05503926583642299,0.14626847814421148,0.1712539629404295
960,0.05492324310361975,0.14664279105758066,0.17172607706533455
961,0.054575841008665714,0.14584395411118614,0.17040192902218695
962,0.054295137070815805,0.1461190346178077,0.16948413331448667
963,0.05405716953063997,0.14673282513436542,0.1700513246683679
964,0.05425752086574999,0.14691648274622798,0.16961470346154586
965,0.05372048928187114,0.1467213838243408,0.1693157181464428
966,0.05399008822303601,0.14694029999504304,0.16981020017137535
967,0.054163807846796544,0.1466971202099052,0.16960544709021885
968,0.054764556010879276,0.1472636521139309,0.170049016758111
969,0.055029271776930976,0.1481479763579896,0.1701918195746352
970,0.05603206762029145,0.14845827815318396,0.1706590913925455
971,0.05627648162962077,0.14794439640634452,0.17018013812319774
972,0.056290359036237005,0.14780983797933084,0.17066244689508053
973,0.05608224836590884,0.1467202040806194,0.16987330349690138
974,0.05423060978253369,0.14661067340915387,0.17003083793038096
975,0.05375325481080455,0.14649074969520254,0.1698333232154104
976,0.053744251951873566,0.14545155540254187,0.16890225573587053
977,0.05356709252108053,0.14540571080450151,0.1679507728133725
978,0.052766063443955666,0.14471449625207164,0.16770705553645737
979,0.05281868858128108,0.14464930075016763,0.16769548095628722
980,0.05317564511200749,0.1438526789614641,0.16748007645436994
981,0.05289186462412424,0.1438845834675006,0.16718884407436868
982,0.052540524478190555,0.14375465424169315,0.16835268945349985
983,0.05254597850789616,0.14119864347058028,0.1656445520030405
984,0.05263726063007727,0.14068821819512617,0.1653311246268455
985,0.05246507127619865,0.13997699850542417,0.16528626962855392
986,0.05227113973730779,0.14038256900465268,0.16576161763232017
987,0.051869745475862164,0.13933041375400973,0.16435815196930523
988,0.05144272406158044,0.13936602775261622,0.16370156598742175
989,0.05113489013300907,0.13953955320443756,0.16348223348928684
990,0.05172678511376132,0.13883394201161142,0.16225159361602084
991,0.05203074068494953,0.13823258640606292,0.16189817484392932
992,0.052636107430040345,0.13721730933409618,0.16168022750557942
993,0.05268107434325736,0.13782686314683043,0.1618718996998239
994,0.05191252794742596,0.13733515664962628,0.16045118715762627
995,0.0522510823224118,0.13726566758379394,0.1611132993764609
996,0.05231452106060278,0.13711860174856366,0.1604461665263497
997,0.05237592573754544,0.13599972279765024,0.1588230372130972
998,0.052352452837253746,0.13610233187197765,0.1588970616683173
999,0.05244277740642543,0.1358827950479208,0.15913506905323427
1000,0.052302548922599036,0.13556848107574188,0.15860269370290891
1001,0.052122055045034386,0.1348891710986236,0.1584194732184298
1002,0.052637076260343606,0.13470336833280638,0.15808100394554106
1003,0.0531097340041022,0.1337401141299153,0.15760063348408565
1004,0.05308784554418182,0.13341153002652614,0.15684335845334346
1005,0.05275186587042322,0.1330474636306323,0.15545319076741257
1006,0.052883399508148424,0.13285582455308673,0.15509170580149884
1007,0.05253384512858843,0.13309935825382363,0.1549782513254613
1008,0.052546759103678044,0.13253564377217603,0.15459252516032426
1009,0.05238271710195128,0.13272763116319636,0.154542608182479
1010,0.05257948275097861,0.13270365100988762,0.15397578341169277
1011,0.05182808650717926,0.13202800573537257,0.15477657812613352
1012,0.051164397716297286,0.13254308601308099,0.15494905816882787
1013,0.050945883163464586,0.1325252694061962,0.15466706992148901
1014,0.050983070739661095,0.13304828008721697,0.15522847273550286
1015,0.050700233440898336,0.13331470757420757,0.15559242961668682
1016,0.05069503611534887,0.13333664353440028,0.15568078669526272
1017,0.050283116973293684,0.1325663716961725,0.15509701260058634
1018,0.05032474887902455,0.13328534019650984,0.15682839690981992
1019,0.05027048158283307,0.13369759447793633,0.1573227707084744
1020,0.05000848266831883,0.13392107172195852,0.15747157935006073
1021,0.05011793735931662,0.13366539614098344,0.15850424657252088
1022,0.0501004366841309,0.13314093571798247,0.15911068546348978
1023,0.0504295648483826,0.13344519878117062,0.15857768678501813
1024,0.05063303068526605,0.1334348025738396,0.1588131655184688
1025,0.050588336794725144,0.13379267776307155,0.15916333728917545
1026,0.05021703973558519,0.1345971508402897,0.1603601734715601
1027,0.05022446662244636,0.1344270716076041,0.16071195289707244
1028,0.05080753479553172,0.13423697475593913,0.16054583975322037
1029,0.05041819036326136,0.13368183898955976,0.16083640855009979
1030,0.05055423528690114,0.13343577030894763,0.160598125474526
1031,0.05141560356487899,0.1333476136133171,0.16080897202680738
1032,0.05169439089599679,0.1329875532337396,0.16004307242875238
1033,0.05211437560342436,0.13139510887477301,0.15951779235945998
1034,0.052156367280137436,0.13164332850816776,0.15955735764054416
1035,0.0521288429064445,0.1303710597277936,0.1585173819121091
1036,0.051988983248492084,0.12974435659160313,0.1575379187211917
1037,0.051789105678711436,0.1299442541805505,0.1582945701293173
1038,0.051962481949088334,0.1303092879204099,0.15893539209898183
1039,0.05159001584373142,0.13110166784854854,0.16026213675870515
1040,0.05134383568453473,0.13059600427081802,0.15962151152753895
1041,0.05106037339813898,0.13110909176632962,0.16039894541429967
1042,0.0513428646939045,0.13070288876108832,0.16044003417063066
1043,0.05184368673385083,0.13155856301768112,0.16126782628356526
1044,0.05215995312405656,0.13104822992369186,0.1607135618383732
1045,0.05228465203618271,0.13038592040937777,0.15892962682883566
1046,0.05205678502987855,0.13125307656943092,0.15962954704352414
1047,0.05131168655448835,0.1317185101387926,0.16008731260866405
1048,0.05103736078990416,0.13165913674618188,0.1604753366204611
1049,0.05095761124815377,0.13185281745384486,0.16037307024318864
1050,0.05087868340274941,0.13191346036874557,0.16064463597968842
1051,0.05054624520112461,0.13149404693635752,0.16031395857010713
1052,0.05065836347092876,0.13124728596110033,0.1595269465261117
1053,0.050650551863416236,0.13089329467254857,0.15880249258455217
1054,0.051024825794058926,0.1300601959964435,0.15881493945404038
1055,0.05131582280557643,0.12985678333461062,0.15886665646256976
1056,0.05140252986441104,0.12948217060563086,0.15811734166554064
1057,0.05138748990260078,0.1288658534040535,0.15732245590356508
1058,0.051971003542691095,0.12875601945997178,0.15681234214457912
1059,0.05248331762894611,0.12883686096549238,0.1571069246254615
1060,0.05285029155524044,0.1288374435547715,0.1569935219636074
1061,0.05291129081438415,0.12904193048347007,0.15734997294716901
1062,0.05286448878505543,0.1284988989714267,0.1566414011775898
1063,0.05292598332283255,0.12828905877257982,0.1562737649013683
1064,0.05294960891104955,0.12787653663401902,0.15598109809731192
1065,0.05315808633875232,0.1279163921734708,0.15614891167003844
1066,0.053610048517345577,0.12813001484187375,0.15639577521792478
1067,0.05363051432615976,0.12812642487806675,0.15690146480600106
1068,0.05277710902381275,0.1281971082476387,0.15749366267326675
1069,0.052588008652406024,0.12809207217386795,0.15716183930939148
1070,0.05270955017348883,0.12768685621401088,0.15662473657949555
1071,0.05209538198805204,0.12787076122538674,0.15641115444842085
1072,0.05166253248996585,0.1274748396387877,0.1544006839745334
1073,0.051231173213064696,0.12734045488242587,0.1543524426793372
1074,0.05148369275252705,0.12692477344309214,0.15439569954207882
1075,0.051016792713232395,0.1268341946591513,0.15404669866218576
1076,0.05064456023468691,0.12608521899364727,0.1536564526586758
1077,0.05060714688253213,0.12737824038255405,0.15525476985678455
1078,0.050085275949194055,0.1269988692052564,0.15410856301504827
1079,0.04937887587385649,0.1270293058473046,0.15390564844716587
1080,0.04969435545259375,0.1276784524813,0.1544460923368808
1081,0.04984655019446629,0.12764938306781165,0.15384784014606728
1082,0.05035186169200141,0.12788555738150692,0.15417866281169762
1083,0.05002976968796742,0.12759877696850558,0.1538302651745392
1084,0.050000542447046104,0.12821493136083112,0.15315499818486794
1085,0.05034591988919694,0.12880195816757548,0.1537885933099572
1086,0.05106902869557467,0.12898902089394518,0.15460730952909268
1087,0.05096409378363577,0.12907644499203286,0.15440526899334886
1088,0.050752876623031594,0.12968060674105128,0.15481426159320194
1089,0.050857958252752536,0.12978828466539635,0.1549549094643404
1090,0.05070914940910916,0.1297950889127106,0.15452412747203004
1091,0.050347523101213834,0.13062973462909316,0.15491351643050805
1092,0.05021053534877483,0.1303837616981084,0.15441803774159044
1093,0.05061091490431445,0.13044386305361844,0.15456021963011574
1094,0.05076713902243557,0.13075303605078772,0.1539562552704735
1095,0.05088453305004224,0.13101002129377465,0.1542362090086756
1096,0.05118415357918148,0.13057182473495416,0.15452081004258167
1097,0.05100267423078797,0.12896276791629097,0.15319456065982834
1098,0.05109780385611014,0.12955834479054845,0.15374494022053736
1099,0.05109224455707545,0.12931146397101706,0.15345112220214416
1100,0.0509657993991018,0.12891013840872745,0.1533859964377143
1101,0.05098101019720623,0.12784730843929512,0.15204221109577623
1102,0.050575856713568255,0.12780431500034678,0.15143299173271513
1103,0.05066234303747179,0.12700775828236116,0.15067616351861918
1104,0.050641361739407184,0.12707894140042153,0.1504961126325019
1105,0.050529621443606676,0.1268459294401859,0.15030369425076215
1106,0.050448667127018156,0.12621017498372966,0.1494320114516495
1107,0.050283016940933546,0.12671515023563834,0.15029333477488926
1108,0.05034091126816771,0.12639345910656194,0.1494405677150205
1109,0.05009755312811091,0.1264965695941089,0.14957057633631785
1110,0.05018600119084725,0.12628874059504933,0.14901562264880336
1111,0.04955147862409102,0.12595269122987296,0.14871214611353228
1112,0.04959162509443584,0.12689580319328683,0.15005681513887525
1113,0.04997241170378733,0.12612577273558806,0.1493320021801316
1114,0.049977371137278084,0.12636235446445396,0.14912689166455417
1115,0.05000352711200027,0.12654353127989834,0.1491580492633043
1116,0.049455266146789356,0.12515157383285563,0.14776344084300036
1117,0.04892022069690185,0.12441574498474442,0.14691327974885235
1118,0.04886632911120351,0.12420112062880914,0.14675413275177543
1119,0.04853746860568224,0.12457445967955719,0.1472305791777147
1120,0.04862499235845675,0.12454010257174575,0.14692250939102963
1121,0.04830321786324094,0.12396984596233737,0.1461330803243439
1122,0.047898184614602636,0.12448455636682083,0.1466533693869307
1123,0.04839307556526853,0.12465688637370723,0.14700278247483528
1124,0.04837439039762164,0.12456557927157377,0.14738552066064564
1125,0.04815875412281774,0.12431887478699932,0.1469154546319255
1126,0.04813328813799248,0.12391130945802839,0.14648926007503135
1127,0.04812034602727567,0.12261553593822325,0.14577270954577182
1128,0.04811724887580511,0.1228889700653216,0.14592719164785897
1129,0.04842691678193863,0.12259966584161011,0.1458328413734839
1130,0.048476952568893096,0.12273709663783852,0.14621491638037537
1131,0.04835784013081572,0.1224023267500692,0.14559783514627017
1132,0.048202914953746685,0.12211982044298042,0.1452223223634003
1133,0.04852174711776759,0.12156802495608685,0.14500282838468798
1134,0.04839628685570431,0.12154584675208938,0.1449575066278776
1135,0.04880043748836206,0.12165870349724706,0.14489190696186868
1136,0.048554147361170606,0.12118437542919477,0.1441529574840305
1137,0.04807342599099791,0.12126427575957126,0.14421702331063904
1138,0.04787156931222576,0.12109660480933701,0.14405743705353719
1139,0.04792951462673477,0.12125319418125942,0.14438148735592893
1140,0.047813700501769855,0.12150939421798349,0.14437862990482647
1141,0.04791374270142399,0.12121292042181335,0.1442397793310847
1142,0.04806796122465334,0.12161173146940951,0.1445984801903381
1143,0.04804628033267487,0.1214192411720931,0.14447314655892948
1144,0.047735886964335214,0.12136677186641683,0.1442483317329733
1145,0.04715130338646203,0.12116709135311951,0.14502563877951152
1146,0.04707771479424444,0.12115344746184084,0.14463856961801602
1147,0.04742583554584975,0.12053945581399432,0.14397926820161755
1148,0.047761015984215505,0.12119512701386537,0.14415598661312376
1149,0.047824437543661884,0.12076704396621751,0.14396563709079216
1150,0.04739469244137439,0.12028166190102443,0.14364931615126214
1151,0.046851203023430266,0.1205163560571113,0.1439663187945454
1152,0.04629452197202703,0.12036960965040333,0.14411174944318783
1153,0.04624786993754077,0.12149916548734822,0.1444568339410825
1154,0.04621970469192172,0.12162761963988558,0.14467329945613822
1155,0.04692300433297385,0.1219195559143867,0.14516161242501308
1156,0.046811426275876734,0.12214128941931128,0.14570485217246626
1157,0.04685214205129621,0.12205076107804877,0.14565768081190383
1158,0.046729223217076184,0.12069231528680231,0.14438333422884625
1159,0.04675338860848745,0.1212899172777701,0.14546380464186504
1160,0.0472563164227434,0.12096592675315665,0.14493547112065033
1161,0.047198386570787336,0.12109791713923476,0.14506383258960948
1162,0.04738102601375873,0.12043576425031828,0.14466502433688216
1163,0.04710924541116562,0.11977936887929357,0.1442135849971101
1164,0.04680818168963805,0.1198152130230232,0.14435561176383807
1165,0.04695510152237153,0.11986089130297986,0.14426805670762302
1166,0.046772799764733274,0.11981771663983905,0.14402315488242073
1167,0.046471833632656896,0.11894999084551579,0.1424402321661491
1168,0.04656904685960973,0.11860936075290471,0.14200957259335886
1169,0.04672940822124854,0.11869367022036743,0.14214629512501492
1170,0.046816088255902666,0.11882657218584713,0.14262497042705974
1171,0.0466213377174449,0.11918274796411625,0.14343606228908518
1172,0.04683575956614832,0.11926461992058032,0.1435055765557518
1173,0.04659387991906964,0.11938289020451279,0.1433331508210467
1174,0.04625134183935437,0.11949496887202711,0.14404934295844524
1175,0.04601070195629532,0.11915549197224322,0.1437743321219221
1176,0.04594718162905022,0.11851288091538992,0.1433107603779011
1177,0.046087227390799075,0.11817588488538844,0.14304475005977163
1178,0.04631445117929931,0.1181194992502719,0.1432574367779858
1179,0.04601420885707407,0.11812426019255436,0.1426276867488494
1180,0.04546274977585162,0.11775918525801814,0.14198708141708533
1181,0.04571798510133041,0.1175442695934146,0.14144023598280325
1182,0.04575484841149849,0.11779911938853038,0.1414938896391468
1183,0.04556806708756609,0.11777284630613857,0.14138360677039002
1184,0.04511554635954621,0.11743391125646503,0.14050689630243537
1185,0.045015453075021694,0.11762928358069143,0.14065329688475792
1186,0.04492890167173632,0.11771633000041418,0.14101756557161665
1187,0.044869528206612344,0.11772181641407016,0.14124572788926873
1188,0.044675874547779826,0.11779665500615395,0.1411572890839089
1189,0.044609178829693404,0.11800371204617957,0.14128618889894257
1190,0.04469671784063556,0.11824052522057453,0.1412460955842007
1191,0.04514721710028753,0.11828403286432243,0.14142434696643455
1192,0.04542331656353181,0.11837046016829196,0.14108382756745483
1193,0.04541482185998182,0.1182397562374842,0.14077881422554298
1194,0.045568999198412015,0.11792104070599807,0.1405845409714316
1195,0.04560664375615673,0.11755031984659425,0.1398935970707702
1196,0.04579556423068603,0.11754513421128163,0.13971168368327866
1197,0.04584172316371886,0.11762501877780114,0.13971706565634068
1198,0.04595079906268338,0.11726979712523948,0.1393072456108067
1199,0.045287002597241235,0.11767599971444791,0.13956437923823123
1200,0.04586476462586681,0.11743735138146875,0.13985813910937497
1201,0.04574725939897291,0.11643332842691108,0.13874012733832014
1202,0.045617371499374934,0.11610438575599706,0.1381007281391003
1203,0.0456890838733035,0.11611008618942512,0.13795952692175978
1204,0.04560174558255611,0.11641487626910266,0.13818483993724645
1205,0.04541502162125836,0.11573322230577048,0.13736216450424096
1206,0.045581189014720955,0.11541634397809057,0.13706607094626055
1207,0.04575055159947829,0.114677279081643,0.1362539912261898
1208,0.04543620475037413,0.11438781037509657,0.13613510089053943
1209,0.04532074498461964,0.1142382730905076,0.1360083947887634
1210,0.045105058315676905,0.1143503995746602,0.13591228231667352
1211,0.044954436543630905,0.11437174561000862,0.13577410198096657
1212,0.04534596198004312,0.11425554163473528,0.1355806696688276
1213,0.04468967172903873,0.11585003319047035,0.1368609103618737
1214,0.044245173439490956,0.11569014019624839,0.13683567365004953
1215,0.04432298583097155,0.1149688072206004,0.13635463472055936
1216,0.04458245610057609,0.11467882424811937,0.13628992625245157
1217,0.04471647061434888,0.11485670200833016,0.13629401778041067
1218,0.044774657279143634,0.11446133731380514,0.13612402465259804
1219,0.04443617571703538,0.11421613962663386,0.13576095825799964
1220,0.04439762349278963,0.11379951094761905,0.13561039999850721
1221,0.04455105025871324,0.11383011543284838,0.13557589347328095
1222,0.044748258464741515,0.11362043304306987,0.13505831206276997
1223,0.044654819008017974,0.11275645663325702,0.13398196790572098
1224,0.04475900738301861,0.11295522492318319,0.13395339440463977
1225,0.04486379963087412,0.1130595573157783,0.13409976652016917
1226,0.044390821726038816,0.113599275847729,0.13378785858319575
1227,0.04359348767702052,0.11354002190120413,0.13363435274692348
1228,0.04409626271066292,0.11344168927908986,0.13364994539081207
1229,0.04457597343170826,0.1120842357488403,0.13331544288850272
1230,0.04472136865504571,0.11243982385322653,0.13363044191938867
1231,0.0445993495897815,0.11229165962031551,0.1334858455424908
1232,0.04436369615843126,0.11257000802129072,0.13368581435811072
1233,0.04427214130165865,0.11184523740226018,0.13262418948803328
1234,0.044410655941295916,0.11189908169973406,0.1324842034696252
1235,0.04448425979962065,0.11232362242713254,0.13286200919381014
1236,0.04461059598872291,0.11221264571629645,0.1323487348018115
