Time(Iteration),FedFair-simplified,independent-LinUCB
775,20.816467552321356,79.22394972928339
776,20.816467552321356,79.22394972928339
777,20.820626031442863,79.22394972928339
778,20.82387772397447,79.22787357719018
779,20.82387772397447,79.22787357719018
780,20.82500591291466,79.22900176613037
781,20.82896146910733,79.24052983945421
782,20.832920670089912,79.2503818901103
783,20.832920670089912,79.2503818901103
784,20.832920670089912,79.25761166852206
785,20.840432580845356,79.28345306763681
786,20.840432580845356,79.30392542435696
787,20.840432580845356,79.33677779146801
788,20.845563479829224,79.34190869045187
789,20.845563479829224,79.34413176904978
790,20.845563479829224,79.36450329460075
791,20.845563479829224,79.36450329460075
792,20.854987889440036,79.36450329460075
793,20.854987889440036,79.36631073091402
794,20.854987889440036,79.36945448077053
795,20.858947090422618,79.3734136817531
796,20.860449109103623,79.38388422624772
797,20.860449109103623,79.3955702863529
798,20.864149998472964,79.39927117572225
799,20.865254678761723,79.40037585601101
800,20.865254678761723,79.40037585601101
801,20.865254678761723,79.40037585601101
802,20.865254678761723,79.40495570413978
803,20.865254678761723,79.41865944082613
804,20.865254678761723,79.41865944082613
805,20.865254678761723,79.41865944082613
806,20.865254678761723,79.41865944082613
807,20.865254678761723,79.41865944082613
808,20.865254678761723,79.41865944082613
809,20.883628634911535,79.43703339697595
810,20.883628634911535,79.43703339697595
811,20.891950564882524,79.44460423089906
812,20.901500996483318,79.48225222563535
813,20.901500996483318,79.48225222563535
814,20.91820223318809,79.51675016303528
815,20.91820223318809,79.52052721103446
816,20.91820223318809,79.53891625031373
817,20.91820223318809,79.53891625031373
818,20.91820223318809,79.53891625031373
819,20.91820223318809,79.53891625031373
820,20.91820223318809,79.53891625031373
821,20.918298915989148,79.54269083681355
822,20.918298915989148,79.54269083681355
823,20.918298915989148,79.54269083681355
824,20.918298915989148,79.54269083681355
825,20.918298915989148,79.54269083681355
826,20.918298915989148,79.54269083681355
827,20.918298915989148,79.54269083681355
828,20.920783930848344,79.56351061395837
829,20.92240983751222,79.56351061395837
830,20.92240983751222,79.5653152243809
831,20.92240983751222,79.58363887813329
832,20.928144094742233,79.61648125465462
833,20.92858786241185,79.61692502232424
834,20.936782557225666,79.65255558825066
835,20.936782557225666,79.65255558825066
836,20.936782557225666,79.65255558825066
837,20.936782557225666,79.65255558825066
838,20.936782557225666,79.68586459728823
839,20.936782557225666,79.69894993552657
840,20.936782557225666,79.69894993552657
841,20.94998109587816,79.69894993552657
842,20.94998109587816,79.69894993552657
843,20.95413957499967,79.71704022990237
844,20.95413957499967,79.71704022990237
845,20.95800842133423,79.72090907623694
846,20.95800842133423,79.72090907623694
847,20.959957343111395,79.76813191556928
848,20.959957343111395,79.77811875904155
849,20.96777443811714,79.7859358540473
850,20.96777443811714,79.7859358540473
851,20.970919527238227,79.79476255143634
852,20.970919527238227,79.79476255143634
853,20.970919527238227,79.80033965594929
854,20.97471290563174,79.8041330343428
855,20.97471290563174,79.80787551535113
856,20.976542653871675,79.80970526359107
857,20.976542653871675,79.81607104395154
858,20.976542653871675,79.8350989626563
859,20.976542653871675,79.8350989626563
860,20.976542653871675,79.8350989626563
861,20.976542653871675,79.8598816788934
862,20.976542653871675,79.8598816788934
863,20.976542653871675,79.8598816788934
864,20.987981505937285,79.87995793966275
865,20.987981505937285,79.87995793966275
866,20.992361910141486,79.88433834386694
867,20.992361910141486,79.88433834386694
868,20.992361910141486,79.90079534017731
869,20.992361910141486,79.90079534017731
870,20.992361910141486,79.90079534017731
871,20.992361910141486,79.90079534017731
872,20.999340959349215,79.9075706033871
873,20.999340959349215,79.9075706033871
874,20.999340959349215,79.9075706033871
875,20.999340959349215,79.9075706033871
876,20.999340959349215,79.9075706033871
877,20.999340959349215,79.9075706033871
878,20.999340959349215,79.91573912442028
879,20.999340959349215,79.91573912442028
880,21.00897177588684,79.9253699409579
881,21.011178432618582,79.94100099845213
882,21.01693678282768,79.9424190547284
883,21.024229919087006,79.94649419373819
884,21.025222678304605,79.94748695295579
885,21.025222678304605,79.96350654286205
886,21.028782763381145,79.96706662793859
887,21.028782763381145,79.97131628868736
888,21.03527414224877,79.97780766755498
889,21.03527414224877,79.97780766755498
890,21.03527414224877,79.97780766755498
891,21.03527414224877,79.97780766755498
892,21.03803344922337,79.97780766755498
893,21.03803344922337,79.97780766755498
894,21.038040227946745,79.982797391946
895,21.038040227946745,79.982797391946
896,21.042380521879565,79.982797391946
897,21.042380521879565,79.99676584443607
898,21.042380521879565,80.02612482158646
899,21.044087390760303,80.04851203475107
900,21.044087390760303,80.04851203475107
901,21.044087390760303,80.04851203475107
902,21.048409795140127,80.05283443913089
903,21.05152470270171,80.05594934669247
904,21.05152470270171,80.05594934669247
905,21.054333065880368,80.06898489492417
906,21.054333065880368,80.06898489492417
907,21.054333065880368,80.06898489492417
908,21.054333065880368,80.06898489492417
909,21.054333065880368,80.06898489492417
910,21.054333065880368,80.06898489492417
911,21.054333065880368,80.06898489492417
912,21.054333065880368,80.06898489492417
913,21.054333065880368,80.06978102904003
914,21.054522550170006,80.07747463994474
915,21.073897039075987,80.09955181419679
916,21.07743564854548,80.11329059598033
917,21.07743564854548,80.11329059598033
918,21.07743564854548,80.11329059598033
919,21.077547753018536,80.11340270045339
920,21.080766791113348,80.1166217385482
921,21.080766791113348,80.1166217385482
922,21.080766791113348,80.1166217385482
923,21.080766791113348,80.12116142663784
924,21.080766791113348,80.12116142663784
925,21.080766791113348,80.12116142663784
926,21.101302405765,80.14169704128949
927,21.101302405765,80.14924541093005
928,21.101302405765,80.15391873386751
929,21.101302405765,80.15391873386751
930,21.101302405765,80.15391873386751
931,21.101302405765,80.16302700344418
932,21.101302405765,80.16302700344418
933,21.101302405765,80.16302700344418
934,21.102274874656036,80.17870930089761
935,21.102274874656036,80.17870930089761
936,21.10229575691581,80.17873018315738
937,21.10229575691581,80.17873018315738
938,21.10229575691581,80.17873018315738
939,21.10229575691581,80.17873018315738
940,21.10229575691581,80.17873018315738
941,21.10591309540747,80.18234752164905
942,21.10591309540747,80.19716929556286
943,21.10591309540747,80.20594990102026
944,21.10670300785896,80.22467424950182
945,21.11997009745727,80.23794133910013
946,21.11997009745727,80.23794133910013
947,21.11997009745727,80.23794133910013
948,21.11997009745727,80.26056293390486
949,21.11997009745727,80.26056293390486
950,21.133168636109765,80.27376147255735
951,21.136311535291775,80.27690437173936
952,21.136311535291775,80.28284071911246
953,21.136311535291775,80.28284071911246
954,21.136311535291775,80.28284071911246
955,21.136311535291775,80.30486611270277
956,21.136311535291775,80.3329637122753
957,21.139248915240223,80.3329637122753
958,21.140404053832658,80.34744803305642
959,21.140404053832658,80.34744803305642
960,21.140404053832658,80.35015925598974
961,21.143547803689156,80.35330300584624
962,21.143547803689156,80.35330300584624
963,21.144593110706566,80.35434831286365
964,21.144593110706566,80.36787459317692
965,21.144593110706566,80.38104004332016
966,21.144593110706566,80.38885316110427
967,21.144593110706566,80.38885316110427
968,21.145592395649164,80.39579471689736
969,21.145592395649164,80.41019029881316
970,21.146993853870512,80.41019029881316
971,21.146993853870512,80.41019029881316
972,21.146993853870512,80.41343380270948
973,21.147676153886046,80.414116102725
974,21.147676153886046,80.414116102725
975,21.15518966306009,80.42941889115129
976,21.15810702390584,80.43230371913015
977,21.16209106076201,80.44564147663776
978,21.16209106076201,80.44805893886483
979,21.16209106076201,80.44805893886483
980,21.16370265698187,80.44967053508469
981,21.16370265698187,80.44967053508469
982,21.164211037261026,80.46381925581065
983,21.164211037261026,80.46381925581065
984,21.168637289036155,80.46824550758578
985,21.168637289036155,80.46824550758578
986,21.17282184463771,80.48635730925575
987,21.17282184463771,80.48635730925575
988,21.177539119570415,80.49107458418845
989,21.177539119570415,80.49107458418845
990,21.177539119570415,80.49107458418845
991,21.185733814384232,80.49926927900226
992,21.19109199347396,80.51253594252178
993,21.19109199347396,80.51253594252178
994,21.19109199347396,80.51253594252178
995,21.19109199347396,80.51253594252178
996,21.19610630557421,80.51755025462202
997,21.202501524396883,80.5239454734447
998,21.202501524396883,80.5239454734447
999,21.202501524396883,80.53485812476359
1000,21.204377293837762,80.54171768408547
1001,21.22085413624247,80.55819452649017
1002,21.22180979008781,80.56231345565821
1003,21.225897202810284,80.56640086838068
1004,21.23270621104516,80.57320987661556
1005,21.23270621104516,80.57574300165675
1006,21.23270621104516,80.58278989171733
1007,21.23270621104516,80.58278989171733
1008,21.24013760261056,80.59694574488415
1009,21.24013760261056,80.59694574488415
1010,21.24013760261056,80.59694574488415
1011,21.24013760261056,80.60975391955975
1012,21.243095042632202,80.6127113595814
1013,21.243095042632202,80.6277058478613
1014,21.258236989167703,80.64667869202147
1015,21.263225124194022,80.65166682704779
1016,21.26340691810491,80.66926093406285
1017,21.270426302482342,80.67628031844028
1018,21.270426302482342,80.6784942892038
1019,21.270426302482342,80.71225487225296
1020,21.270426302482342,80.72952667129441
1021,21.28207335447019,80.73589512890258
1022,21.28903400169399,80.74285577612639
1023,21.28903400169399,80.74285577612639
1024,21.28903400169399,80.76607875270025
1025,21.29097689557626,80.76607875270025
1026,21.29097689557626,80.76607875270025
1027,21.29411979475827,80.78486699458419
1028,21.297752693780218,80.78849989360614
1029,21.300085166920113,80.80915602049842
1030,21.308747487142018,80.82991419650952
1031,21.315522750351807,80.84459858978654
1032,21.315522750351807,80.84459858978654
1033,21.315619433152865,80.8446952725876
1034,21.315619433152865,80.85521107571778
1035,21.318594678398426,80.85818632096334
1036,21.318594678398426,80.85818632096334
1037,21.318594678398426,80.85818632096334
1038,21.318594678398426,80.85818632096334
1039,21.318594678398426,80.86089754389666
1040,21.321053952338882,80.86335681783711
1041,21.32144471073529,80.90427301576105
1042,21.32444309974206,80.90727140476781
1043,21.32444309974206,80.91930584906136
1044,21.329966833122707,80.924829582442
1045,21.33253602301675,80.92739877233605
1046,21.33253602301675,80.92847907012619
1047,21.333907337613798,80.92920793204564
1048,21.346096835567952,80.9413974299998
1049,21.348159850180107,80.94346044461194
1050,21.348159850180107,80.94346044461194
1051,21.348159850180107,80.94346044461194
1052,21.348159850180107,80.94858021317212
1053,21.34943482721041,80.96698804017237
1054,21.34943482721041,80.96698804017237
1055,21.354880005836474,80.98552307263486
1056,21.359345517198793,80.99382936897032
1057,21.359345517198793,81.00659249405729
1058,21.367285154262873,81.01802305669229
1059,21.367285154262873,81.03066860400006
1060,21.367285154262873,81.0584148002611
1061,21.367285154262873,81.06121036065663
1062,21.367285154262873,81.06121036065663
1063,21.367285154262873,81.06121036065663
1064,21.373675504824185,81.06760071121795
1065,21.375596991226686,81.06952219762046
1066,21.39337670881901,81.09165405119607
1067,21.39337670881901,81.09831917783907
1068,21.397475463017912,81.10241793203798
1069,21.41459261603073,81.12719596511903
1070,21.418940959339352,81.13154430842765
1071,21.418940959339352,81.13154430842765
1072,21.422371563697535,81.13940969245252
1073,21.422371563697535,81.13940969245252
1074,21.422371563697535,81.13940969245252
1075,21.423415288423158,81.14045341717814
1076,21.423415288423158,81.14045341717814
1077,21.431800724411445,81.17253812172152
1078,21.431800724411445,81.17253812172152
1079,21.43728899471207,81.17802639202213
1080,21.43728899471207,81.17802639202213
1081,21.442385352368063,81.17890302562523
1082,21.442385352368063,81.17893555849211
1083,21.445233894453352,81.1817841005774
1084,21.445233894453352,81.20817245036221
1085,21.45046714814756,81.21340570405643
1086,21.45046714814756,81.21340570405643
1087,21.45046714814756,81.22511856947168
1088,21.460868847512693,81.23552026883681
1089,21.473458913841295,81.26950937788972
1090,21.473458913841295,81.26950937788972
1091,21.478593465036063,81.27464392908449
1092,21.480536358918332,81.27464392908449
1093,21.480536358918332,81.29004601751252
1094,21.480536358918332,81.29838684332057
1095,21.502425805999824,81.31295303605687
1096,21.502425805999824,81.32704277576931
1097,21.502425805999824,81.32704277576931
1098,21.502425805999824,81.32704277576931
1099,21.502425805999824,81.33847333840431
1100,21.502425805999824,81.33847333840431
1101,21.502425805999824,81.33847333840431
1102,21.502425805999824,81.3423971863111
1103,21.502425805999824,81.3423971863111
1104,21.513940403123446,81.36200707804926
1105,21.51723570464063,81.36200707804926
1106,21.51723570464063,81.36200707804926
1107,21.51723570464063,81.36200707804926
1108,21.51723570464063,81.36200707804926
1109,21.51723570464063,81.40112372469524
1110,21.51723570464063,81.40112372469524
1111,21.51723570464063,81.40112372469524
1112,21.51723570464063,81.40595212487854
1113,21.51723570464063,81.41662153231356
1114,21.51723570464063,81.41662153231356
1115,21.51723570464063,81.41662153231356
1116,21.51723570464063,81.43820047730895
1117,21.51723570464063,81.43820047730895
1118,21.51723570464063,81.43820047730895
1119,21.51723570464063,81.43820047730895
1120,21.51723570464063,81.46007310848573
1121,21.51723570464063,81.46007310848573
1122,21.51723570464063,81.46007310848573
1123,21.51723570464063,81.46007310848573
1124,21.527877744476342,81.47071514832145
1125,21.53252276475777,81.47536016860288
1126,21.53252276475777,81.47536016860288
1127,21.53433908949515,81.47717649334025
1128,21.53433908949515,81.47717649334025
1129,21.53433908949515,81.47717649334025
1130,21.53433908949515,81.49189866284745
1131,21.53433908949515,81.50059674852676
1132,21.53433908949515,81.50059674852676
1133,21.53433908949515,81.50059674852676
1134,21.534423824152487,81.50059674852676
1135,21.534423824152487,81.50942766940103
1136,21.542807146285956,81.5178109915345
1137,21.542807146285956,81.52411743390901
1138,21.565049330312966,81.56118139184983
1139,21.565049330312966,81.56118139184983
1140,21.565049330312966,81.56118139184983
1141,21.565049330312966,81.56118139184983
1142,21.565049330312966,81.56118139184983
1143,21.565772369097484,81.56190443063434
1144,21.570131906670444,81.56190443063434
1145,21.57881493976069,81.57058746372459
1146,21.57881493976069,81.57058746372459
1147,21.585345986359947,81.58204409209772
1148,21.585345986359947,81.58204409209772
1149,21.585345986359947,81.59501159377714
1150,21.59013828551901,81.6082864779373
1151,21.59013828551901,81.6082864779373
1152,21.59013828551901,81.6082864779373
1153,21.59013828551901,81.6082864779373
1154,21.59013828551901,81.61194051184098
1155,21.59013828551901,81.61194051184098
1156,21.59013828551901,81.61341489143679
1157,21.59013828551901,81.6173602925702
1158,21.59504872567398,81.62227073272517
1159,21.59504872567398,81.62227073272517
1160,21.59504872567398,81.63934809689141
1161,21.60270512466683,81.64863048225136
1162,21.604208889837487,81.65013424742202
1163,21.604208889837487,81.65013424742202
1164,21.604208889837487,81.65013424742202
1165,21.604208889837487,81.65013424742202
1166,21.604208889837487,81.65013424742202
1167,21.604208889837487,81.65013424742202
1168,21.604208889837487,81.65013424742202
1169,21.604208889837487,81.66660893453714
1170,21.604208889837487,81.68554773274893
1171,21.609030552657174,81.69036939556862
1172,21.61820071072979,81.69953955364124
1173,21.624578834574,81.70591767748546
1174,21.62564195409909,81.70698079701054
1175,21.62564195409909,81.70698079701054
1176,21.62564195409909,81.70698079701054
1177,21.62564195409909,81.7302219937831
1178,21.62564195409909,81.7302219937831
1179,21.636703952759937,81.74128399244395
1180,21.636703952759937,81.75709125311066
1181,21.644206907361873,81.77078442032183
1182,21.64619695017314,81.7749635196918
1183,21.64619695017314,81.7749635196918
1184,21.65215719407431,81.7749635196918
1185,21.652268119493765,81.7819237468877
1186,21.652268119493765,81.7819237468877
1187,21.652268119493765,81.7819237468877
1188,21.652268119493765,81.7819237468877
1189,21.652268119493765,81.79324101754646
1190,21.652268119493765,81.80659730367168
1191,21.652268119493765,81.80659730367168
1192,21.652268119493765,81.80659730367168
1193,21.657566833118985,81.8118960172969
1194,21.659058424419133,81.81338760859705
1195,21.659058424419133,81.81338760859705
1196,21.66785550790034,81.82218469207827
1197,21.66785550790034,81.82218469207827
1198,21.67292719400695,81.82218469207827
1199,21.67292719400695,81.85761503178364
1200,21.67292719400695,81.85761503178364
1201,21.67292719400695,81.87222341778993
1202,21.678271919257945,81.87222341778993
1203,21.678271919257945,81.87222341778993
1204,21.681489916507488,81.8831321469837
1205,21.691433161706712,81.88654402412156
1206,21.691433161706712,81.90384660752375
1207,21.691433161706712,81.90384660752375
1208,21.691433161706712,81.91737288783702
1209,21.691433161706712,81.92602777101709
1210,21.691433161706712,81.92602777101709
1211,21.691433161706712,81.93251698508541
1212,21.691433161706712,81.93251698508541
1213,21.702409466120674,81.94349328949937
1214,21.702409466120674,81.95041959801345
1215,21.702409466120674,81.95041959801345
1216,21.702409466120674,81.95041959801345
1217,21.715064087268885,81.96307421916167
1218,21.715064087268885,81.96307421916167
1219,21.71852005062929,81.96307421916167
1220,21.721287782089703,81.99070653106217
1221,21.721287782089703,82.01056111544422
1222,21.721287782089703,82.01056111544422
1223,21.721287782089703,82.01067140154723
1224,21.728295811544218,82.01347976472589
1225,21.728295811544218,82.01347976472589
1226,21.728295811544218,82.01347976472589
1227,21.733431562119197,82.01861551530087
1228,21.742636565149013,82.02582374874163
1229,21.742636565149013,82.02582374874163
1230,21.742636565149013,82.02582374874163
1231,21.74683827075085,82.02582374874163
1232,21.74683827075085,82.03851773884749
1233,21.74683827075085,82.03851773884749
1234,21.74683827075085,82.07208544406366
1235,21.74683827075085,82.07208544406366
1236,21.75841900691647,82.08366618022927
1237,21.75841900691647,82.08366618022927
1238,21.77017891985985,82.10394006514902
1239,21.77032276234122,82.1040839076304
1240,21.77032276234122,82.1040839076304
1241,21.77032276234122,82.1040839076304
1242,21.77032276234122,82.1040839076304
1243,21.77564421206575,82.11460013134497
1244,21.782207829253288,82.12315379134378
1245,21.783709611247204,82.1387035174452
1246,21.783709611247204,82.1387035174452
1247,21.783709611247204,82.1387035174452
1248,21.783709611247204,82.14600843241264
1249,21.783795629828475,82.14609445099391
1250,21.783795629828475,82.14609445099391
1251,21.783795629828475,82.14609445099391
1252,21.783795629828475,82.14609445099391
1253,21.790190848651147,82.15248966981659
1254,21.803740802901917,82.16603962406737
1255,21.81687036308928,82.17916918425473
1256,21.81687036308928,82.17916918425473
1257,21.82398035009168,82.18627917125714
1258,21.82398035009168,82.18627917125714
1259,21.827373562454294,82.1952494881327
1260,21.827373562454294,82.1952494881327
1261,21.84308128651815,82.21095721219656
1262,21.84308128651815,82.21095721219656
1263,21.84308128651815,82.21095721219656
1264,21.85033558895112,82.21740385808624
1265,21.85033558895112,82.21740385808624
1266,21.85033558895112,82.21740385808624
1267,21.85033558895112,82.21740385808624
1268,21.85033558895112,82.23317242428591
1269,21.85033558895112,82.23317242428591
1270,21.85033558895112,82.23317242428591
1271,21.85033558895112,82.23317242428591
1272,21.850639136003633,82.23347597133842
1273,21.850639136003633,82.23347597133842
1274,21.850639136003633,82.23813289037462
1275,21.860890133954797,82.24717656791077
1276,21.860890133954797,82.24717656791077
1277,21.860890133954797,82.24717656791077
1278,21.863556362551094,82.24984279650707
1279,21.863556362551094,82.26513862211529
1280,21.863556362551094,82.26513862211529
1281,21.863556362551094,82.27701682920386
1282,21.86506995647953,82.2785304231323
1283,21.86506995647953,82.29194452680935
1284,21.86830304576054,82.29517761609036
1285,21.86830304576054,82.29517761609036
1286,21.86830304576054,82.31068198960402
1287,21.86830304576054,82.31068198960402
1288,21.872636412571236,82.31068198960402
1289,21.879200029758774,82.31724560679156
1290,21.87997719057774,82.31802276761053
1291,21.87997719057774,82.31802276761053
1292,21.87997719057774,82.31802276761053
1293,21.87997719057774,82.31802276761053
1294,21.88710816772166,82.32086541010673
1295,21.88710816772166,82.35981137947189
1296,21.88710816772166,82.35981137947189
1297,21.88710816772166,82.35981137947189
1298,21.88710816772166,82.38398292997877
1299,21.88710816772166,82.38398292997877
1300,21.90132935815769,82.39820412041479
1301,21.902183851887226,82.39905861414432
1302,21.910069954625314,82.4069447168824
1303,21.910069954625314,82.4069447168824
1304,21.911402012697117,82.40827677495422
1305,21.911402012697117,82.4148151805947
1306,21.9146973142143,82.4148151805947
1307,21.9146973142143,82.43921005302208
1308,21.9146973142143,82.43921005302208
1309,21.915182988628278,82.43969572743606
1310,21.915182988628278,82.45004443466496
1311,21.92201258005079,82.45004443466496
1312,21.925576902712628,82.45360875732679
1313,21.936032519826476,82.46544984299211
1314,21.936032519826476,82.46731647109165
1315,21.936032519826476,82.47389041981731
1316,21.936032519826476,82.47389041981731
1317,21.94591952800881,82.49817300991545
1318,21.94591952800881,82.49817300991545
1319,21.94591952800881,82.49817300991545
1320,21.94591952800881,82.49817300991545
1321,21.94591952800881,82.49817300991545
1322,21.94591952800881,82.49817300991545
1323,21.94591952800881,82.49817300991545
1324,21.94591952800881,82.49817300991545
1325,21.953525354815525,82.50577883672216
1326,21.965961918685604,82.51821540059224
1327,21.966362519432696,82.51861600133932
1328,21.966362519432696,82.54225180366444
1329,21.966362519432696,82.54225180366444
1330,21.971935447985857,82.54225180366444
1331,21.979932588644665,82.55161026601478
1332,21.979932588644665,82.55161026601478
1333,21.979932588644665,82.55883355804785
1334,21.979932588644665,82.55883355804785
1335,21.979932588644665,82.55883355804785
1336,21.979932588644665,82.55883355804785
1337,21.979932588644665,82.55883355804785
1338,21.979932588644665,82.56186732558474
1339,21.979932588644665,82.56186732558474
1340,21.980484011427695,82.56241874836778
1341,21.992829091463488,82.57476382840356
1342,21.992829091463488,82.57476382840356
1343,21.992829091463488,82.58631110368664
1344,21.992883092246817,82.58636510446996
1345,21.993580151421785,82.58706216364493
1346,21.993580151421785,82.58706216364493
1347,21.993580151421785,82.58706216364493
1348,21.996799189516597,82.59028120173974
1349,22.01439457047158,82.60370906987447
1350,22.014570290303553,82.61138891632152
1351,22.014570290303553,82.61138891632152
1352,22.01909737698777,82.61794411745231
1353,22.022700675793903,82.62335202668096
1354,22.022700675793903,82.62335202668096
1355,22.023608034238933,82.62742442243746
1356,22.03034589686751,82.63416228506604
1357,22.03034589686751,82.63416228506604
1358,22.03034589686751,82.63416228506604
1359,22.03034589686751,82.63416228506604
1360,22.03034589686751,82.63596689548856
1361,22.03034589686751,82.66042718453454
1362,22.03034589686751,82.66042718453454
1363,22.03034589686751,82.66042718453454
1364,22.03034589686751,82.66886899946356
1365,22.03034589686751,82.66886899946356
1366,22.03034589686751,82.66886899946356
1367,22.03034589686751,82.66886899946356
1368,22.03988648644828,82.6884344982924
1369,22.043136326294967,82.69805278027879
1370,22.043136326294967,82.69805278027879
1371,22.04871165112531,82.70362810510913
1372,22.05077614933917,82.70498581365163
1373,22.051510158774704,82.70571982308716
1374,22.051510158774704,82.70571982308716
1375,22.051510158774704,82.70571982308716
1376,22.05199669993462,82.71767403530887
1377,22.05199669993462,82.71767403530887
1378,22.05199669993462,82.71767403530887
1379,22.05199669993462,82.71767403530887
1380,22.05199669993462,82.71767403530887
1381,22.059343829509253,82.7250211648835
1382,22.059343829509253,82.72585295852281
1383,22.059343829509253,82.73439267908182
1384,22.073223903619326,82.77336472761857
1385,22.073223903619326,82.77338432680692
1386,22.079180891920476,82.78281839622751
1387,22.079180891920476,82.78281839622751
1388,22.08601048334299,82.78281839622751
1389,22.089744707896397,82.78655262078092
1390,22.089744707896397,82.79593142946032
1391,22.089744707896397,82.79593142946032
1392,22.094037745681735,82.80407693879717
1393,22.094037745681735,82.80407693879717
1394,22.095642089782437,82.80407693879717
1395,22.095642089782437,82.81234074841674
1396,22.095642089782437,82.81234074841674
1397,22.095642089782437,82.81234074841674
1398,22.096339148957405,82.81303780759171
1399,22.09662248687555,82.81332114550986
1400,22.09662248687555,82.81332114550986
1401,22.103660350992286,82.8203590096266
1402,22.10845265015135,82.83210973428692
1403,22.112497794658097,82.83615487879366
1404,22.11351762275953,82.8371747068951
1405,22.11351762275953,82.8466961686378
1406,22.11351762275953,82.8466961686378
1407,22.12038946162979,82.85356800750806
1408,22.12038946162979,82.85356800750806
1409,22.12038946162979,82.86025541807841
1410,22.12038946162979,82.86025541807841
1411,22.12038946162979,82.86025541807841
1412,22.12038946162979,82.86227191193235
1413,22.12038946162979,82.86795230030675
1414,22.12038946162979,82.86795230030675
1415,22.12038946162979,82.87643005411407
1416,22.12038946162979,82.87643005411407
1417,22.12038946162979,82.88490081865423
1418,22.12038946162979,82.89449547735525
1419,22.12038946162979,82.89449547735525
1420,22.128113385171464,82.91338837398207
1421,22.13499872042703,82.91338837398207
1422,22.135310365389007,82.91338837398207
1423,22.135310365389007,82.91834458786107
1424,22.135310365389007,82.92292681566258
1425,22.13658534241931,82.92420179269288
1426,22.13658534241931,82.92420179269288
1427,22.138222336145407,82.92583878641898
1428,22.16178870688797,82.94940515716154
1429,22.16178870688797,82.94940515716154
1430,22.16178870688797,82.96074127606502
1431,22.16178870688797,82.96074127606502
1432,22.16178870688797,82.96648717746925
1433,22.16178870688797,82.96648717746925
1434,22.168459002898622,82.9731574734799
1435,22.168459002898622,82.9731574734799
1436,22.168459002898622,82.9731574734799
1437,22.175288594321135,82.9731574734799
1438,22.175288594321135,82.9731574734799
1439,22.180928240526416,82.98559331183625
1440,22.183517988086148,82.98669444964536
1441,22.19000291192864,82.98669444964536
1442,22.197269546378806,83.010610320187
1443,22.197269546378806,83.01535880880739
1444,22.20212014502858,83.02020940745717
1445,22.20212014502858,83.02020940745717
1446,22.20310187761232,83.04417672010398
1447,22.20310187761232,83.04439778923685
1448,22.205066602852852,83.0549401642831
1449,22.205066602852852,83.0549401642831
1450,22.205614197909227,83.05548775933947
1451,22.205614197909227,83.05548775933947
1452,22.207438989767024,83.06812492239568
1453,22.207438989767024,83.06812492239568
1454,22.207438989767024,83.08477415848715
1455,22.212797168856753,83.09013233757688
1456,22.2205576431758,83.09370825629436
1457,22.2205576431758,83.09876284626299
1458,22.2205576431758,83.09876284626299
1459,22.2205576431758,83.10307284935422
1460,22.2205576431758,83.10307284935422
1461,22.22758003992204,83.11009524610046
1462,22.23178770225288,83.1143029084313
1463,22.23178770225288,83.1143029084313
1464,22.23178770225288,83.1143029084313
1465,22.232758019594396,83.11527322577281
1466,22.233138654835656,83.11565386101407
1467,22.233138654835656,83.11565386101407
1468,22.233138654835656,83.13433281315578
1469,22.238952765633623,83.14014692395375
1470,22.243536815319327,83.14473097363945
1471,22.24488237938747,83.1460765377076
1472,22.24488237938747,83.15577164923592
1473,22.24488237938747,83.17055029789422
1474,22.253255906157474,83.17892382466422
1475,22.26265765267995,83.20527451939805
1476,22.26265765267995,83.20527451939805
1477,22.26814539799271,83.20876470659704
1478,22.26814539799271,83.22578194153793
1479,22.26814539799271,83.23580662929865
1480,22.26814539799271,83.25353445996801
1481,22.273965273957543,83.28011131809309
1482,22.273965273957543,83.28011131809309
1483,22.273965273957543,83.28011131809309
1484,22.273965273957543,83.28629261667244
1485,22.27816588906431,83.29049323177921
1486,22.27816588906431,83.29707321143373
1487,22.28109214120157,83.3090791162843
1488,22.284002903016052,83.31198987809877
1489,22.288610666658204,83.31659764174093
1490,22.288610666658204,83.31659764174093
1491,22.28893071043302,83.31691768551575
1492,22.28893071043302,83.31691768551575
1493,22.295672718410085,83.32848953741438
1494,22.295672718410085,83.32848953741438
1495,22.295672718410085,83.33388657652091
1496,22.295672718410085,83.33388657652091
1497,22.295672718410085,83.33388657652091
1498,22.295672718410085,83.33965136539263
1499,22.299327291935988,83.34619185228705
1500,22.299327291935988,83.35467443728814
1501,22.299327291935988,83.35467443728814
1502,22.299327291935988,83.35572922022057
1503,22.300325270585947,83.35672719887053
1504,22.300325270585947,83.36556816350216
1505,22.300325270585947,83.36556816350216
1506,22.300325270585947,83.37457314081664
1507,22.300325270585947,83.37457314081664
1508,22.304213287041737,83.37846115727243
1509,22.307064111104257,83.38131198133495
1510,22.307064111104257,83.38131198133495
1511,22.307064111104257,83.38565218629061
1512,22.307064111104257,83.38565218629061
1513,22.307064111104257,83.38964427932389
1514,22.307064111104257,83.38964427932389
1515,22.307064111104257,83.38964427932389
1516,22.307064111104257,83.38964427932389
1517,22.315622042993876,83.39820221121352
1518,22.3172196349998,83.39979980321944
1519,22.3172196349998,83.39979980321944
1520,22.3172196349998,83.39979980321944
1521,22.318319148447685,83.40089931666732
1522,22.32234663677266,83.4049268049923
