Time(Iteration),oracleLinUCBTheta,independent-LinUCBTheta
698,0.03560277473911683,0.13436706061667583
699,0.03593586195981656,0.13430120576134977
700,0.0365029684818428,0.13418563469003927
701,0.036613839365307876,0.13438147898721853
702,0.0366834380914883,0.13453197381667079
703,0.03672001403814424,0.1344804006539111
704,0.03688731214750346,0.1346313449131703
705,0.03693898296889087,0.13403221979372693
706,0.037042268766368125,0.1342972871653757
707,0.036910535784294485,0.13408658310182595
708,0.03688156409407112,0.13376901390954066
709,0.036836664631235166,0.13358214770713667
710,0.0368980023359589,0.13338814842746102
711,0.03719847777870278,0.1337058621603516
712,0.037079925023490154,0.13342623965330022
713,0.03702708945359001,0.13275967594718133
714,0.03724480987550829,0.13250190930502678
715,0.03670390167634765,0.1322104159611442
716,0.03621974822845306,0.1324956251546844
717,0.03605815586019633,0.13293299287249916
718,0.036559585550993146,0.133004997367648
719,0.0362330335683045,0.13330400393559955
720,0.03618378188006865,0.13298835561020012
721,0.035938836006920674,0.13243317073970887
722,0.03602245772667487,0.13234974312696532
723,0.03643579372963503,0.13242305041722865
724,0.036359890866568205,0.13212198656182803
725,0.03630390555881706,0.13183465328649077
726,0.0362885232221402,0.13139674058656892
727,0.03631719527441947,0.13131873771934294
728,0.03663135679308667,0.13111097913193795
729,0.037074329222420245,0.13109963353609166
730,0.03747260650976864,0.1313834752512214
731,0.03779923241000656,0.13149299433944292
732,0.037669171458224265,0.13169261094387955
733,0.037529933764326145,0.13133449627695815
734,0.037653217838034915,0.13129328705548957
735,0.03747765393286962,0.13157189545637574
736,0.03759889283475673,0.1313253208462317
737,0.037696420240085106,0.13141616117283056
738,0.03770776443344294,0.13107542901265024
739,0.03768035012159345,0.1310098830311374
740,0.03745929321956606,0.13081710251658588
741,0.037719598944138004,0.13058148107952364
742,0.03804286163192574,0.1303798845005334
743,0.03792100390240569,0.1303224462793233
744,0.03813520444840873,0.13016874761453873
745,0.038356868892467595,0.1301080006432046
746,0.038487826738807525,0.13015034314502652
747,0.0387153475665855,0.13044423357680676
748,0.03845285104193367,0.12999920827291908
749,0.03822002547111623,0.12966271398183782
750,0.038353530880070937,0.12977991134063677
751,0.038335467951694305,0.12974741076071278
752,0.03823359322109338,0.13004893007803175
753,0.038216559045926385,0.1295763079566863
754,0.03817940079968597,0.12937301028163845
755,0.03811601785273151,0.12917655901208389
756,0.03803119151805483,0.12835796418525783
757,0.03789715747287052,0.128529792987348
758,0.03748912116914499,0.12838541007680399
759,0.03744260220369277,0.12834762052305215
760,0.03749760797192783,0.1284990290135761
761,0.03736846004906731,0.12868418841822302
762,0.037312015365301925,0.12878088934800472
763,0.0375904821395736,0.12922723687299595
764,0.03784356143213721,0.12931398491090568
765,0.037635654992462964,0.12919529273769323
766,0.037509420458503306,0.1292212395757393
767,0.03744918643000604,0.12947479692600783
768,0.037547211714229464,0.12938522872489955
769,0.03709553581818588,0.12952983126327638
770,0.03675180055082089,0.12895724638451037
771,0.03645229244772421,0.1289183295914356
772,0.0366041535782373,0.12899741570625933
773,0.03620781782503806,0.12905832861218536
774,0.03608651933888875,0.12920045115615256
775,0.03633349206853609,0.12937092232040204
776,0.036448855602964125,0.1292680655402751
777,0.03667579685997825,0.12911889925334255
778,0.03668625096704048,0.12917790196265735
779,0.03639352726716966,0.12901396624634953
780,0.036409930684983494,0.12899445998849113
781,0.03613379235780027,0.1290102438984507
782,0.03607340413976526,0.12879634565128092
783,0.03552592891223859,0.12787011225604805
784,0.035081177987006586,0.12840349921126307
785,0.03500214433053272,0.1288341941644605
786,0.03518435860468672,0.12849714578046043
787,0.03544194408835899,0.12835436991066607
788,0.035528846298115986,0.1284577135424951
789,0.035871483418086665,0.12881595823811637
790,0.03584263415551885,0.12842648728954664
791,0.03587671803866872,0.1287136999171904
792,0.036068762900244106,0.12837719524362604
793,0.03611736634559187,0.12854577556576255
794,0.03629108048772384,0.12857658132991281
795,0.036681145341507904,0.12913300317145562
796,0.03663733988048822,0.12844335188428294
797,0.036704374894632595,0.12824947145818869
798,0.03672496483082067,0.12824209334192496
799,0.03694099760696516,0.12856582220883117
800,0.036883434734727015,0.12864926863470155
801,0.03667846335782213,0.1284445207423501
802,0.03616908421195142,0.1282116729698997
803,0.03602979403167468,0.12820448276295449
804,0.036105199626323484,0.12784727851207212
805,0.035869386054903286,0.1277817073858016
806,0.03629205818864831,0.12800867832249405
807,0.036449849974627906,0.1279007817058947
808,0.03608269773420417,0.1274633891406144
809,0.035982422223537924,0.12732879570383082
810,0.03600283033356367,0.12729992801066106
811,0.03608691974753561,0.12720815693645196
812,0.035736801826316146,0.12680570501529356
813,0.03560894534734734,0.1264113495860591
814,0.03549049791264349,0.12638464968751056
815,0.035829132415344085,0.126296077275944
816,0.035587089545291495,0.12651611957722136
817,0.035227073555751984,0.1265050403742723
818,0.03518347069328426,0.1266823486605346
819,0.035050079108032206,0.1269033037372134
820,0.03462316236986865,0.12623030083787623
821,0.034045494007108476,0.12612009673893307
822,0.03411684336221687,0.12576396918160923
823,0.03421163301200223,0.12527811883528422
824,0.034384989402479575,0.125657266941121
825,0.034196608668506545,0.12578769120466396
826,0.03388330468479776,0.12572083669871692
827,0.03399566320612366,0.12549611084583473
828,0.03395534981311066,0.12518228565978945
829,0.033838329382260834,0.12507683363197697
830,0.033689770173225504,0.12521370420902447
831,0.033751071848526285,0.12525736363981563
832,0.03352748034224179,0.12499000679416739
833,0.03335136251732969,0.1251356059917999
834,0.03366597217217987,0.12515895636903213
835,0.03399205238846363,0.12507282791875016
836,0.03434036126231514,0.12498756174954875
837,0.03430439305418953,0.12506689919689243
838,0.03500585307082513,0.12546226765484783
839,0.03508988681130586,0.1253800489544576
840,0.034684867556990504,0.1253939589937295
841,0.03449345520420246,0.12536792367309363
842,0.034710520207482845,0.12541247151388396
843,0.03431867181840729,0.12542416826703895
844,0.03398805046086074,0.1255337984054392
845,0.034177365539195335,0.12584521073785745
846,0.03366049670910059,0.12527592599354145
847,0.03363099388336456,0.1253922808068824
848,0.033631591007359435,0.12522629668094937
849,0.03361481635366383,0.12541029090321434
850,0.03366254493289676,0.12498889913338304
851,0.03383649268806706,0.1248766100187085
852,0.03421602402795508,0.12491134258159219
853,0.03408044641076498,0.12496423030980312
854,0.03363892002859269,0.12515098574785014
855,0.03384066021257651,0.12500500735203046
856,0.0338917013949188,0.12481648284295895
857,0.0336938499905438,0.12485515245492007
858,0.03368243940498363,0.12478282080442822
859,0.033748778391858886,0.12478018628912585
860,0.033767499420032376,0.12428900835741538
861,0.03387729227714767,0.12422652359088207
862,0.034123736471512164,0.12426816113977089
863,0.03446870806170105,0.12426678395339742
864,0.03429437337529117,0.1240511187306624
865,0.033914100107493,0.12353415172761045
866,0.033657101379583255,0.12369829514385991
867,0.033619740172421225,0.12346460383989538
868,0.03340332564619197,0.12324919128163607
869,0.033376552352670466,0.1237659678318264
870,0.03296351698914862,0.12339442116864605
871,0.03262299507323107,0.12308949368373051
872,0.032456654049153794,0.12285277324776141
873,0.032645774346082346,0.12283534226916247
874,0.03272411059845131,0.12297488198014771
875,0.0329116627978792,0.12328985752047059
876,0.03281200720921982,0.12308877841985023
877,0.03286089586463177,0.12283199408406373
878,0.03279009272347424,0.122746289074829
879,0.032599847749066754,0.12275550055365493
880,0.03291395415009026,0.12310454839096135
881,0.0328585728906204,0.12283378027689784
882,0.032812379432481366,0.12307377027612461
883,0.032676456238539965,0.12314802393946436
884,0.032602266361927826,0.12316974403489395
885,0.032436691412254644,0.1230607191206633
886,0.032243166254271045,0.12331894768453594
887,0.03214062771740888,0.12366015336953469
888,0.03263160077702148,0.123552483709563
889,0.0328152445150972,0.12374403994524616
890,0.03188630742556238,0.12394200399777532
891,0.031216134445406305,0.12414232365087016
892,0.030986856962541918,0.12404216411764941
893,0.03097377590383478,0.12425362269827495
894,0.03104269530442286,0.1241925157677514
895,0.030806159602711377,0.12359952072515534
896,0.03069788020225775,0.1234276997669779
897,0.03088495759312058,0.12344581898961891
898,0.03086430000587059,0.12322939587542164
899,0.03090095411373504,0.12332144571081152
900,0.0307857371070968,0.12299743342965468
901,0.031086346663439884,0.1231083088703737
902,0.03124555615100596,0.12259249079017182
903,0.03117669908066296,0.12241441330903031
904,0.030843576303896877,0.12228117423870748
905,0.030999716486128235,0.12245959594334498
906,0.031129211372850917,0.12257644448293686
907,0.030896164746824873,0.12231466251800761
908,0.030577425833220165,0.12213956922579766
909,0.030649547795004586,0.12211949193917893
910,0.030725103134901857,0.12247350826549465
911,0.030664739231319245,0.1222267089432265
912,0.030576175988662437,0.12280495091221075
913,0.030162836561239918,0.12255072987127001
914,0.030140561180830198,0.1228761265140672
915,0.030244394031956345,0.12319577890715
916,0.030442919688139197,0.1234658314595995
917,0.03016004577346754,0.12302690650785825
918,0.030387815202415132,0.12290597890691327
919,0.030323275496003586,0.12273786157539522
920,0.029911845203700032,0.12260928721067335
921,0.03001168481724124,0.12300038563986139
922,0.029885735236090415,0.1229216942319189
923,0.02996530588034588,0.12302893925565375
924,0.030380750552148506,0.12329563095224412
925,0.03016275884342683,0.12360643510216475
926,0.029904370881345142,0.12335155265355312
927,0.02963514807720921,0.12325260191316817
928,0.029510403914694474,0.12275340215119467
929,0.029580014392408566,0.1229098778646326
930,0.029658219481331516,0.12280829611278632
931,0.029369327371538877,0.1228569232504544
932,0.02920425955511622,0.1229742784804375
933,0.02934507425435619,0.1228356220944831
934,0.029430063054366334,0.12268797200760213
935,0.029402186034556008,0.1226217292266009
936,0.029441370505992815,0.12267685797452543
937,0.029459913112830673,0.12258419824049127
938,0.029451938220540798,0.12250775590293457
939,0.029513999712806865,0.12247436767498038
940,0.029356623456752894,0.12220075887821354
941,0.02939634543337996,0.12231779617653733
942,0.029355616047013772,0.12258510793751791
943,0.02906244269504794,0.12227778205360679
944,0.029053322365083276,0.12198055240297942
945,0.029164085641197303,0.12195936358896249
946,0.029319119353758562,0.12173280036332193
947,0.02893135322767861,0.12186955211265328
948,0.02898969058619773,0.1217322255306622
949,0.029057624155318797,0.12200952809686996
950,0.029172140067478244,0.12196165519490247
951,0.02930699301796759,0.12209516390165326
952,0.029232979240413823,0.12216899364910956
953,0.02891035248806809,0.12163859090031671
954,0.028598633235255508,0.12172028743866578
955,0.02877109742460557,0.121900564839247
956,0.029088864983045006,0.12162950622280681
957,0.02924048815001157,0.12173223876092065
958,0.029320037034431784,0.12139149254918338
959,0.02941970282453892,0.12109132486586853
960,0.029673729609259864,0.1213140462103256
961,0.029886102862160643,0.12114444636247931
962,0.029962693755852556,0.12105405110916762
963,0.029731014605043748,0.12085534785748642
964,0.029664070495029383,0.12075398694031587
965,0.029539927904503344,0.12025610108104692
966,0.029331734834620437,0.12028813243638005
967,0.02911937201559833,0.12053197930196564
968,0.029101801081175854,0.12042538457268187
969,0.028789813225665036,0.1198998328951542
970,0.028467226084214706,0.11959255818921996
971,0.028664101233073187,0.11968555529404158
972,0.028901806689009518,0.11996309784244447
973,0.029016039288300464,0.11960631631342583
974,0.029088614205438755,0.11999809386657345
975,0.029259351906158405,0.12023296965131823
976,0.02941980421332503,0.12012862437930533
977,0.029514972684660003,0.12011731390002281
978,0.029573548579067414,0.12005554617416919
979,0.029484822305178637,0.1200362234807255
980,0.029537860587919944,0.12016594038995577
981,0.029706005378181,0.11989913200564102
982,0.029735018047975972,0.11999045043350791
983,0.02940984608542606,0.11958343588909572
984,0.02948314285172061,0.11966845313151728
985,0.029594834567976087,0.12003422483821317
986,0.030022530265751492,0.11986597589718465
987,0.030053729275765814,0.12031195345125059
988,0.0301222906241558,0.12050602493479204
989,0.030079442239486845,0.1203086221188061
990,0.029904366410905353,0.12002920232654776
991,0.02966111850915802,0.11994704039120582
992,0.0297453013692748,0.11992689892220879
993,0.029804469841010553,0.11982267623127564
994,0.02943164653218564,0.11945187831319869
995,0.02922930832446697,0.1192917698309385
996,0.029429222692456028,0.1195153147278071
997,0.029465306217465306,0.11957390109521276
998,0.029461250546324546,0.11995651116388974
999,0.029395197114847647,0.12012575876298388
1000,0.029517225664803286,0.11987411350933884
1001,0.029596122069852224,0.11965261118770577
1002,0.02950227941216864,0.1193603884924194
1003,0.029402267939998304,0.11932639756131329
1004,0.029522673209044777,0.11938131997766535
1005,0.029404243881087814,0.11918133904715393
1006,0.02918122651982548,0.11923591673298539
1007,0.02905681678367375,0.11891783609946013
1008,0.02908747675060714,0.11891735184372858
1009,0.028949921219379306,0.1185844397218964
1010,0.028795231849635873,0.11863736273384605
1011,0.028573057850444172,0.11891110039814423
1012,0.028655671395822188,0.11880320090014206
1013,0.028745424041184554,0.11877954811566988
1014,0.028720253524151546,0.11868709831079123
1015,0.028769928380581792,0.11862702900098654
1016,0.028727375481290274,0.11865535731097779
1017,0.02864080770736824,0.11884847222979161
1018,0.028611334329753723,0.11893853934568809
1019,0.028540933341069094,0.11877263508894574
1020,0.02856084984710824,0.1182621743111413
1021,0.02848431681701527,0.1181927927951701
1022,0.028478011280843443,0.1182548437443418
1023,0.02861781947350322,0.1183526603751787
1024,0.028411611301936857,0.11835878614038572
1025,0.02811153376888883,0.11817682316915125
1026,0.02810498618650713,0.1180350708782766
1027,0.02817900798732766,0.11809408144947277
1028,0.02805003039779858,0.11825023537447324
1029,0.027634183824065222,0.11796120767639484
1030,0.027563126063792524,0.11788222248804775
1031,0.027627568386468338,0.11759587642309756
1032,0.027595993516806357,0.11774185152082821
1033,0.027476424383565255,0.11764114954294186
1034,0.027427686699769045,0.11736680687329258
1035,0.027535017260696154,0.11752602494417219
1036,0.02754097371190114,0.11746769850712781
1037,0.027610169616582886,0.11742769282120227
1038,0.027522535828970133,0.11753187543798031
1039,0.027487087988474962,0.1175384868127788
1040,0.027579305021307517,0.117568113919551
1041,0.027350942166000328,0.11761350486253262
1042,0.027273422971012384,0.11737362071647085
1043,0.02711165775363917,0.11715451912222928
1044,0.027034623990691314,0.11730349780313612
1045,0.02715487514607157,0.11707217059103829
1046,0.027155392062708304,0.11714214589257978
1047,0.02722764263346754,0.11733902126851817
1048,0.027254303917452677,0.11743799559207697
1049,0.02720677861163943,0.11701098243337382
1050,0.027059838173198833,0.11669762820895171
1051,0.02692759018226284,0.11691230637503551
1052,0.026810270674310424,0.1169427284365668
1053,0.02666647616316485,0.11696890694875049
1054,0.026655379160973495,0.1164382103680119
1055,0.02682505115891304,0.11636748360601905
1056,0.026989061975746454,0.11626663422509681
1057,0.026975206295611516,0.1163279709464795
1058,0.02717040535708773,0.11664040461459829
1059,0.027240050642257083,0.11685916336404284
1060,0.02703867457955037,0.11692831721416674
1061,0.026996006336560806,0.11665550277878749
1062,0.02741988448586481,0.11638800408932429
1063,0.027753692831896607,0.11658821199103013
1064,0.02760455400786141,0.11622495683103025
1065,0.027617541850233584,0.1163004452831111
1066,0.027846769016436446,0.11628376047114479
1067,0.028056597693323707,0.1160049270320783
1068,0.028149062180665884,0.11587802809487385
1069,0.028274609619227665,0.11607657504512194
1070,0.028091442781473838,0.11567166141338793
1071,0.028123200173031007,0.11581403447026493
1072,0.028114379415945794,0.11545498103947152
1073,0.02790569866813215,0.11529210071531748
1074,0.027997246642379476,0.11514041593129462
1075,0.028116561725152055,0.11512045884183304
1076,0.027803235586678236,0.11462758513721502
1077,0.0275247482475983,0.1146720191901523
1078,0.027706884106915974,0.11461712209576352
1079,0.027661331568221037,0.11472228410472672
1080,0.027571279584221967,0.11436990505496748
1081,0.02757195932829336,0.11443500054348013
1082,0.027567585790742397,0.11431666157095925
1083,0.02735724235679806,0.11427628879361708
1084,0.02722536959073225,0.11435545096482824
1085,0.02742960676481226,0.11414825210973704
1086,0.027454319348650134,0.11404401587020953
1087,0.02740134523064142,0.11359772328316252
1088,0.027344605571353445,0.11386249675580318
1089,0.027244335474983436,0.11397148069545286
1090,0.027338017589442275,0.1142872025791963
1091,0.027347615234486512,0.1144224758197889
1092,0.027495520947230886,0.11410170288324759
1093,0.027274050698779667,0.11342449207131708
1094,0.027065717674100157,0.1131919928199761
1095,0.02690127936824687,0.11284551818503065
1096,0.02690325781028746,0.11293373290838678
1097,0.027121275805844072,0.11298717843430679
1098,0.027307603231334732,0.11282455442219036
1099,0.027206175922543194,0.11254972243111375
1100,0.027425764562460396,0.1125921746027161
1101,0.027370095884301584,0.11230434332478996
1102,0.02732612549993331,0.11217393392598618
1103,0.02724831019361489,0.11214898572701318
1104,0.027291227878139885,0.11212725650907612
1105,0.027443331651117134,0.11244972330973046
1106,0.027638310149531442,0.11248044715924546
1107,0.027659522680720947,0.11232449505300675
1108,0.027787627181145958,0.11236683995100213
1109,0.027971639465565367,0.11222085684386782
1110,0.028200015809611515,0.11218678679263809
1111,0.028402323911948926,0.11239127105519037
1112,0.028443181694938428,0.11249575024604772
1113,0.02828791286134666,0.11255645180486333
1114,0.02833750119971211,0.11258096478346034
1115,0.028377799247755887,0.11212242770890164
1116,0.028321407629754883,0.11187298905934445
1117,0.0283376935815401,0.11173872962665841
1118,0.028323285367600495,0.11166099107061415
1119,0.028052466229158954,0.11147215584898454
1120,0.02776854267120206,0.11165061838994146
1121,0.027375070224669656,0.11150822681620307
1122,0.027238857632897004,0.1115829613492984
1123,0.02732708221911658,0.11160812358818256
1124,0.02727176253500343,0.11150834187339913
1125,0.027304297298254912,0.11119530008822423
1126,0.027101978490032944,0.11099666754841879
1127,0.027023034907840776,0.11087968287427966
1128,0.02684766790446466,0.11031869546693589
1129,0.02669737151347927,0.11011297308963129
1130,0.02687580701834786,0.1102431129107927
1131,0.0270275093443355,0.11031061618770605
1132,0.02682057558757519,0.11003469768160175
1133,0.026696720846644092,0.10982201318204604
1134,0.026737272454716653,0.1098786783196869
1135,0.026695259052467862,0.10977496509828702
1136,0.026843879544275785,0.10978830725577643
1137,0.02660128901542545,0.1096003532755145
1138,0.02651651826521436,0.10942019350206576
1139,0.026753641256343687,0.10945772112416773
1140,0.026995482853621137,0.10940246207602945
1141,0.02697436803194248,0.10938996836848128
1142,0.027066207226173356,0.1091425308217595
1143,0.027031167649706173,0.10914543383014477
1144,0.027101607063042755,0.10923132862400813
1145,0.02724916173651946,0.10930650184739395
1146,0.027090550813572794,0.10948950720008384
1147,0.02691930253750308,0.10949888051818334
1148,0.026725831855473475,0.10956090842226557
1149,0.02671185325922914,0.10963089059780326
1150,0.02676430388714345,0.10949110981728079
1151,0.026626122137027912,0.10972140611166227
1152,0.02679446915535349,0.1097518412278008
1153,0.02684574924461296,0.10989288914240256
1154,0.027055910065299674,0.10983634651104268
1155,0.026999077983128967,0.11004759643546386
1156,0.027350283692550607,0.11004890809195458
1157,0.027456261248907335,0.11000110049634064
1158,0.027663711185606274,0.11010707120932091
1159,0.027969588445350455,0.11029304944842704
1160,0.02820215741320363,0.11005966773943858
1161,0.0281003759725358,0.109927963142388
1162,0.028194158284104515,0.10987798282094484
1163,0.028211677417877806,0.10964676149969495
1164,0.028159336417645234,0.10972925312823262
1165,0.028122313983606734,0.10966488856797157
1166,0.02804139596146409,0.10949519025318322
1167,0.02788898041867681,0.1098609911645894
1168,0.02780660255875551,0.10970755506646794
1169,0.0277060144382216,0.10964866196253364
1170,0.0280684493028887,0.1093093504002103
1171,0.027914159589523608,0.10951827774862372
1172,0.027923686280853004,0.1094236846632644
1173,0.02810126843573095,0.10949056812179009
1174,0.028227467211927936,0.10957720691665061
1175,0.028419069772392648,0.10942872695201261
1176,0.02834622090783504,0.10940623704659816
1177,0.0282262921737485,0.1092890522996125
1178,0.028108456781149385,0.10917894696131283
1179,0.028124572520309594,0.10909454014885867
1180,0.028303073220189465,0.1090721660026679
1181,0.0282703947234154,0.1089560293355092
1182,0.02823524392908929,0.1091174685101249
1183,0.02819362509940344,0.10933736584083556
1184,0.028249461715213527,0.10944973246381176
1185,0.027953669500509256,0.10961327772859025
1186,0.028414749796680894,0.10956924916836337
1187,0.02832348972969136,0.1097254209947958
1188,0.028318240339507632,0.10959770457704358
1189,0.028054094107269955,0.10930388935513456
1190,0.027892654792261027,0.10902726231720238
1191,0.02794983434053184,0.10927729102553521
1192,0.02780337765960357,0.10924730077028329
1193,0.027830831270301858,0.10945097889261307
1194,0.027894025748931225,0.1092866994810289
1195,0.02772828766783047,0.10891439947114506
1196,0.027873730643784112,0.10904428250477455
1197,0.027946353187845503,0.10898294085922698
1198,0.02787520321023009,0.1089576155662393
1199,0.027746784140700115,0.10896636990325968
1200,0.027905354349216763,0.10891957113089072
1201,0.027799583136086076,0.10886382794986864
1202,0.02782157919520937,0.10906649437697027
1203,0.027842559893869363,0.10885015305381451
1204,0.02769330245297019,0.10861101003341207
1205,0.027672082785399784,0.10847659963830864
1206,0.027451245564089816,0.10825101259439415
1207,0.02733914740327981,0.10838168259934643
1208,0.027474077849123795,0.10806669668597209
1209,0.02753937081308785,0.10796814378053554
1210,0.027515840011038083,0.10786319756147299
1211,0.02742276097607841,0.10760602712004465
1212,0.027360368111255928,0.1076469132631282
1213,0.02749546253736362,0.10707286926528045
1214,0.02753469090879939,0.10703581656834268
1215,0.02752006582072178,0.1071984334576398
1216,0.02774792157562736,0.10732053800118725
1217,0.027785363574263363,0.10765657846033713
1218,0.027975276263112803,0.1077404625387179
1219,0.027661975296392204,0.10769959896348112
1220,0.027591884117814557,0.10768639721521231
1221,0.027687648392384266,0.10774529781841156
1222,0.027612977290553085,0.10766555283450117
1223,0.027500784318935656,0.10716381061213247
1224,0.027633589013499705,0.10732277963674479
1225,0.027747757975716204,0.10750157468036631
1226,0.02764459229345587,0.10750022432155258
1227,0.027317486526575858,0.10724143259699521
1228,0.02712209326568932,0.10694411738183113
1229,0.02706108711246674,0.10706703181232595
1230,0.02706225951761128,0.10705863641238189
1231,0.02709595154083078,0.10693852547374857
1232,0.027070641412411188,0.10689679303449641
1233,0.027348250603800025,0.10673182161371045
1234,0.02735526350827841,0.10672417437184162
1235,0.027354877696783433,0.10641853840063328
1236,0.02769472188928649,0.10669290172281709
1237,0.027580967600097105,0.10669875544558387
1238,0.027490263874315767,0.10644361329485408
1239,0.027255015494839583,0.10662480818814413
1240,0.026985892703651763,0.10653834241382715
1241,0.02686094077794111,0.10636238950149757
1242,0.026842784797198677,0.1062091692684956
1243,0.026903881262841867,0.10604991614924975
1244,0.026661063969681046,0.10609863314518042
1245,0.02656249603258274,0.10574641115610389
1246,0.026570455344529283,0.10558531979641246
1247,0.026755526728604647,0.10599022748542529
1248,0.02708916463197216,0.10648870817471712
1249,0.027055043992017712,0.10639326315573996
1250,0.027116096487352026,0.10606479399112725
1251,0.027174655494799055,0.1061502403803709
1252,0.027182278050961496,0.1058750704591951
1253,0.02719590537421933,0.10546514520196318
1254,0.027131296049100785,0.1052699518282283
1255,0.027043360950475704,0.10536563807913973
1256,0.027040410918875768,0.1053574036953881
1257,0.027005278858708834,0.10521347750704191
1258,0.026983006489556892,0.10481911568895477
1259,0.026849747696630226,0.10487615822512059
1260,0.026957697562240583,0.10445939198860182
1261,0.026741648170980015,0.10419859201400973
1262,0.02648155262003844,0.10409320538736795
1263,0.026543773029155306,0.10423358884053542
1264,0.026830608369929575,0.10417915838977285
1265,0.026688876807905944,0.10421538686923228
1266,0.026581873917719344,0.10396721146568427
1267,0.02637127473395151,0.10369238389954517
1268,0.026355675323746386,0.10376739668146015
1269,0.02633771019344617,0.10367232172053674
1270,0.02639797263403879,0.10333202991953669
1271,0.026420812887396755,0.10324244337926576
1272,0.026319677433521288,0.10295348999970218
1273,0.02621505524309601,0.10271449577553601
1274,0.02623578444706609,0.10276975776526891
1275,0.026126496528496017,0.10261430311790928
1276,0.026232335681051672,0.10286047930573561
1277,0.026266554446899102,0.10273070170769107
1278,0.02627674328554153,0.10268424120229323
1279,0.025976462293073883,0.10290965644699733
1280,0.026092090308779913,0.10282371449208856
1281,0.02620636316568354,0.10285680708298393
1282,0.026370541807023473,0.10294280755578294
1283,0.026560148949326238,0.10279301590693626
1284,0.026608553242360236,0.10270108756712375
1285,0.02667635766718532,0.10276282562471939
1286,0.02690438823999939,0.10287887826007777
1287,0.026946185600211357,0.10269898677503855
1288,0.026912192234746734,0.10242331293889062
1289,0.02682474850284195,0.10243882068073855
1290,0.026649525659699955,0.10246278837528024
1291,0.026632716023611357,0.10244433479720444
1292,0.026687201412249575,0.10251050644493047
1293,0.026647951638994236,0.1025927800644223
1294,0.026188742435825668,0.10267749256373783
1295,0.025960093255850164,0.10270886899532652
1296,0.02583861816383694,0.1028631417725952
1297,0.025778647489680447,0.1027835695598171
1298,0.02577514136606459,0.10253530980909988
1299,0.025656238880317983,0.10254471607946888
1300,0.02548817273882667,0.1024586861453804
1301,0.025025937528047028,0.10233614698623324
1302,0.024843107872827678,0.1021232143082787
1303,0.02466134012899679,0.10208160403264392
1304,0.024495599568963834,0.10182003937922453
1305,0.024508492672936727,0.10175271050016782
1306,0.024584987486734863,0.10177931305871349
1307,0.02441425875963348,0.10182773723046135
1308,0.02454960475893029,0.10183580428264545
1309,0.024635762513411822,0.10180777878598969
1310,0.024722281635190885,0.10150591351875915
1311,0.024649267389235674,0.10152617819120835
1312,0.024696451807007788,0.10153514534983808
1313,0.024635736986630904,0.10152741371914584
1314,0.02469508238507971,0.10147315693767994
1315,0.024659819549244042,0.10148703369521214
1316,0.024529053159793736,0.10151151728792024
1317,0.02450406982616159,0.10149478526529608
1318,0.02453064670344491,0.10154483537116694
1319,0.024597526333679634,0.10154944639948336
1320,0.024629439290756273,0.10143871965336844
1321,0.024616029164542683,0.1012757781396604
1322,0.024851325455554935,0.1011361398663298
1323,0.024843652373722224,0.10083940759926378
1324,0.024940057089319564,0.10094193721189065
1325,0.025201620194286477,0.101265976074471
1326,0.025115424660406192,0.10120425721355007
1327,0.02519859876223163,0.10108944378811595
1328,0.0250981103812701,0.10070857068783264
1329,0.024918054955424908,0.10053324439733385
1330,0.02469828997040843,0.1006844271864713
1331,0.024648584028245938,0.10032449342138047
1332,0.024864132075254158,0.10031654725290184
1333,0.02494732074238794,0.10022111601371314
1334,0.024708665839137188,0.1001722859827458
1335,0.024585687471223583,0.10004737956752628
1336,0.024531906971235026,0.09986171251376222
1337,0.024819431018131607,0.09985297863950116
1338,0.02511059061770073,0.09978433320646926
1339,0.025163691660879946,0.09979652984636248
1340,0.025320744986558435,0.09970682876720578
1341,0.025345523755597683,0.09958263756438938
1342,0.02522383602903064,0.09941425755960548
1343,0.025242403187164992,0.09932229867052124
1344,0.025212255259169803,0.09937742537174875
1345,0.02530296114860661,0.09941336171684638
1346,0.025395997056736248,0.0993891141240473
1347,0.02558041646944993,0.09932081462518175
1348,0.025728803806726697,0.09952443519645675
1349,0.025693551060267654,0.09945248346446393
1350,0.025666754643071422,0.09920446480026192
1351,0.02540829223377115,0.09910548136225888
1352,0.025242916181984962,0.0989170401505589
1353,0.025119605246761226,0.09862712863251463
1354,0.025194807420518665,0.0986514221301653
1355,0.025104959934342932,0.09854989614499023
1356,0.025310688014938933,0.09861653064176494
1357,0.02546211722044783,0.09889725044922258
1358,0.025570751170173947,0.09886850413752749
1359,0.025426395333465843,0.09866398729977549
1360,0.025437144554124026,0.09881646434959666
1361,0.025349209516339743,0.09876705915255439
1362,0.02532706764978046,0.09866601279967169
1363,0.02497278781044399,0.09864280384730698
1364,0.02478012663919339,0.0984795598936741
1365,0.024783762089651544,0.09856958193881596
1366,0.024942383141744896,0.09830913080294894
1367,0.024961844967814145,0.09815423723998368
1368,0.024953271660047852,0.09822295210750957
1369,0.024974944162125735,0.09812301172718037
1370,0.025091373874143227,0.09823028924228588
1371,0.025350087582876015,0.0983989517865905
1372,0.025404923178010855,0.09819899903637454
1373,0.025027246380463067,0.0979669407309966
1374,0.025075367327844753,0.09796000284997101
1375,0.02494223455209924,0.09796383043388206
1376,0.02498233149315422,0.09775609120757238
1377,0.024916033093331392,0.09737748052175446
